,i,domain,model,spearmanr,pval
1615,35,Vehicles,GPT-3.5,0.8219549268950804,1.4451847437946824e-136
1616,35,Vehicles,GPT-4,0.8693591902417991,1.6955242303552866e-170
1617,35,Weapons,GPT-3 Embeddings,0.3788681508073194,1.0320335026296738e-10
1618,35,Weapons,GPT-3.5,0.7811169515125931,3.666418447736583e-57
1619,35,Weapons,GPT-4,0.9145974469902846,3.575517792827857e-108
1620,36,Birds,GPT-3 Embeddings,0.20841126585114794,7.82024629036129e-07
1621,36,Birds,GPT-3.5,0.5716339897163222,3.300665550600014e-49
1622,36,Birds,GPT-4,0.6228070090222334,1.3012459803310887e-60
1623,36,Clothing,GPT-3 Embeddings,0.3356254544212528,2.320942905686492e-21
1624,36,Clothing,GPT-3.5,0.5694046657877867,3.4890387573255594e-66
1625,36,Clothing,GPT-4,0.6545857148842067,1.1130815010720955e-93
1626,36,Fish,GPT-3 Embeddings,0.019738394828809798,0.6721839131601361
1627,36,Fish,GPT-3.5,0.6189947621366337,3.293876730962256e-50
1628,36,Fish,GPT-4,0.746644725486188,1.1581952826962235e-67
1629,36,Fruit,GPT-3 Embeddings,0.17506288012977494,1.2794790217672317e-06
1630,36,Fruit,GPT-3.5,0.5242853272872942,1.3112086709581497e-54
1631,36,Fruit,GPT-4,0.6878732274232281,4.953062001979571e-107
1632,36,Insects,GPT-3 Embeddings,0.295782190634885,1.3136068896801178e-12
1633,36,Insects,GPT-3.5,0.5446305590476673,5.89457000310964e-44
1634,36,Insects,GPT-4,0.6287762220820192,4.401513362745121e-62
1635,36,KitchenUtensils,GPT-3 Embeddings,0.4381341078119176,2.0592828940984454e-39
1636,36,KitchenUtensils,GPT-3.5,0.5618581034625305,9.45388852393981e-69
1637,36,KitchenUtensils,GPT-4,0.7423900688245667,4.788861275090846e-143
1638,36,Mammals,GPT-3 Embeddings,0.6113785899748546,6.968328842261188e-58
1639,36,Mammals,GPT-3.5,0.7420089036847083,1.3824888818551696e-97
1640,36,Mammals,GPT-4,0.7410613371870663,3.2664879956476627e-97
1641,36,MusicalInstruments,GPT-3 Embeddings,0.2175331774820127,2.3623052635695788e-06
1642,36,MusicalInstruments,GPT-3.5,0.6059126070037119,1.2264018295722541e-47
1643,36,MusicalInstruments,GPT-4,0.7568942744764043,5.18775266496102e-87
1644,36,Professions,GPT-3 Embeddings,0.40558873139020135,3.539304655332639e-29
1645,36,Professions,GPT-3.5,0.639796875422954,4.369595866416896e-82
1646,36,Professions,GPT-4,0.6696397735753998,1.6456024241784232e-92
1647,36,Reptiles,GPT-3 Embeddings,0.649377159546807,3.938331912976975e-30
1648,36,Reptiles,GPT-3.5,0.5544162794143668,9.648818100181572e-21
1649,36,Reptiles,GPT-4,0.49733585534659397,2.1196343932534788e-16
1650,36,Sports,GPT-3 Embeddings,0.22217220591987757,3.806190023916355e-08
1651,36,Sports,GPT-3.5,0.6002182923770022,5.351374219413867e-60
1652,36,Sports,GPT-4,0.6941974590299327,1.897928208000507e-87
1653,36,Tools,GPT-3 Embeddings,0.1613889459852686,0.0009020544458354507
1654,36,Tools,GPT-3.5,0.5851035866870674,6.072071825524654e-40
1655,36,Tools,GPT-4,0.754649339567134,1.6363666449039847e-78
1656,36,Vegetables,GPT-3 Embeddings,0.2329083556040557,7.799094773323155e-09
1657,36,Vegetables,GPT-3.5,0.42228639120919836,2.3973049941106514e-27
1658,36,Vegetables,GPT-4,0.5142781828408721,8.158479382216114e-42
1659,36,Vehicles,GPT-3 Embeddings,0.5243628590264561,2.5704636304689734e-40
1660,36,Vehicles,GPT-3.5,0.796770339698179,2.0496682399187503e-122
1661,36,Vehicles,GPT-4,0.8796901163194017,1.1055599258886406e-179
1662,36,Weapons,GPT-3 Embeddings,0.39781036144553444,9.496671845547926e-12
1663,36,Weapons,GPT-3.5,0.7922933331925075,7.113186507330977e-60
1664,36,Weapons,GPT-4,0.8735672704761624,2.0204780844578637e-86
1665,37,Birds,GPT-3 Embeddings,0.3613760743781256,1.798539435435704e-18
1666,37,Birds,GPT-3.5,0.5455761383784472,3.931336066046048e-44
1667,37,Birds,GPT-4,0.624484256690662,5.0620115845658536e-61
1668,37,Clothing,GPT-3 Embeddings,0.3148733665452909,7.324100973339351e-19
1669,37,Clothing,GPT-3.5,0.5375522918680871,7.84819640231188e-58
1670,37,Clothing,GPT-4,0.6476293500362165,4.2259900052152507e-91
1671,37,Fish,GPT-3 Embeddings,0.012130804393508627,0.7948290809264719
1672,37,Fish,GPT-3.5,0.6457546858735916,7.292432082895013e-56
1673,37,Fish,GPT-4,0.7116196456156006,7.660623687651753e-59
1674,37,Fruit,GPT-3 Embeddings,0.22283962264448515,5.828565169651863e-10
1675,37,Fruit,GPT-3.5,0.5377996392427663,6.81259442587465e-58
1676,37,Fruit,GPT-4,0.6779277228097326,7.399116136602453e-103
1677,37,Insects,GPT-3 Embeddings,0.4186839858775996,7.726559903983248e-25
1678,37,Insects,GPT-3.5,0.4942257955586556,2.442213560442074e-35
1679,37,Insects,GPT-4,0.6239383320162484,6.887464259888391e-61
1680,37,KitchenUtensils,GPT-3 Embeddings,0.5051825842416997,8.249039965531875e-54
1681,37,KitchenUtensils,GPT-3.5,0.6659419604312317,3.4961136206625e-105
1682,37,KitchenUtensils,GPT-4,0.7233925650619784,1.8974470456028538e-132
1683,37,Mammals,GPT-3 Embeddings,0.589254054729593,6.616229025235239e-53
1684,37,Mammals,GPT-3.5,0.7283388991898936,2.3661017330958213e-92
1685,37,Mammals,GPT-4,0.7647955345282206,4.324621727812014e-107
1686,37,MusicalInstruments,GPT-3 Embeddings,0.21928862734535803,1.948394604418374e-06
1687,37,MusicalInstruments,GPT-3.5,0.6104662791741806,1.6118884600555987e-48
1688,37,MusicalInstruments,GPT-4,0.7533739031291276,8.968543552301022e-86
1689,37,Professions,GPT-3 Embeddings,0.4014806531478219,1.4297639271727992e-28
1690,37,Professions,GPT-3.5,0.6129693557630118,1.1770354720401639e-73
1691,37,Professions,GPT-4,0.7035920443865438,5.897894206613813e-106
1692,37,Reptiles,GPT-3 Embeddings,0.6101412315220921,7.236809394948417e-26
1693,37,Reptiles,GPT-3.5,0.5546836156849637,9.16518993109891e-21
1694,37,Reptiles,GPT-4,0.4833650835845239,1.8644822208842214e-15
1695,37,Sports,GPT-3 Embeddings,0.26686945995070427,3.04911171709385e-11
1696,37,Sports,GPT-3.5,0.647611818433756,1.259187781651581e-72
1697,37,Sports,GPT-4,0.6746312729780378,6.849924065070635e-81
1698,37,Tools,GPT-3 Embeddings,0.15067265286300963,0.001959105433473638
1699,37,Tools,GPT-3.5,0.5303889972342224,7.599330127973455e-32
1700,37,Tools,GPT-4,0.7107309345267029,7.681982511282737e-66
1701,37,Vegetables,GPT-3 Embeddings,0.14289007639671786,0.00044674373849623204
1702,37,Vegetables,GPT-3.5,0.4151777351307597,2.1105515655421457e-26
1703,37,Vegetables,GPT-4,0.4994774736087457,3.519245641134839e-39
1704,37,Vehicles,GPT-3 Embeddings,0.5536179606722222,1.1901416699371996e-45
1705,37,Vehicles,GPT-3.5,0.8044731738038238,1.598588195925605e-126
1706,37,Vehicles,GPT-4,0.82367989403453,1.2861867019831578e-137
1707,37,Weapons,GPT-3 Embeddings,0.3296158003823512,2.5843419446728965e-08
1708,37,Weapons,GPT-3.5,0.806028716559254,1.9099898094548123e-63
1709,37,Weapons,GPT-4,0.8746039025986153,7.156206848261653e-87
1710,38,Birds,GPT-3 Embeddings,0.26015057264911395,5.453703550897387e-10
1711,38,Birds,GPT-3.5,0.5282939140849088,5.28720927319222e-41
1712,38,Birds,GPT-4,0.5949260656822568,3.812928161215018e-54
1713,38,Clothing,GPT-3 Embeddings,0.3035992377422491,1.3886160171575062e-17
1714,38,Clothing,GPT-3.5,0.5432592547273944,2.908717389811721e-59
1715,38,Clothing,GPT-4,0.6433716766672316,1.484578427023139e-89
1716,38,Fish,GPT-3 Embeddings,0.035221757120951186,0.4501011234253992
1717,38,Fish,GPT-3.5,0.6005778991518749,1.2681012968979181e-46
1718,38,Fish,GPT-4,0.744883117406128,3.4811346263935776e-67
1719,38,Fruit,GPT-3 Embeddings,0.20629042607900103,1.0383367645873249e-08
1720,38,Fruit,GPT-3.5,0.5656532789595902,3.749419655334263e-65
1721,38,Fruit,GPT-4,0.6645433910600002,1.7101299331291953e-97
1722,38,Insects,GPT-3 Embeddings,0.32269492112333104,7.644515893466923e-15
1723,38,Insects,GPT-3.5,0.5976869649851793,9.311659337545288e-55
1724,38,Insects,GPT-4,0.603192775241898,5.372824619150914e-56
1725,38,KitchenUtensils,GPT-3 Embeddings,0.4451122841828969,9.123685427598413e-41
1726,38,KitchenUtensils,GPT-3.5,0.570115125929529,3.5512420653636804e-71
1727,38,KitchenUtensils,GPT-4,0.7544832592036574,2.7089274431043954e-150
1728,38,Mammals,GPT-3 Embeddings,0.5606030505892383,5.276126851816806e-47
1729,38,Mammals,GPT-3.5,0.7057091161500744,2.342262753590055e-84
1730,38,Mammals,GPT-4,0.7834622968562175,1.0147304000997544e-115
1731,38,MusicalInstruments,GPT-3 Embeddings,0.19020734208507584,3.873440806868828e-05
1732,38,MusicalInstruments,GPT-3.5,0.5664062879371226,1.4870638087900401e-40
1733,38,MusicalInstruments,GPT-4,0.6943160979879384,1.021350967844169e-67
1734,38,Professions,GPT-3 Embeddings,0.4104368982144311,6.643120147457841e-30
1735,38,Professions,GPT-3.5,0.6398759303617525,4.114827564274219e-82
1736,38,Professions,GPT-4,0.7060582750252274,5.236731228920392e-107
1737,38,Reptiles,GPT-3 Embeddings,0.5597511044584663,3.427647433103643e-21
1738,38,Reptiles,GPT-3.5,0.35989855317194214,9.472922983984523e-09
1739,38,Reptiles,GPT-4,0.44962238145621114,2.406789777064813e-13
1740,38,Sports,GPT-3 Embeddings,0.23883606905591034,3.1418877042768103e-09
1741,38,Sports,GPT-3.5,0.5759357049607055,2.616243890445842e-54
1742,38,Sports,GPT-4,0.7274221237540268,6.995437334798699e-100
1743,38,Tools,GPT-3 Embeddings,0.11775319480547808,0.015759607776246496
1744,38,Tools,GPT-3.5,0.534436452356804,2.145720531912099e-32
1745,38,Tools,GPT-4,0.7182374936938495,7.795342465148525e-68
1746,38,Vegetables,GPT-3 Embeddings,0.2619416875653846,7.173600160795463e-11
1747,38,Vegetables,GPT-3.5,0.4418464362620489,4.5850343849824896e-30
1748,38,Vegetables,GPT-4,0.5336188919514867,1.8511373586058716e-45
1749,38,Vehicles,GPT-3 Embeddings,0.503244645313852,8.909505935586256e-37
1750,38,Vehicles,GPT-3.5,0.8171093624606992,1.1254827665621137e-133
1751,38,Vehicles,GPT-4,0.8196911306074847,3.323449205697866e-135
1752,38,Weapons,GPT-3 Embeddings,0.3482483406783777,3.573579569816784e-09
1753,38,Weapons,GPT-3.5,0.7163256709738659,4.2747190815005827e-44
1754,38,Weapons,GPT-4,0.8816747539148774,4.6672178117925345e-90
1755,39,Birds,GPT-3 Embeddings,0.246732280871909,4.233013397071385e-09
1756,39,Birds,GPT-3.5,0.46733951424788056,2.6850853232038564e-31
1757,39,Birds,GPT-4,0.5849021188195677,5.6890893217783626e-52
1758,39,Clothing,GPT-3 Embeddings,0.28616626623355085,1.026550911380117e-15
1759,39,Clothing,GPT-3.5,0.5484157145465339,1.402246497992446e-60
1760,39,Clothing,GPT-4,0.6572783281125318,1.070693610139381e-94
1761,39,Fish,GPT-3 Embeddings,-0.0968820469196744,0.03737367897819493
1762,39,Fish,GPT-3.5,0.5768304843385154,2.490402337091517e-42
1763,39,Fish,GPT-4,0.7319567389748352,8.552645181152711e-64
1764,39,Fruit,GPT-3 Embeddings,0.18701254556194472,2.2278379574167294e-07
1765,39,Fruit,GPT-3.5,0.5799891013598651,3.6340257802272533e-69
1766,39,Fruit,GPT-4,0.696912367715719,5.651223909895488e-111
1767,39,Insects,GPT-3 Embeddings,0.29828695245069164,8.318221296423092e-13
1768,39,Insects,GPT-3.5,0.5417089376832417,2.0439016701670003e-43
1769,39,Insects,GPT-4,0.5395872143550032,5.0039663894813006e-43
1770,39,KitchenUtensils,GPT-3 Embeddings,0.4494065931798159,1.2925209740991923e-41
1771,39,KitchenUtensils,GPT-3.5,0.5824228614533526,6.386908975918297e-75
1772,39,KitchenUtensils,GPT-4,0.7503723145527266,8.775316007564132e-148
1773,39,Mammals,GPT-3 Embeddings,0.6051503264184774,1.9226839919167164e-56
1774,39,Mammals,GPT-3.5,0.7916755498619551,8.559332533852435e-120
1775,39,Mammals,GPT-4,0.7437911447716443,2.7154593243926707e-98
1776,39,MusicalInstruments,GPT-3 Embeddings,0.1339814039092397,0.003913666411594354
1777,39,MusicalInstruments,GPT-3.5,0.6475433587900759,2.9144108010904425e-56
1778,39,MusicalInstruments,GPT-4,0.7483715419441385,4.742137421726272e-84
1779,39,Professions,GPT-3 Embeddings,0.40648444353035523,2.603661261877551e-29
1780,39,Professions,GPT-3.5,0.6004365630140501,5.472048900759462e-70
1781,39,Professions,GPT-4,0.70010374857934,1.7365773979916085e-104
1782,39,Reptiles,GPT-3 Embeddings,0.524759555174315,2.199136811056111e-18
1783,39,Reptiles,GPT-3.5,0.3545466199199182,1.6185801875173628e-08
1784,39,Reptiles,GPT-4,0.549131147735039,2.6417736716463212e-20
1785,39,Sports,GPT-3 Embeddings,0.28852923461073365,5.737620979121543e-13
1786,39,Sports,GPT-3.5,0.6246755965370498,3.044346777773627e-66
1787,39,Sports,GPT-4,0.7427351921229883,2.9779040544073794e-106
1788,39,Tools,GPT-3 Embeddings,0.08034775729226716,0.10009544571441752
1789,39,Tools,GPT-3.5,0.5869811081082842,3.0042251576514534e-40
1790,39,Tools,GPT-4,0.7467638292276295,4.796423036267717e-76
1791,39,Vegetables,GPT-3 Embeddings,0.16947660791847233,3.0077587524823765e-05
1792,39,Vegetables,GPT-3.5,0.4270975425057639,5.339044430247595e-28
1793,39,Vegetables,GPT-4,0.5083558830516344,9.581487995165974e-41
1794,39,Vehicles,GPT-3 Embeddings,0.48842318613779057,1.9522741431321994e-34
1795,39,Vehicles,GPT-3.5,0.8420040280663201,1.5434307357186098e-149
1796,39,Vehicles,GPT-4,0.8392668317362029,1.1578408643814756e-147
1797,39,Weapons,GPT-3 Embeddings,0.33600952792084676,1.3301204464490428e-08
1798,39,Weapons,GPT-3.5,0.7362240655101663,1.0740743881274382e-47
1799,39,Weapons,GPT-4,0.868415972970849,3.0758831512780356e-84
1800,40,Birds,GPT-3 Embeddings,0.22871778704479334,5.521043477244817e-08
1801,40,Birds,GPT-3.5,0.48616833324094544,4.332192266153991e-34
1802,40,Birds,GPT-4,0.5989668033729938,4.8217045714001505e-55
1803,40,Clothing,GPT-3 Embeddings,0.3337802890141947,3.942310330833144e-21
1804,40,Clothing,GPT-3.5,0.5385164563549244,4.5177236170218464e-58
1805,40,Clothing,GPT-4,0.6433933450684121,1.4581395688251127e-89
1806,40,Fish,GPT-3 Embeddings,-0.08183556012766846,0.07888852053185455
1807,40,Fish,GPT-3.5,0.6316737846850143,8.083510211190491e-53
1808,40,Fish,GPT-4,0.6760503262972692,3.840985284708179e-51
1809,40,Fruit,GPT-3 Embeddings,0.2245252968254727,4.2901290261751326e-10
1810,40,Fruit,GPT-3.5,0.5888072976976513,9.795547252560917e-72
1811,40,Fruit,GPT-4,0.6709493821685554,5.022564908561437e-100
1812,40,Insects,GPT-3 Embeddings,0.2487233293227973,3.1464616791114822e-09
1813,40,Insects,GPT-3.5,0.6321467776677172,6.293001008805798e-63
1814,40,Insects,GPT-4,0.6069882508883698,7.278759326832483e-57
1815,40,KitchenUtensils,GPT-3 Embeddings,0.47266874439937107,1.9840061018023487e-46
1816,40,KitchenUtensils,GPT-3.5,0.6096243574806517,8.620585059322314e-84
1817,40,KitchenUtensils,GPT-4,0.740311611870417,7.672311658608199e-142
1818,40,Mammals,GPT-3 Embeddings,0.5879257030515044,1.2803562258800793e-52
1819,40,Mammals,GPT-3.5,0.7342719509901341,1.3885105989906265e-94
1820,40,Mammals,GPT-4,0.7629381747298071,2.822624153983449e-106
1821,40,MusicalInstruments,GPT-3 Embeddings,0.3099586350098669,9.574333628744192e-12
1822,40,MusicalInstruments,GPT-3.5,0.6299939378370667,1.8213039196135506e-52
1823,40,MusicalInstruments,GPT-4,0.7528681892384211,1.3452722456175563e-85
1824,40,Professions,GPT-3 Embeddings,0.37218624226778263,1.7380843788787912e-24
1825,40,Professions,GPT-3.5,0.6015478110916745,2.6273948896281417e-70
1826,40,Professions,GPT-4,0.6859391694522907,9.811679644571656e-99
1827,40,Reptiles,GPT-3 Embeddings,0.5675607508101419,7.2818737687178765e-22
1828,40,Reptiles,GPT-3.5,0.4016284570658492,1.0215914566730805e-10
1829,40,Reptiles,GPT-4,0.5302903413986522,8.317031712195176e-19
1830,40,Sports,GPT-3 Embeddings,0.2230832523561294,3.337299716164968e-08
1831,40,Sports,GPT-3.5,0.6021797658411113,1.7678846507170175e-60
1832,40,Sports,GPT-4,0.7283410978497052,2.9840141705787546e-100
1833,40,Tools,GPT-3 Embeddings,0.20043732522888444,3.510133573399254e-05
1834,40,Tools,GPT-3.5,0.5503093359835873,1.2722524982359144e-34
1835,40,Tools,GPT-4,0.7309979005318417,2.234557906811473e-71
1836,40,Vegetables,GPT-3 Embeddings,0.20978488191236616,2.1513864990706678e-07
1837,40,Vegetables,GPT-3.5,0.3362971087358122,2.4907328001273538e-17
1838,40,Vegetables,GPT-4,0.5499726044752138,9.925278265065566e-49
1839,40,Vehicles,GPT-3 Embeddings,0.5147093481316817,1.1453323661172077e-38
1840,40,Vehicles,GPT-3.5,0.7596468001935557,7.518189293487417e-105
1841,40,Vehicles,GPT-4,0.8387926283868495,2.4262185696658482e-147
1842,40,Weapons,GPT-3 Embeddings,0.3707055464640868,2.7546251293043865e-10
1843,40,Weapons,GPT-3.5,0.7722245626262138,4.0784928741926314e-55
1844,40,Weapons,GPT-4,0.8865201539155003,2.3230516610874643e-92
1845,41,Birds,GPT-3 Embeddings,0.29599063008800636,1.2648118615536902e-12
1846,41,Birds,GPT-3.5,0.5621099285395993,2.6677378046994115e-47
1847,41,Birds,GPT-4,0.5774795963635119,2.0730567823567974e-50
1848,41,Clothing,GPT-3 Embeddings,0.289437055090873,4.682783507170133e-16
1849,41,Clothing,GPT-3.5,0.5475722537857618,2.3110014626553078e-60
1850,41,Clothing,GPT-4,0.6174107105035411,1.2221818759044925e-80
1851,41,Fish,GPT-3 Embeddings,-0.08198873915836477,0.07832780682639613
1852,41,Fish,GPT-3.5,0.6405420968673021,1.0199578720506058e-54
1853,41,Fish,GPT-4,0.724781787246544,5.370424613751503e-62
1854,41,Fruit,GPT-3 Embeddings,0.23649870233166648,4.532857626672163e-11
1855,41,Fruit,GPT-3.5,0.5673491026387293,1.286531542856454e-65
1856,41,Fruit,GPT-4,0.6322216846489171,1.2737565208823169e-85
1857,41,Insects,GPT-3 Embeddings,0.3389577525919387,2.627102175512102e-16
1858,41,Insects,GPT-3.5,0.546198418691929,3.009316145221044e-44
1859,41,Insects,GPT-4,0.6119139761879562,5.221301431410231e-58
1860,41,KitchenUtensils,GPT-3 Embeddings,0.4808596575357498,3.252749564606165e-48
1861,41,KitchenUtensils,GPT-3.5,0.5683903911703012,1.1551560717672245e-70
1862,41,KitchenUtensils,GPT-4,0.7415333615252332,1.5072827856168017e-142
1863,41,Mammals,GPT-3 Embeddings,0.6173498145006746,2.7001116738817616e-59
1864,41,Mammals,GPT-3.5,0.7580735434906388,3.5430753571805275e-104
1865,41,Mammals,GPT-4,0.7580731989591902,3.5442737972613314e-104
1866,41,MusicalInstruments,GPT-3 Embeddings,0.1863272058001695,5.5909238673344634e-05
1867,41,MusicalInstruments,GPT-3.5,0.6353664576357477,1.3317254643516577e-53
1868,41,MusicalInstruments,GPT-4,0.7189824404268326,1.081083844769916e-74
1869,41,Professions,GPT-3 Embeddings,0.40441534070887253,5.284130133137914e-29
1870,41,Professions,GPT-3.5,0.6120414611408933,2.2282358292646355e-73
1871,41,Professions,GPT-4,0.661133779444507,2.0401613927133168e-89
1872,41,Reptiles,GPT-3 Embeddings,0.5800457693288765,5.609936529353295e-23
1873,41,Reptiles,GPT-3.5,0.4780736072208229,4.1411920348414076e-15
1874,41,Reptiles,GPT-4,0.5320944225131201,6.033168809590156e-19
1875,41,Sports,GPT-3 Embeddings,0.3134522670691027,3.812885202663535e-15
1876,41,Sports,GPT-3.5,0.5761664327689576,2.321908067524221e-54
1877,41,Sports,GPT-4,0.7011450455004716,6.62512823945183e-90
1878,41,Tools,GPT-3 Embeddings,0.16266870446247628,0.0008195857440841655
1879,41,Tools,GPT-3.5,0.5809867884690946,2.795855278722653e-39
1880,41,Tools,GPT-4,0.7545167191693607,1.803621217232539e-78
1881,41,Vegetables,GPT-3 Embeddings,0.21453145683594618,1.1213952673433839e-07
1882,41,Vegetables,GPT-3.5,0.40217549316253975,9.88026064393384e-25
1883,41,Vegetables,GPT-4,0.5394354553196715,1.3324971763031254e-46
1884,41,Vehicles,GPT-3 Embeddings,0.4883119846298312,2.030827332646639e-34
1885,41,Vehicles,GPT-3.5,0.8404933717473967,1.689559953372701e-148
1886,41,Vehicles,GPT-4,0.8648704868319147,9.528834673901204e-167
1887,41,Weapons,GPT-3 Embeddings,0.46967060113390735,2.494382654494295e-16
1888,41,Weapons,GPT-3.5,0.8124118502456219,3.3317368841673215e-65
1889,41,Weapons,GPT-4,0.8815338561268915,5.426369541087431e-90
1890,42,Birds,GPT-3 Embeddings,0.2370087476379351,1.7371848867092335e-08
1891,42,Birds,GPT-3.5,0.5347534228834429,3.7580201254952007e-42
1892,42,Birds,GPT-4,0.6124906332619957,3.8238205795067575e-58
1893,42,Clothing,GPT-3 Embeddings,0.2879645803819459,6.675977187343678e-16
1894,42,Clothing,GPT-3.5,0.5353935492909371,2.685246765888593e-57
1895,42,Clothing,GPT-4,0.6692929485825796,2.3000978574580064e-99
1896,42,Fish,GPT-3 Embeddings,-0.026652361618313674,0.5677146998414472
1897,42,Fish,GPT-3.5,0.6684215303752323,4.06727301296357e-61
1898,42,Fish,GPT-4,0.6824355018296353,1.9185653420778285e-52
1899,42,Fruit,GPT-3 Embeddings,0.17974553228041132,6.539018332857879e-07
1900,42,Fruit,GPT-3.5,0.5213938499409491,6.328973212256027e-54
1901,42,Fruit,GPT-4,0.693203271516896,2.441654981368951e-109
1902,42,Insects,GPT-3 Embeddings,0.34465170860663674,7.692580705941002e-17
1903,42,Insects,GPT-3.5,0.5571746473012551,2.4577345498486262e-46
1904,42,Insects,GPT-4,0.6111961105773441,7.68772320908591e-58
1905,42,KitchenUtensils,GPT-3 Embeddings,0.48992338378777306,3.016442514250787e-50
1906,42,KitchenUtensils,GPT-3.5,0.5659556478695732,6.03459434414892e-70
1907,42,KitchenUtensils,GPT-4,0.734108009901564,2.5871026622164814e-138
1908,42,Mammals,GPT-3 Embeddings,0.6049666267353194,2.1179740946087126e-56
1909,42,Mammals,GPT-3.5,0.7445066267137734,1.4074563529231836e-98
1910,42,Mammals,GPT-4,0.7516064574080585,1.8348377654372995e-101
