,argument_id,domain,conclusion_type,is_single_premise,premises,conclusion,human_raw_rating,gpt3_raw_rating,prompt_generator,gpt4_raw_rating,human_ranking,gpt3_ranking,gpt4_ranking,human_normalised_rating,gpt3_normalised_rating,gpt4_normalised_rating,drop,human_maxsim,gpt3_maxsim,gpt4_maxsim,human_meansim,gpt3_meansim,gpt4_meansim,human_scm,gpt3_scm,gpt4_scm
1185,"(('Cows',), 'Rhinos')",Mammals,Specific,True,"('Cows',)",Rhinos,7.7,87.23740251816949,S1-C1-A1-Q1-O1,50.0,97.0,73.0,4.0,0.114792899408284,0.9136094674556212,0.9952662721893492,False,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.651117149758454,0.5304196859903382,0.7009359903381642
1186,"(('Cows',), 'Rhinos')",Mammals,Specific,True,"('Cows',)",Rhinos,7.7,87.23740251816949,S3-C1-A1-Q1-O1,50.0,97.0,73.0,7.0,0.114792899408284,0.9136094674556212,0.991715976331361,False,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.651117149758454,0.5304196859903382,0.7009359903381642
1187,"(('Cows',), 'Rhinos')",Mammals,Specific,True,"('Cows',)",Rhinos,7.7,87.23740251816949,S3-C1-A1-Q3-O1,60.0,97.0,73.0,7.0,0.114792899408284,0.9136094674556212,0.991715976331361,False,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.651117149758454,0.5304196859903382,0.7009359903381642
1188,"(('Cows',), 'Rhinos')",Mammals,Specific,True,"('Cows',)",Rhinos,7.7,87.23740251816949,S3-C1-A1-Q4-O1,85.0,97.0,73.0,2.0,0.114792899408284,0.9136094674556212,0.9976331360946744,False,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.651117149758454,0.5304196859903382,0.7009359903381642
1189,"(('Cows',), 'Rhinos')",Mammals,Specific,True,"('Cows',)",Rhinos,7.7,87.23740251816949,S3-C1-A1-Q1-O1-T,55.0,97.0,73.0,7.0,0.114792899408284,0.9136094674556212,0.991715976331361,False,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.7971014492753623,0.6630434782608695,0.8152173913043478,0.651117149758454,0.5304196859903382,0.7009359903381642
1190,"(('Crows', 'Chickens'), 'All birds')",Birds,General,False,"('Crows', 'Chickens')",All birds,3.2,89.80332580649142,S1-C1-A1-Q1-O1,60.0,47.0,79.0,3.0,0.094,0.842,0.994,False,,,,,,,0.7258454106280192,0.6920289855072465,0.7480374396135266
1191,"(('Crows', 'Chickens'), 'All birds')",Birds,General,False,"('Crows', 'Chickens')",All birds,3.2,89.80332580649142,S3-C1-A1-Q1-O1,70.0,47.0,79.0,1.0,0.094,0.842,0.998,False,,,,,,,0.7258454106280192,0.6920289855072465,0.7480374396135266
1192,"(('Crows', 'Chickens'), 'All birds')",Birds,General,False,"('Crows', 'Chickens')",All birds,3.2,89.80332580649142,S3-C1-A1-Q3-O1,70.0,47.0,79.0,1.0,0.094,0.842,0.998,False,,,,,,,0.7258454106280192,0.6920289855072465,0.7480374396135266
1193,"(('Crows', 'Chickens'), 'All birds')",Birds,General,False,"('Crows', 'Chickens')",All birds,3.2,89.80332580649142,S3-C1-A1-Q4-O1,85.0,47.0,79.0,2.0,0.094,0.842,0.996,False,,,,,,,0.7258454106280192,0.6920289855072465,0.7480374396135266
1194,"(('Crows', 'Chickens'), 'All birds')",Birds,General,False,"('Crows', 'Chickens')",All birds,3.2,89.80332580649142,S3-C1-A1-Q1-O1-T,65.0,47.0,79.0,2.0,0.094,0.842,0.996,False,,,,,,,0.7258454106280192,0.6920289855072465,0.7480374396135266
1195,"(('Crows', 'Chickens'), 'Woodpeckers')",Birds,Specific,False,"('Crows', 'Chickens')",Woodpeckers,5.4,92.50348856254946,S1-C1-A1-Q1-O1,50.0,27.0,54.0,6.0,0.054,0.892,0.988,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.5217391304347826,0.5235507246376812,0.40398550724637683,0.8230676328502415,0.7373188405797102,0.5787288647342995
1196,"(('Crows', 'Chickens'), 'Woodpeckers')",Birds,Specific,False,"('Crows', 'Chickens')",Woodpeckers,5.4,92.50348856254946,S3-C1-A1-Q1-O1,70.0,27.0,54.0,6.0,0.054,0.892,0.988,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.5217391304347826,0.5235507246376812,0.40398550724637683,0.8230676328502415,0.7373188405797102,0.5787288647342995
1197,"(('Crows', 'Chickens'), 'Woodpeckers')",Birds,Specific,False,"('Crows', 'Chickens')",Woodpeckers,5.4,92.50348856254946,S3-C1-A1-Q3-O1,75.0,27.0,54.0,5.0,0.054,0.892,0.99,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.5217391304347826,0.5235507246376812,0.40398550724637683,0.8230676328502415,0.7373188405797102,0.5787288647342995
1198,"(('Crows', 'Chickens'), 'Woodpeckers')",Birds,Specific,False,"('Crows', 'Chickens')",Woodpeckers,5.4,92.50348856254946,S3-C1-A1-Q4-O1,90.0,27.0,54.0,2.0,0.054,0.892,0.996,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.5217391304347826,0.5235507246376812,0.40398550724637683,0.8230676328502415,0.7373188405797102,0.5787288647342995
1199,"(('Crows', 'Chickens'), 'Woodpeckers')",Birds,Specific,False,"('Crows', 'Chickens')",Woodpeckers,5.4,92.50348856254946,S3-C1-A1-Q1-O1-T,85.0,27.0,54.0,3.0,0.054,0.892,0.994,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.5217391304347826,0.5235507246376812,0.40398550724637683,0.8230676328502415,0.7373188405797102,0.5787288647342995
1200,"(('Crows', 'Eagles'), 'Robins')",Birds,Specific,False,"('Crows', 'Eagles')",Robins,5.6,92.18031849536158,S1-C1-A1-Q1-O1,50.0,25.0,60.0,6.0,0.05,0.88,0.988,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.12862318840579712,0.5507246376811594,0.7028985507246377,0.39590881642512077,0.664477657004831,0.7342995169082126
1201,"(('Crows', 'Eagles'), 'Robins')",Birds,Specific,False,"('Crows', 'Eagles')",Robins,5.6,92.18031849536158,S3-C1-A1-Q1-O1,70.0,25.0,60.0,6.0,0.05,0.88,0.988,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.12862318840579712,0.5507246376811594,0.7028985507246377,0.39590881642512077,0.664477657004831,0.7342995169082126
1202,"(('Crows', 'Eagles'), 'Robins')",Birds,Specific,False,"('Crows', 'Eagles')",Robins,5.6,92.18031849536158,S3-C1-A1-Q3-O1,75.0,25.0,60.0,5.0,0.05,0.88,0.99,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.12862318840579712,0.5507246376811594,0.7028985507246377,0.39590881642512077,0.664477657004831,0.7342995169082126
1203,"(('Crows', 'Eagles'), 'Robins')",Birds,Specific,False,"('Crows', 'Eagles')",Robins,5.6,92.18031849536158,S3-C1-A1-Q4-O1,90.0,25.0,60.0,2.0,0.05,0.88,0.996,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.12862318840579712,0.5507246376811594,0.7028985507246377,0.39590881642512077,0.664477657004831,0.7342995169082126
1204,"(('Crows', 'Eagles'), 'Robins')",Birds,Specific,False,"('Crows', 'Eagles')",Robins,5.6,92.18031849536158,S3-C1-A1-Q1-O1-T,85.0,25.0,60.0,3.0,0.05,0.88,0.994,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.12862318840579712,0.5507246376811594,0.7028985507246377,0.39590881642512077,0.664477657004831,0.7342995169082126
1205,"(('Crows', 'Roosters'), 'All birds')",Birds,General,False,"('Crows', 'Roosters')",All birds,5.2,90.03502322147746,S1-C1-A1-Q1-O1,70.0,20.0,73.0,2.0,0.04,0.854,0.996,False,,,,,,,0.6769323671497585,0.5880132850241545,0.6927838164251208
1206,"(('Crows', 'Roosters'), 'All birds')",Birds,General,False,"('Crows', 'Roosters')",All birds,5.2,90.03502322147746,S3-C1-A1-Q1-O1,70.0,20.0,73.0,1.0,0.04,0.854,0.998,False,,,,,,,0.6769323671497585,0.5880132850241545,0.6927838164251208
1207,"(('Crows', 'Roosters'), 'All birds')",Birds,General,False,"('Crows', 'Roosters')",All birds,5.2,90.03502322147746,S3-C1-A1-Q3-O1,60.0,20.0,73.0,3.0,0.04,0.854,0.994,False,,,,,,,0.6769323671497585,0.5880132850241545,0.6927838164251208
1208,"(('Crows', 'Roosters'), 'All birds')",Birds,General,False,"('Crows', 'Roosters')",All birds,5.2,90.03502322147746,S3-C1-A1-Q4-O1,80.0,20.0,73.0,3.0,0.04,0.854,0.994,False,,,,,,,0.6769323671497585,0.5880132850241545,0.6927838164251208
1209,"(('Crows', 'Roosters'), 'All birds')",Birds,General,False,"('Crows', 'Roosters')",All birds,5.2,90.03502322147746,S3-C1-A1-Q1-O1-T,65.0,20.0,73.0,2.0,0.04,0.854,0.996,False,,,,,,,0.6769323671497585,0.5880132850241545,0.6927838164251208
1210,"(('Crows', 'Sparrows'), 'All birds')",Birds,General,False,"('Crows', 'Sparrows')",All birds,3.5454545454545454,90.3169539488026,S1-C1-A1-Q1-O1,60.0,43.0,66.0,3.0,0.086,0.868,0.994,False,,,,,,,0.6521739130434782,0.6511171497584541,0.6921799516908212
1211,"(('Crows', 'Sparrows'), 'All birds')",Birds,General,False,"('Crows', 'Sparrows')",All birds,3.5454545454545454,90.3169539488026,S3-C1-A1-Q1-O1,70.0,43.0,66.0,1.0,0.086,0.868,0.998,False,,,,,,,0.6521739130434782,0.6511171497584541,0.6921799516908212
1212,"(('Crows', 'Sparrows'), 'All birds')",Birds,General,False,"('Crows', 'Sparrows')",All birds,3.5454545454545454,90.3169539488026,S3-C1-A1-Q3-O1,60.0,43.0,66.0,3.0,0.086,0.868,0.994,False,,,,,,,0.6521739130434782,0.6511171497584541,0.6921799516908212
1213,"(('Crows', 'Sparrows'), 'All birds')",Birds,General,False,"('Crows', 'Sparrows')",All birds,3.5454545454545454,90.3169539488026,S3-C1-A1-Q4-O1,85.0,43.0,66.0,2.0,0.086,0.868,0.996,False,,,,,,,0.6521739130434782,0.6511171497584541,0.6921799516908212
1214,"(('Crows', 'Sparrows'), 'All birds')",Birds,General,False,"('Crows', 'Sparrows')",All birds,3.5454545454545454,90.3169539488026,S3-C1-A1-Q1-O1-T,65.0,43.0,66.0,2.0,0.086,0.868,0.996,False,,,,,,,0.6521739130434782,0.6511171497584541,0.6921799516908212
1215,"(('Crows',), 'All birds')",Birds,General,True,"('Crows',)",All birds,6.714285714285714,80.54269487695154,S1-C1-A1-Q1-O1,50.0,18.0,13.0,1.0,0.15,0.8916666666666666,0.9916666666666668,False,,,,,,,0.5596316425120773,0.5126811594202898,0.5366847826086957
1216,"(('Crows',), 'All birds')",Birds,General,True,"('Crows',)",All birds,6.714285714285714,80.54269487695154,S3-C1-A1-Q1-O1,60.0,18.0,13.0,1.0,0.15,0.8916666666666666,0.9916666666666668,False,,,,,,,0.5596316425120773,0.5126811594202898,0.5366847826086957
1217,"(('Crows',), 'All birds')",Birds,General,True,"('Crows',)",All birds,6.714285714285714,80.54269487695154,S3-C1-A1-Q3-O1,40.0,18.0,13.0,1.0,0.15,0.8916666666666666,0.9916666666666668,False,,,,,,,0.5596316425120773,0.5126811594202898,0.5366847826086957
1218,"(('Crows',), 'All birds')",Birds,General,True,"('Crows',)",All birds,6.714285714285714,80.54269487695154,S3-C1-A1-Q4-O1,75.0,18.0,13.0,3.0,0.15,0.8916666666666666,0.975,False,,,,,,,0.5596316425120773,0.5126811594202898,0.5366847826086957
1219,"(('Crows',), 'All birds')",Birds,General,True,"('Crows',)",All birds,6.714285714285714,80.54269487695154,S3-C1-A1-Q1-O1-T,60.0,18.0,13.0,1.0,0.15,0.8916666666666666,0.9916666666666668,False,,,,,,,0.5596316425120773,0.5126811594202898,0.5366847826086957
1220,"(('Crows',), 'Peacocks')",Birds,Specific,True,"('Crows',)",Peacocks,12.9,73.13498570939795,S1-C1-A1-Q1-O1,50.0,20.0,163.0,3.0,0.0236686390532544,0.8071005917159764,0.9964497041420118,False,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.4374245169082126,0.25815217391304346,0.3426177536231884
1221,"(('Crows',), 'Peacocks')",Birds,Specific,True,"('Crows',)",Peacocks,12.9,73.13498570939795,S3-C1-A1-Q1-O1,60.0,20.0,163.0,6.0,0.0236686390532544,0.8071005917159764,0.9928994082840236,False,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.4374245169082126,0.25815217391304346,0.3426177536231884
1222,"(('Crows',), 'Peacocks')",Birds,Specific,True,"('Crows',)",Peacocks,12.9,73.13498570939795,S3-C1-A1-Q3-O1,70.0,20.0,163.0,6.0,0.0236686390532544,0.8071005917159764,0.9928994082840236,False,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.4374245169082126,0.25815217391304346,0.3426177536231884
1223,"(('Crows',), 'Peacocks')",Birds,Specific,True,"('Crows',)",Peacocks,12.9,73.13498570939795,S3-C1-A1-Q4-O1,80.0,20.0,163.0,4.0,0.0236686390532544,0.8071005917159764,0.9952662721893492,False,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.4374245169082126,0.25815217391304346,0.3426177536231884
1224,"(('Crows',), 'Peacocks')",Birds,Specific,True,"('Crows',)",Peacocks,12.9,73.13498570939795,S3-C1-A1-Q1-O1-T,65.0,20.0,163.0,6.0,0.0236686390532544,0.8071005917159764,0.9928994082840236,False,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.31521739130434784,0.0036231884057971015,0.14855072463768115,0.4374245169082126,0.25815217391304346,0.3426177536231884
1225,"(('Crows',), 'Pelicans')",Birds,Specific,True,"('Crows',)",Pelicans,11.142857142857142,80.03067911104999,S1-C1-A1-Q1-O1,50.0,44.0,118.0,3.0,0.0520710059171597,0.8603550295857988,0.9964497041420118,False,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.48271437198067635,0.37952898550724634,0.3879076086956522
1226,"(('Crows',), 'Pelicans')",Birds,Specific,True,"('Crows',)",Pelicans,11.142857142857142,80.03067911104999,S3-C1-A1-Q1-O1,50.0,44.0,118.0,7.0,0.0520710059171597,0.8603550295857988,0.991715976331361,False,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.48271437198067635,0.37952898550724634,0.3879076086956522
1227,"(('Crows',), 'Pelicans')",Birds,Specific,True,"('Crows',)",Pelicans,11.142857142857142,80.03067911104999,S3-C1-A1-Q3-O1,65.0,44.0,118.0,7.0,0.0520710059171597,0.8603550295857988,0.991715976331361,False,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.48271437198067635,0.37952898550724634,0.3879076086956522
1228,"(('Crows',), 'Pelicans')",Birds,Specific,True,"('Crows',)",Pelicans,11.142857142857142,80.03067911104999,S3-C1-A1-Q4-O1,60.0,44.0,118.0,8.0,0.0520710059171597,0.8603550295857988,0.9905325443786982,False,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.48271437198067635,0.37952898550724634,0.3879076086956522
1229,"(('Crows',), 'Pelicans')",Birds,Specific,True,"('Crows',)",Pelicans,11.142857142857142,80.03067911104999,S3-C1-A1-Q1-O1-T,65.0,44.0,118.0,6.0,0.0520710059171597,0.8603550295857988,0.9928994082840236,False,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.4057971014492754,0.2463768115942029,0.2391304347826087,0.48271437198067635,0.37952898550724634,0.3879076086956522
1230,"(('Crows',), 'Robins')",Birds,Specific,True,"('Crows',)",Robins,6.4,87.18795981956409,S1-C1-A1-Q1-O1,50.0,104.0,51.0,3.0,0.123076923076923,0.9396449704142013,0.9964497041420118,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.36496074879227053,0.598731884057971,0.6813858695652174
1231,"(('Crows',), 'Robins')",Birds,Specific,True,"('Crows',)",Robins,6.4,87.18795981956409,S3-C1-A1-Q1-O1,60.0,104.0,51.0,6.0,0.123076923076923,0.9396449704142013,0.9928994082840236,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.36496074879227053,0.598731884057971,0.6813858695652174
1232,"(('Crows',), 'Robins')",Birds,Specific,True,"('Crows',)",Robins,6.4,87.18795981956409,S3-C1-A1-Q3-O1,75.0,104.0,51.0,5.0,0.123076923076923,0.9396449704142013,0.9940828402366864,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.36496074879227053,0.598731884057971,0.6813858695652174
1233,"(('Crows',), 'Robins')",Birds,Specific,True,"('Crows',)",Robins,6.4,87.18795981956409,S3-C1-A1-Q4-O1,75.0,104.0,51.0,5.0,0.123076923076923,0.9396449704142013,0.9940828402366864,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.36496074879227053,0.598731884057971,0.6813858695652174
1234,"(('Crows',), 'Robins')",Birds,Specific,True,"('Crows',)",Robins,6.4,87.18795981956409,S3-C1-A1-Q1-O1-T,75.0,104.0,51.0,4.0,0.123076923076923,0.9396449704142013,0.9952662721893492,False,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.17028985507246377,0.6847826086956522,0.8260869565217391,0.36496074879227053,0.598731884057971,0.6813858695652174
1235,"(('Crows',), 'Swans')",Birds,Specific,True,"('Crows',)",Swans,11.38095238095238,74.87968667970296,S1-C1-A1-Q1-O1,50.0,39.0,157.0,3.0,0.0461538461538461,0.8142011834319527,0.9964497041420118,False,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.34322161835748793,0.2708333333333333,0.4748641304347826
1236,"(('Crows',), 'Swans')",Birds,Specific,True,"('Crows',)",Swans,11.38095238095238,74.87968667970296,S3-C1-A1-Q1-O1,50.0,39.0,157.0,7.0,0.0461538461538461,0.8142011834319527,0.991715976331361,False,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.34322161835748793,0.2708333333333333,0.4748641304347826
1237,"(('Crows',), 'Swans')",Birds,Specific,True,"('Crows',)",Swans,11.38095238095238,74.87968667970296,S3-C1-A1-Q3-O1,75.0,39.0,157.0,5.0,0.0461538461538461,0.8142011834319527,0.9940828402366864,False,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.34322161835748793,0.2708333333333333,0.4748641304347826
1238,"(('Crows',), 'Swans')",Birds,Specific,True,"('Crows',)",Swans,11.38095238095238,74.87968667970296,S3-C1-A1-Q4-O1,85.0,39.0,157.0,3.0,0.0461538461538461,0.8142011834319527,0.9964497041420118,False,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.34322161835748793,0.2708333333333333,0.4748641304347826
1239,"(('Crows',), 'Swans')",Birds,Specific,True,"('Crows',)",Swans,11.38095238095238,74.87968667970296,S3-C1-A1-Q1-O1-T,65.0,39.0,157.0,6.0,0.0461538461538461,0.8142011834319527,0.9928994082840236,False,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.12681159420289856,0.028985507246376812,0.41304347826086957,0.34322161835748793,0.2708333333333333,0.4748641304347826
1240,"(('Crows',), 'Woodpeckers')",Birds,Specific,True,"('Crows',)",Woodpeckers,9.6,86.78135569084748,S1-C1-A1-Q1-O1,50.0,71.0,56.0,3.0,0.0840236686390532,0.9337278106508876,0.9964497041420118,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.9202898550724637,0.782608695652174,0.40942028985507245,0.7399607487922706,0.6476449275362319,0.47305253623188404
1241,"(('Crows',), 'Woodpeckers')",Birds,Specific,True,"('Crows',)",Woodpeckers,9.6,86.78135569084748,S3-C1-A1-Q1-O1,50.0,71.0,56.0,7.0,0.0840236686390532,0.9337278106508876,0.991715976331361,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.9202898550724637,0.782608695652174,0.40942028985507245,0.7399607487922706,0.6476449275362319,0.47305253623188404
1242,"(('Crows',), 'Woodpeckers')",Birds,Specific,True,"('Crows',)",Woodpeckers,9.6,86.78135569084748,S3-C1-A1-Q3-O1,70.0,71.0,56.0,6.0,0.0840236686390532,0.9337278106508876,0.9928994082840236,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.9202898550724637,0.782608695652174,0.40942028985507245,0.7399607487922706,0.6476449275362319,0.47305253623188404
1243,"(('Crows',), 'Woodpeckers')",Birds,Specific,True,"('Crows',)",Woodpeckers,9.6,86.78135569084748,S3-C1-A1-Q4-O1,85.0,71.0,56.0,3.0,0.0840236686390532,0.9337278106508876,0.9964497041420118,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.9202898550724637,0.782608695652174,0.40942028985507245,0.7399607487922706,0.6476449275362319,0.47305253623188404
1244,"(('Crows',), 'Woodpeckers')",Birds,Specific,True,"('Crows',)",Woodpeckers,9.6,86.78135569084748,S3-C1-A1-Q1-O1-T,65.0,71.0,56.0,6.0,0.0840236686390532,0.9337278106508876,0.9928994082840236,False,0.9202898550724637,0.782608695652174,0.40942028985507245,0.9202898550724637,0.782608695652174,0.40942028985507245,0.7399607487922706,0.6476449275362319,0.47305253623188404
1245,"(('Deer', 'Cats'), 'All mammals')",Mammals,General,False,"('Deer', 'Cats')",All mammals,4.0,89.77283970766746,S1-C1-A1-Q1-O1,60.0,27.0,19.0,2.0,0.054,0.962,0.996,False,,,,,,,0.7330917874396135,0.7102958937198066,0.7832125603864735
1246,"(('Deer', 'Cats'), 'All mammals')",Mammals,General,False,"('Deer', 'Cats')",All mammals,4.0,89.77283970766746,S3-C1-A1-Q1-O1,70.0,27.0,19.0,1.0,0.054,0.962,0.998,False,,,,,,,0.7330917874396135,0.7102958937198066,0.7832125603864735
1247,"(('Deer', 'Cats'), 'All mammals')",Mammals,General,False,"('Deer', 'Cats')",All mammals,4.0,89.77283970766746,S3-C1-A1-Q3-O1,60.0,27.0,19.0,3.0,0.054,0.962,0.994,False,,,,,,,0.7330917874396135,0.7102958937198066,0.7832125603864735
