,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,cut_participant
665,282,26,Mammals,General,False,"('Tigers',)",All mammals,60,"(('Tigers',), 'All mammals')",True,False,False
666,282,27,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,80,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
667,282,28,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,70,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
668,282,29,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,80,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
669,282,3,Mammals,General,False,"('Hamsters',)",All mammals,30,"(('Hamsters',), 'All mammals')",True,False,False
670,282,30,Mammals,General,False,"('Horses', 'Foxes')",All mammals,25,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
671,282,31,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,60,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
672,282,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
673,282,33,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,70,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
674,282,34,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,20,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
675,282,35,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,35,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
676,282,36,Mammals,General,False,"('Foxes', 'Lions')",All mammals,20,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
677,282,37,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,20,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
678,282,4,Mammals,General,False,"('Squirrels',)",All mammals,20,"(('Squirrels',), 'All mammals')",True,False,False
679,282,5,Mammals,General,False,"('Llamas',)",All mammals,12,"(('Llamas',), 'All mammals')",True,False,False
680,282,6,Mammals,General,False,"('Cows',)",All mammals,65,"(('Cows',), 'All mammals')",True,False,False
681,282,7,Mammals,General,False,"('Horses',)",All mammals,75,"(('Horses',), 'All mammals')",True,False,False
682,282,8,Mammals,General,False,"('All animals',)",All mammals,80,"(('All animals',), 'All mammals')",True,True,False
683,282,9,Mammals,General,False,"('Dogs',)",All mammals,75,"(('Dogs',), 'All mammals')",True,False,False
684,283,0,Mammals,General,False,"('Dogs',)",All mammals,79,"(('Dogs',), 'All mammals')",True,False,False
685,283,1,Mammals,General,False,"('Cows',)",All mammals,61,"(('Cows',), 'All mammals')",True,False,False
686,283,10,Mammals,General,False,"('Squirrels',)",All mammals,9,"(('Squirrels',), 'All mammals')",True,False,False
687,283,11,Mammals,General,False,"('Zebras',)",All mammals,22,"(('Zebras',), 'All mammals')",True,False,False
688,283,12,Mammals,General,False,"('Mice',)",All mammals,84,"(('Mice',), 'All mammals')",True,False,False
689,283,13,Mammals,General,False,"('Giraffes',)",All mammals,38,"(('Giraffes',), 'All mammals')",True,False,False
690,283,14,Mammals,General,False,"('Hamsters',)",All mammals,61,"(('Hamsters',), 'All mammals')",True,False,False
691,283,15,Mammals,General,False,"('Camels',)",All mammals,22,"(('Camels',), 'All mammals')",True,False,False
692,283,16,Mammals,General,False,"('All living things',)",All mammals,92,"(('All living things',), 'All mammals')",True,True,False
693,283,17,Mammals,General,False,"('Foxes',)",All mammals,61,"(('Foxes',), 'All mammals')",True,False,False
694,283,18,Mammals,General,False,"('Hedgehogs',)",All mammals,69,"(('Hedgehogs',), 'All mammals')",True,False,False
695,283,19,Mammals,General,False,"('Llamas',)",All mammals,61,"(('Llamas',), 'All mammals')",True,False,False
696,283,2,Mammals,General,False,"('Lions',)",All mammals,63,"(('Lions',), 'All mammals')",True,False,False
697,283,20,Mammals,General,False,"('Horses',)",All mammals,59,"(('Horses',), 'All mammals')",True,False,False
698,283,21,Mammals,General,False,"('Cats',)",All mammals,62,"(('Cats',), 'All mammals')",True,False,False
699,283,22,Mammals,General,False,"('Tigers',)",All mammals,61,"(('Tigers',), 'All mammals')",True,False,False
700,283,23,Mammals,General,False,"('Rhinos',)",All mammals,61,"(('Rhinos',), 'All mammals')",True,False,False
701,283,24,Mammals,General,False,"('All plants and animals',)",All mammals,99,"(('All plants and animals',), 'All mammals')",True,True,False
702,283,25,Mammals,General,False,"('Wolves',)",All mammals,59,"(('Wolves',), 'All mammals')",True,False,False
703,283,26,Mammals,General,False,"('Sheep',)",All mammals,59,"(('Sheep',), 'All mammals')",True,False,False
704,283,27,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,84,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
705,283,28,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,76,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
706,283,29,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,84,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
707,283,3,Mammals,General,False,"('Rabbits',)",All mammals,20,"(('Rabbits',), 'All mammals')",True,False,False
708,283,30,Mammals,General,False,"('Horses', 'Foxes')",All mammals,82,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
709,283,31,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,100,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
710,283,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,99,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
711,283,33,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,81,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
712,283,34,Mammals,General,False,"('Foxes', 'Lions')",All mammals,59,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
713,283,35,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,38,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
714,283,36,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,57,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
715,283,37,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,60,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
716,283,4,Mammals,General,False,"('Donkeys',)",All mammals,15,"(('Donkeys',), 'All mammals')",True,False,False
717,283,5,Mammals,General,False,"('Hippos',)",All mammals,62,"(('Hippos',), 'All mammals')",True,False,False
718,283,6,Mammals,General,False,"('Elephants',)",All mammals,41,"(('Elephants',), 'All mammals')",True,False,False
719,283,7,Mammals,General,False,"('Deer',)",All mammals,24,"(('Deer',), 'All mammals')",True,False,False
720,283,8,Mammals,General,False,"('All animals',)",All mammals,78,"(('All animals',), 'All mammals')",True,True,False
721,283,9,Mammals,General,False,"('Beavers',)",All mammals,7,"(('Beavers',), 'All mammals')",True,False,False
722,284,0,Mammals,General,False,"('Wolves',)",All mammals,13,"(('Wolves',), 'All mammals')",True,False,False
723,284,1,Mammals,General,False,"('Cats',)",All mammals,27,"(('Cats',), 'All mammals')",True,False,False
724,284,10,Mammals,General,False,"('Donkeys',)",All mammals,14,"(('Donkeys',), 'All mammals')",True,False,False
725,284,11,Mammals,General,False,"('Elephants',)",All mammals,17,"(('Elephants',), 'All mammals')",True,False,False
726,284,12,Mammals,General,False,"('Giraffes',)",All mammals,9,"(('Giraffes',), 'All mammals')",True,False,False
727,284,13,Mammals,General,False,"('Dogs',)",All mammals,25,"(('Dogs',), 'All mammals')",True,False,False
728,284,14,Mammals,General,False,"('Rhinos',)",All mammals,12,"(('Rhinos',), 'All mammals')",True,False,False
729,284,15,Mammals,General,False,"('Hippos',)",All mammals,11,"(('Hippos',), 'All mammals')",True,False,False
730,284,16,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
731,284,17,Mammals,General,False,"('Hedgehogs',)",All mammals,16,"(('Hedgehogs',), 'All mammals')",True,False,False
732,284,18,Mammals,General,False,"('Zebras',)",All mammals,14,"(('Zebras',), 'All mammals')",True,False,False
733,284,19,Mammals,General,False,"('Rabbits',)",All mammals,13,"(('Rabbits',), 'All mammals')",True,False,False
734,284,2,Mammals,General,False,"('Deer',)",All mammals,20,"(('Deer',), 'All mammals')",True,False,False
735,284,20,Mammals,General,False,"('Squirrels',)",All mammals,6,"(('Squirrels',), 'All mammals')",True,False,False
736,284,21,Mammals,General,False,"('Horses',)",All mammals,28,"(('Horses',), 'All mammals')",True,False,False
737,284,22,Mammals,General,False,"('Foxes',)",All mammals,21,"(('Foxes',), 'All mammals')",True,False,False
738,284,23,Mammals,General,False,"('Lions',)",All mammals,17,"(('Lions',), 'All mammals')",True,False,False
739,284,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
740,284,25,Mammals,General,False,"('Mice',)",All mammals,13,"(('Mice',), 'All mammals')",True,False,False
741,284,26,Mammals,General,False,"('Camels',)",All mammals,14,"(('Camels',), 'All mammals')",True,False,False
742,284,27,Mammals,General,False,"('Donkeys', 'Hamsters')",All mammals,62,"(('Donkeys', 'Hamsters'), 'All mammals')",False,False,False
743,284,28,Mammals,General,False,"('Rhinos', 'Hippos')",All mammals,33,"(('Rhinos', 'Hippos'), 'All mammals')",False,False,False
744,284,29,Mammals,General,False,"('Foxes', 'Lions')",All mammals,54,"(('Foxes', 'Lions'), 'All mammals')",False,False,False
745,284,3,Mammals,General,False,"('Cows',)",All mammals,24,"(('Cows',), 'All mammals')",True,False,False
746,284,30,Mammals,General,False,"('Camels', 'Donkeys')",All mammals,32,"(('Camels', 'Donkeys'), 'All mammals')",False,False,False
747,284,31,Mammals,General,False,"('Donkeys', 'Beavers')",All mammals,71,"(('Donkeys', 'Beavers'), 'All mammals')",False,False,False
748,284,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
749,284,33,Mammals,General,False,"('Foxes', 'Wolves')",All mammals,27,"(('Foxes', 'Wolves'), 'All mammals')",False,False,False
750,284,34,Mammals,General,False,"('Horses', 'Foxes')",All mammals,23,"(('Horses', 'Foxes'), 'All mammals')",False,False,False
751,284,35,Mammals,General,False,"('Cats', 'Squirrels')",All mammals,41,"(('Cats', 'Squirrels'), 'All mammals')",False,False,False
752,284,36,Mammals,General,False,"('Squirrels', 'Hedgehogs')",All mammals,28,"(('Squirrels', 'Hedgehogs'), 'All mammals')",False,False,False
753,284,37,Mammals,General,False,"('Tigers', 'Donkeys')",All mammals,63,"(('Tigers', 'Donkeys'), 'All mammals')",False,False,False
754,284,4,Mammals,General,False,"('Hamsters',)",All mammals,10,"(('Hamsters',), 'All mammals')",True,False,False
755,284,5,Mammals,General,False,"('Sheep',)",All mammals,15,"(('Sheep',), 'All mammals')",True,False,False
756,284,6,Mammals,General,False,"('Llamas',)",All mammals,17,"(('Llamas',), 'All mammals')",True,False,False
757,284,7,Mammals,General,False,"('Beavers',)",All mammals,11,"(('Beavers',), 'All mammals')",True,False,False
758,284,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
759,284,9,Mammals,General,False,"('Tigers',)",All mammals,14,"(('Tigers',), 'All mammals')",True,False,False
760,317,0,Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,7,"(('Beavers', 'Rabbits'), 'All mammals')",False,False,False
761,317,1,Mammals,General,False,"('Hippos', 'Hedgehogs')",All mammals,22,"(('Hippos', 'Hedgehogs'), 'All mammals')",False,False,False
762,317,10,Mammals,General,False,"('Deer', 'Squirrels')",All mammals,85,"(('Deer', 'Squirrels'), 'All mammals')",False,False,False
763,317,11,Mammals,General,False,"('Dogs',)",All mammals,36,"(('Dogs',), 'All mammals')",True,False,False
764,317,12,Mammals,General,False,"('Mice',)",All mammals,52,"(('Mice',), 'All mammals')",True,False,False
765,317,13,Mammals,General,False,"('Tigers',)",All mammals,55,"(('Tigers',), 'All mammals')",True,False,False
766,317,14,Mammals,General,False,"('Hedgehogs',)",All mammals,58,"(('Hedgehogs',), 'All mammals')",True,False,False
767,317,15,Mammals,General,False,"('Cats',)",All mammals,60,"(('Cats',), 'All mammals')",True,False,False
768,317,16,Mammals,General,False,"('All animals',)",All mammals,96,"(('All animals',), 'All mammals')",True,True,False
769,317,17,Mammals,General,False,"('Lions',)",All mammals,63,"(('Lions',), 'All mammals')",True,False,False
770,317,18,Mammals,General,False,"('Deer',)",All mammals,67,"(('Deer',), 'All mammals')",True,False,False
771,317,19,Mammals,General,False,"('Foxes',)",All mammals,69,"(('Foxes',), 'All mammals')",True,False,False
772,317,2,Mammals,General,False,"('Wolves', 'Llamas')",All mammals,44,"(('Wolves', 'Llamas'), 'All mammals')",False,False,False
773,317,20,Mammals,General,False,"('Llamas',)",All mammals,70,"(('Llamas',), 'All mammals')",True,False,False
774,317,21,Mammals,General,False,"('Hippos',)",All mammals,70,"(('Hippos',), 'All mammals')",True,False,False
775,317,22,Mammals,General,False,"('Donkeys',)",All mammals,63,"(('Donkeys',), 'All mammals')",True,False,False
776,317,23,Mammals,General,False,"('Cows',)",All mammals,69,"(('Cows',), 'All mammals')",True,False,False
777,317,24,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
778,317,25,Mammals,General,False,"('Camels',)",All mammals,69,"(('Camels',), 'All mammals')",True,False,False
779,317,26,Mammals,General,False,"('Rabbits',)",All mammals,70,"(('Rabbits',), 'All mammals')",True,False,False
780,317,27,Mammals,General,False,"('Elephants',)",All mammals,70,"(('Elephants',), 'All mammals')",True,False,False
781,317,28,Mammals,General,False,"('Rhinos',)",All mammals,73,"(('Rhinos',), 'All mammals')",True,False,False
782,317,29,Mammals,General,False,"('Sheep',)",All mammals,70,"(('Sheep',), 'All mammals')",True,False,False
783,317,3,Mammals,General,False,"('Horses', 'Cats')",All mammals,58,"(('Horses', 'Cats'), 'All mammals')",False,False,False
784,317,30,Mammals,General,False,"('Hamsters',)",All mammals,73,"(('Hamsters',), 'All mammals')",True,False,False
785,317,31,Mammals,General,False,"('Squirrels',)",All mammals,72,"(('Squirrels',), 'All mammals')",True,False,False
786,317,32,Mammals,General,False,"('All plants and animals',)",All mammals,71,"(('All plants and animals',), 'All mammals')",True,True,False
787,317,33,Mammals,General,False,"('Zebras',)",All mammals,71,"(('Zebras',), 'All mammals')",True,False,False
788,317,34,Mammals,General,False,"('Wolves',)",All mammals,71,"(('Wolves',), 'All mammals')",True,False,False
789,317,35,Mammals,General,False,"('Beavers',)",All mammals,77,"(('Beavers',), 'All mammals')",True,False,False
790,317,36,Mammals,General,False,"('Horses',)",All mammals,75,"(('Horses',), 'All mammals')",True,False,False
791,317,37,Mammals,General,False,"('Giraffes',)",All mammals,68,"(('Giraffes',), 'All mammals')",True,False,False
792,317,4,Mammals,General,False,"('Horses', 'Cows')",All mammals,58,"(('Horses', 'Cows'), 'All mammals')",False,False,False
793,317,5,Mammals,General,False,"('Cows', 'Giraffes')",All mammals,61,"(('Cows', 'Giraffes'), 'All mammals')",False,False,False
794,317,6,Mammals,General,False,"('Camels', 'Cows')",All mammals,67,"(('Camels', 'Cows'), 'All mammals')",False,False,False
795,317,7,Mammals,General,False,"('Hamsters', 'Squirrels')",All mammals,64,"(('Hamsters', 'Squirrels'), 'All mammals')",False,False,False
796,317,8,Mammals,General,False,"('All animals', 'All organisms')",All mammals,99,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
797,317,9,Mammals,General,False,"('Rabbits', 'Llamas')",All mammals,83,"(('Rabbits', 'Llamas'), 'All mammals')",False,False,False
798,318,0,Mammals,General,False,"('Camels', 'Cows')",All mammals,81,"(('Camels', 'Cows'), 'All mammals')",False,False,False
799,318,1,Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,73,"(('Beavers', 'Rabbits'), 'All mammals')",False,False,False
800,318,10,Mammals,General,False,"('Horses', 'Cows')",All mammals,77,"(('Horses', 'Cows'), 'All mammals')",False,False,False
801,318,11,Mammals,General,False,"('Cows',)",All mammals,63,"(('Cows',), 'All mammals')",True,False,False
802,318,12,Mammals,General,False,"('Beavers',)",All mammals,33,"(('Beavers',), 'All mammals')",True,False,False
803,318,13,Mammals,General,False,"('Wolves',)",All mammals,42,"(('Wolves',), 'All mammals')",True,False,False
804,318,14,Mammals,General,False,"('Rabbits',)",All mammals,32,"(('Rabbits',), 'All mammals')",True,False,False
805,318,15,Mammals,General,False,"('Llamas',)",All mammals,27,"(('Llamas',), 'All mammals')",True,False,False
