,uid,tid,trialId,premises0,conclusion0,premises1,conclusion1,rating
2598,28,tid_experiment1_91,tc17,Swans:Sparrows,All birds,Swans:Sparrows:Butterflies,All birds,0
2599,28,tid_experiment1_91,tc18,Trains:Bicycles:Trucks,All vehicles,Trains:Bicycles,All vehicles,5
2600,28,tid_experiment1_91,tc19,Swans,Owls,Swans:Cockchafers,Owls,3
2601,28,tid_experiment1_91,tc1,Roosters,Crows,Crows,Roosters,2
2602,28,tid_experiment1_91,tc20,Donkeys:Cats:Rabbits,Tigers,Donkeys:Cats,Tigers,4
2603,28,tid_experiment1_91,tc21,Horses,All mammals,Horses,Kangaroos,1
2604,28,tid_experiment1_91,tc22,Carts:Zeppelins,Caravans,Carts:Sleds,Caravans,5
2605,28,tid_experiment1_91,tc23,Donkeys:Llamas,All mammals,Donkeys:Bats,All mammals,1
2606,28,tid_experiment1_91,tc24,Hovercraft:Mopeds:Crowbars,All vehicles,Hovercraft:Mopeds,All vehicles,5
2607,28,tid_experiment1_91,tc25,Swallows,Storks,Swallows,All birds,4
2608,28,tid_experiment1_91,tc26,Lions,All mammals,Hedgehogs,All mammals,1
2609,28,tid_experiment1_91,tc27,Lions:Hedgehogs,All mammals,Lions:Hedgehogs,All animals,3
2610,28,tid_experiment1_91,tc28,Caravans:Carts,All vehicles,Caravans:Skateboards,All vehicles,0
2611,28,tid_experiment1_91,tc29,Squirrels,All mammals,Lions,All mammals,2
2612,28,tid_experiment1_91,tc2,Sparrows,All birds,Penguins,All birds,1
2613,28,tid_experiment1_91,tc30,Magpies,All birds,Magpies,Turkeys,1
2614,28,tid_experiment1_91,tc31,Squirrels,Tigers,Tigers,Squirrels,2
2615,28,tid_experiment1_91,tc32,Lions,Tigers,Lions,Penguins,0
2616,28,tid_experiment1_91,tc33,Falcons:Swans,All birds,Falcons:Vultures,All birds,3
2617,28,tid_experiment1_91,tc34,Boats,Jeeps,Boats:Shovels,Jeeps,0
2618,28,tid_experiment1_91,tc35,Mopeds,Skateboards,Skateboards,Mopeds,2
2619,28,tid_experiment1_91,tc36,Eagles:Turkeys,All birds,Eagles:Turkeys:Leeches,All birds,0
2620,28,tid_experiment1_91,tc37,Rhinos:Hedgehogs,All mammals,Rhinos:Hedgehogs:Chameleons,All mammals,0
2621,28,tid_experiment1_91,tc38,Zeppelins:Wheelbarrows,Trains,Zeppelins,Trains,3
2622,28,tid_experiment1_91,tc39,Trains:Jeeps,All vehicles,Trains:Jeeps,All things,0
2623,28,tid_experiment1_91,tc3,Cars,Sleds,Sleds,Cars,3
2624,28,tid_experiment1_91,tc40,Boats:Skateboards,Cars,Boats:Hovercraft,Cars,4
2625,28,tid_experiment1_91,tc41,Horses,Kangaroos,Kangaroos,Horses,2
2626,28,tid_experiment1_91,tc42,Vans:Carts,All vehicles,Vans:Rockets,All vehicles,0
2627,28,tid_experiment1_91,tc43,Magpies:Swans,All birds,Magpies:Swallows,All birds,4
2628,28,tid_experiment1_91,tc44,Lions,Dogs,Rhinos,Dogs,1
2629,28,tid_experiment1_91,tc45,Hovercraft,Carts,Sleds,Carts,4
2630,28,tid_experiment1_91,tc46,Llamas:Squirrels,Rhinos,Llamas:Squirrels:Bats,Rhinos,1
2631,28,tid_experiment1_91,tc47,Blackbirds:Herons:Roosters,All birds,Blackbirds:Herons,All birds,1
2632,28,tid_experiment1_91,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
2633,28,tid_experiment1_91,tc49,Submarines:Trams,All things,Submarines:Trams,All vehicles,5
2634,28,tid_experiment1_91,tc4,Magpies:Blackbirds,Chickens,Magpies:Blackbirds:Herons,Chickens,4
2635,28,tid_experiment1_91,tc50,Ducks:Eagles,Swallows,Ducks:Chickens,Swallows,1
2636,28,tid_experiment1_91,tc51,Chickens,Eagles,Vultures,Eagles,4
2637,28,tid_experiment1_91,tc52,Mice:Kangaroos,All mammals,Mice:Kangaroos,All animals,0
2638,28,tid_experiment1_91,tc53,Squirrels:Elephants:Turtles,All mammals,Squirrels:Elephants,All mammals,5
2639,28,tid_experiment1_91,tc54,Crows,All birds,Ostriches,All birds,0
2640,28,tid_experiment1_91,tc55,Eagles:Chickens:Ostriches,All birds,Eagles:Chickens,All birds,0
2641,28,tid_experiment1_91,tc56,Rhinos,Deer,Rhinos:Lizards,Deer,1
2642,28,tid_experiment1_91,tc57,Trains:Buses:Zeppelins,Trams,Trains:Buses,Trams,5
2643,28,tid_experiment1_91,tc58,Hovercraft,Boats,Helicopters,Boats,0
2644,28,tid_experiment1_91,tc59,Mice:Squirrels:Beavers,All mammals,Mice:Squirrels,All mammals,0
2645,28,tid_experiment1_91,tc5,Turkeys:Ostriches,Seagulls,Turkeys:Penguins,Seagulls,2
2646,28,tid_experiment1_91,tc60,Jeeps:Taxis,All vehicles,Jeeps:Taxis:Planes,All vehicles,5
2647,28,tid_experiment1_91,tc61,Dogs,Kangaroos,Dogs,All mammals,4
2648,28,tid_experiment1_91,tc62,Owls:Swans,All birds,Owls:Swans,All animals,0
2649,28,tid_experiment1_91,tc63,Caravans:Bicycles,Trucks,Caravans:Bicycles:Skateboards,Trucks,1
2650,28,tid_experiment1_91,tc64,Robins,Sparrows,Robins,Gorillas,0
2651,28,tid_experiment1_91,tc65,Trains,Carriages,Trains,All vehicles,4
2652,28,tid_experiment1_91,tc66,Penguins,Swallows,Penguins:Leeches,Swallows,0
2653,28,tid_experiment1_91,tc67,Falcons:Owls:Roosters,Ostriches,Falcons:Owls,Ostriches,1
2654,28,tid_experiment1_91,tc68,Hedgehogs:Mice,Pigs,Hedgehogs:Elephants,Pigs,3
2655,28,tid_experiment1_91,tc69,Boats:Motorbikes:Skateboards,All vehicles,Boats:Motorbikes,All vehicles,1
2656,28,tid_experiment1_91,tc6,Llamas:Donkeys:Squirrels,All mammals,Llamas:Donkeys,All mammals,0
2657,28,tid_experiment1_91,tc7,Doves:Crows,All birds,Doves:Crows,All animals,0
2658,28,tid_experiment1_91,tc8,Deer:Bats,Cats,Deer:Cows,Cats,4
2659,28,tid_experiment1_91,tc9,Mice:Hedgehogs,All mammals,Mice:Llamas,All mammals,2
2660,31,tid_experiment1_53,tc0,Magpies,Blackbirds,Penguins,Blackbirds,4
2661,31,tid_experiment1_53,tc10,Crows,All birds,Roosters,All birds,2
2662,31,tid_experiment1_53,tc11,Cows:Horses,All mammals,Cows:Mice,All mammals,3
2663,31,tid_experiment1_53,tc12,Parrots:Chickens,All animals,Parrots:Chickens,All birds,4
2664,31,tid_experiment1_53,tc13,Helicopters:Submarines,All vehicles,Helicopters:Submarines:Tong,All vehicles,1
2665,31,tid_experiment1_53,tc14,Trucks,Buses,Trucks:Shovels,Buses,0
2666,31,tid_experiment1_53,tc15,Trams:Rockets:Screwdrivers,All vehicles,Trams:Rockets,All vehicles,3
2667,31,tid_experiment1_53,tc16,Hippos,Rhinos,Hippos,Chickens,1
2668,31,tid_experiment1_53,tc17,Submarines,Skateboards,Sleds,Skateboards,4
2669,31,tid_experiment1_53,tc18,Cars:Caravans,All vehicles,Cars:Rockets,All vehicles,3
2670,31,tid_experiment1_53,tc19,Cows:Beavers,Lions,Cows:Pigs,Lions,3
2671,31,tid_experiment1_53,tc1,Cats:Pigs:Hedgehogs,Camels,Cats:Pigs,Camels,2
2672,31,tid_experiment1_53,tc20,Trains:Taxis,Buses,Trains:Taxis:Boats,Buses,0
2673,31,tid_experiment1_53,tc21,Chickens:Doves,All birds,Chickens:Doves:Roosters,All birds,4
2674,31,tid_experiment1_53,tc22,Bats:Toads,Tigers,Bats,Tigers,2
2675,31,tid_experiment1_53,tc23,Lions:Tigers,All animals,Lions:Tigers,All mammals,2
2676,31,tid_experiment1_53,tc24,Hedgehogs,All mammals,Cats,All mammals,5
2677,31,tid_experiment1_53,tc25,Cars,All vehicles,Submarines,All vehicles,3
2678,31,tid_experiment1_53,tc26,Cows,All mammals,Squirrels,All mammals,0
2679,31,tid_experiment1_53,tc27,Cars:Trams,Airplanes,Cars:Trams:Tractors,Airplanes,3
2680,31,tid_experiment1_53,tc28,Cats:Pigs,All mammals,Cats:Pigs:Bats,All mammals,0
2681,31,tid_experiment1_53,tc29,Blackbirds:Falcons,All birds,Blackbirds:Falcons:Moths,All birds,0
2682,31,tid_experiment1_53,tc2,Taxis,All vehicles,Taxis,Carriages,1
2683,31,tid_experiment1_53,tc30,Doves,Roosters,Roosters,Doves,2
2684,31,tid_experiment1_53,tc31,Caravans:Bicycles,All things,Caravans:Bicycles,All vehicles,3
2685,31,tid_experiment1_53,tc32,Lions,Tigers,Lions,Penguins,1
2686,31,tid_experiment1_53,tc33,Deer:Squirrels:Pythons,All mammals,Deer:Squirrels,All mammals,5
2687,31,tid_experiment1_53,tc34,Dogs:Elephants,Lions,Dogs:Elephants:Mice,Lions,1
2688,31,tid_experiment1_53,tc35,Parrots:Chickens,Crows,Parrots:Chickens:Roosters,Crows,5
2689,31,tid_experiment1_53,tc36,Swallows:Doves:Ostriches,Robins,Swallows:Doves,Robins,4
2690,31,tid_experiment1_53,tc37,Giraffes,Zebras,Mice,Zebras,3
2691,31,tid_experiment1_53,tc38,Chickens,Peacocks,Chickens:Mosquitoes,Peacocks,1
2692,31,tid_experiment1_53,tc39,Zeppelins:Buses,All things,Zeppelins:Buses,All vehicles,2
2693,31,tid_experiment1_53,tc3,Turkeys:Penguins,Storks,Turkeys:Roosters,Storks,4
2694,31,tid_experiment1_53,tc40,Tigers,Beavers,Tigers,All mammals,4
2695,31,tid_experiment1_53,tc41,Hedgehogs,Pigs,Pigs,Hedgehogs,5
2696,31,tid_experiment1_53,tc42,Carts,Taxis,Taxis,Carts,1
2697,31,tid_experiment1_53,tc43,Horses:Giraffes:Iguanas,All mammals,Horses:Giraffes,All mammals,4
2698,31,tid_experiment1_53,tc44,Blackbirds:Swans,All birds,Blackbirds:Doves,All birds,4
2699,31,tid_experiment1_53,tc45,Motorbikes:Hovercraft,Trains,Motorbikes:Mopeds,Trains,3
2700,31,tid_experiment1_53,tc46,Tigers,Llamas,Tigers,All mammals,5
2701,31,tid_experiment1_53,tc47,Turkeys,Vultures,Turkeys:Worms,Vultures,2
2702,31,tid_experiment1_53,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,1
2703,31,tid_experiment1_53,tc49,Vans,All vehicles,Vans,Rockets,5
2704,31,tid_experiment1_53,tc4,Blackbirds:Seagulls:Wasps,All birds,Blackbirds:Seagulls,All birds,5
2705,31,tid_experiment1_53,tc50,Trains:Bicycles:Skateboards,All vehicles,Trains:Bicycles,All vehicles,1
2706,31,tid_experiment1_53,tc51,Vans,All vehicles,Submarines,All vehicles,2
2707,31,tid_experiment1_53,tc52,Doves:Owls:Storks,All birds,Doves:Owls,All birds,3
2708,31,tid_experiment1_53,tc53,Dogs:Cats,All mammals,Dogs:Cows,All mammals,2
2709,31,tid_experiment1_53,tc54,Donkeys:Kangaroos:Bats,All mammals,Donkeys:Kangaroos,All mammals,4
2710,31,tid_experiment1_53,tc55,Tigers:Donkeys,All mammals,Tigers:Donkeys,All animals,5
2711,31,tid_experiment1_53,tc56,Trucks,Cars,Rockets,Cars,5
2712,31,tid_experiment1_53,tc57,Sleds,Zeppelins,Sleds:Anvils,Zeppelins,5
2713,31,tid_experiment1_53,tc58,Giraffes,Elephants,Mice,Elephants,3
2714,31,tid_experiment1_53,tc59,Magpies,Turkeys,Turkeys,Magpies,4
2715,31,tid_experiment1_53,tc5,Storks:Turkeys,All animals,Storks:Turkeys,All birds,5
2716,31,tid_experiment1_53,tc60,Mice,Horses,Horses,Mice,1
2717,31,tid_experiment1_53,tc61,Squirrels:Hedgehogs,Sheep,Squirrels:Rhinos,Sheep,1
2718,31,tid_experiment1_53,tc62,Storks:Swans,Owls,Storks:Roosters,Owls,4
2719,31,tid_experiment1_53,tc63,Blackbirds,All birds,Blackbirds,Storks,0
2720,31,tid_experiment1_53,tc64,Robins,Sparrows,Robins,Gorillas,0
2721,31,tid_experiment1_53,tc65,Doves,Turkeys,Doves,All birds,4
2722,31,tid_experiment1_53,tc66,Motorbikes,Tractors,Tractors,Motorbikes,4
2723,31,tid_experiment1_53,tc67,Airplanes:Boats,All vehicles,Airplanes:Boats:Skateboards,All vehicles,5
2724,31,tid_experiment1_53,tc68,Canaries:Parrots,All birds,Canaries:Ostriches,All birds,1
2725,31,tid_experiment1_53,tc69,Squirrels,Llamas,Squirrels:Snakes,Llamas,1
2726,31,tid_experiment1_53,tc6,Ducks,Vultures,Ostriches,Vultures,4
2727,31,tid_experiment1_53,tc7,Hovercraft:Skateboards,All vehicles,Hovercraft:Submarines,All vehicles,4
2728,31,tid_experiment1_53,tc8,Turkeys,All birds,Crows,All birds,3
2729,31,tid_experiment1_53,tc9,Submarines:Skateboards,Cars,Submarines:Hovercraft,Cars,3
2730,51,tid_experiment1_62,tc0,Hamsters:Cats:Beavers,All mammals,Hamsters:Cats,All mammals,3
2731,51,tid_experiment1_62,tc10,Chickens:Peacocks,Sparrows,Chickens:Eagles,Sparrows,3
2732,51,tid_experiment1_62,tc11,Zeppelins,Jeeps,Taxis,Jeeps,2
2733,51,tid_experiment1_62,tc12,Skateboards,All vehicles,Trains,All vehicles,3
2734,51,tid_experiment1_62,tc13,Tractors,Cars,Cars,Tractors,3
2735,51,tid_experiment1_62,tc14,Crows:Penguins,All birds,Crows:Falcons,All birds,2
2736,51,tid_experiment1_62,tc15,Falcons:Penguins,All birds,Falcons:Vultures,All birds,2
2737,51,tid_experiment1_62,tc16,Hippos,Rhinos,Hippos,Chickens,1
2738,51,tid_experiment1_62,tc17,Sparrows,Swans,Swans,Sparrows,2
2739,51,tid_experiment1_62,tc18,Carts:Helicopters,Buses,Carts:Sleds,Buses,2
2740,51,tid_experiment1_62,tc19,Jeeps:Tractors,All vehicles,Jeeps:Tractors:Drills,All vehicles,1
2741,51,tid_experiment1_62,tc1,Deer:Giraffes,All mammals,Deer:Mice,All mammals,3
2742,51,tid_experiment1_62,tc20,Lions:Cats,All mammals,Lions:Cats:Crocodiles,All mammals,1
2743,51,tid_experiment1_62,tc21,Giraffes:Hamsters:Beavers,All mammals,Giraffes:Hamsters,All mammals,1
2744,51,tid_experiment1_62,tc22,Vans,All vehicles,Zeppelins,All vehicles,2
2745,51,tid_experiment1_62,tc23,Squirrels,Rabbits,Camels,Rabbits,3
2746,51,tid_experiment1_62,tc24,Doves,All birds,Doves,Storks,3
2747,51,tid_experiment1_62,tc25,Owls,Eagles,Penguins,Eagles,2
2748,51,tid_experiment1_62,tc26,Deer:Giraffes,All mammals,Deer:Hedgehogs,All mammals,2
2749,51,tid_experiment1_62,tc27,Sheep,All mammals,Sheep,Hamsters,3
2750,51,tid_experiment1_62,tc28,Vans:Trucks,All vehicles,Vans:Hovercraft,All vehicles,4
2751,51,tid_experiment1_62,tc29,Robins:Crows:Falcons,All birds,Robins:Crows,All birds,1
2752,51,tid_experiment1_62,tc2,Beavers,Mice,Beavers:Frogs,Mice,2
2753,51,tid_experiment1_62,tc30,Sleds:Trucks,All things,Sleds:Trucks,All vehicles,4
2754,51,tid_experiment1_62,tc31,Mopeds,Motorbikes,Submarines,Motorbikes,1
2755,51,tid_experiment1_62,tc32,Lions,Tigers,Lions,Penguins,1
2756,51,tid_experiment1_62,tc33,Carriages:Zeppelins:Sleds,All vehicles,Carriages:Zeppelins,All vehicles,4
2757,51,tid_experiment1_62,tc34,Rhinos:Llamas:Bats,Sheep,Rhinos:Llamas,Sheep,3
2758,51,tid_experiment1_62,tc35,Doves:Spiders,Blackbirds,Doves,Blackbirds,4
2759,51,tid_experiment1_62,tc36,Dogs:Camels:Cobras,All mammals,Dogs:Camels,All mammals,4
2760,51,tid_experiment1_62,tc37,Rockets,Sleds,Rockets:Anvils,Sleds,2
2761,51,tid_experiment1_62,tc38,Rhinos,Sheep,Sheep,Rhinos,3
2762,51,tid_experiment1_62,tc39,Caravans:Carriages,Buses,Caravans:Airplanes,Buses,2
2763,51,tid_experiment1_62,tc3,Llamas:Hedgehogs,Dogs,Llamas:Cows,Dogs,4
2764,51,tid_experiment1_62,tc40,Sparrows,All birds,Sparrows,Turkeys,4
2765,51,tid_experiment1_62,tc41,Trucks,All vehicles,Trucks,Sleds,2
2766,51,tid_experiment1_62,tc42,Seagulls:Swans,Robins,Seagulls:Swans:Penguins,Robins,4
2767,51,tid_experiment1_62,tc43,Sheep,Squirrels,Sheep,All mammals,2
2768,51,tid_experiment1_62,tc44,Turkeys,All birds,Robins,All birds,2
2769,51,tid_experiment1_62,tc45,Swallows,Doves,Ostriches,Doves,2
2770,51,tid_experiment1_62,tc46,Penguins,All birds,Blackbirds,All birds,2
2771,51,tid_experiment1_62,tc47,Penguins:Doves,All animals,Penguins:Doves,All birds,4
2772,51,tid_experiment1_62,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,1
2773,51,tid_experiment1_62,tc49,Hamsters:Rhinos,Sheep,Hamsters:Hedgehogs,Sheep,2
2774,51,tid_experiment1_62,tc4,Roosters,Chickens,Roosters:Moths,Chickens,1
2775,51,tid_experiment1_62,tc50,Rockets:Knives,Carts,Rockets,Carts,3
2776,51,tid_experiment1_62,tc51,Hamsters,Cows,Hamsters:Salamanders,Cows,1
2777,51,tid_experiment1_62,tc52,Turkeys:Blackbirds,All birds,Turkeys:Blackbirds,All animals,1
2778,51,tid_experiment1_62,tc53,Trams:Carriages:Hovercraft,All vehicles,Trams:Carriages,All vehicles,1
2779,51,tid_experiment1_62,tc54,Trains:Trucks,All vehicles,Trains:Skateboards,All vehicles,1
2780,51,tid_experiment1_62,tc55,Turkeys:Penguins,Ducks,Turkeys:Ostriches,Ducks,2
2781,51,tid_experiment1_62,tc56,Crows:Turkeys,All birds,Crows:Turkeys:Cockchafers,All birds,4
2782,51,tid_experiment1_62,tc57,Falcons:Ducks,All birds,Falcons:Ducks:Worms,All birds,1
2783,51,tid_experiment1_62,tc58,Eagles,Penguins,Penguins,Eagles,2
2784,51,tid_experiment1_62,tc59,Herons:Falcons,Ostriches,Herons:Falcons:Roosters,Ostriches,4
2785,51,tid_experiment1_62,tc5,Deer:Hamsters,All animals,Deer:Hamsters,All mammals,4
2786,51,tid_experiment1_62,tc60,Helicopters:Tractors,Sleds,Helicopters:Tractors:Rockets,Sleds,3
2787,51,tid_experiment1_62,tc61,Beavers,All mammals,Dogs,All mammals,3
2788,51,tid_experiment1_62,tc62,Sheep:Horses:Rabbits,Rhinos,Sheep:Horses,Rhinos,1
2789,51,tid_experiment1_62,tc63,Skateboards:Vans:Sleds,Rockets,Skateboards:Vans,Rockets,2
2790,51,tid_experiment1_62,tc64,Robins,Sparrows,Robins,Gorillas,1
2791,51,tid_experiment1_62,tc65,Trains,All vehicles,Trains,Sleds,2
2792,51,tid_experiment1_62,tc66,Boats:Jeeps,All vehicles,Boats:Jeeps,All things,1
2793,51,tid_experiment1_62,tc67,Bats,All mammals,Cats,All mammals,3
2794,51,tid_experiment1_62,tc68,Bicycles:Skateboards,All vehicles,Bicycles:Skateboards:Saws,All vehicles,1
2795,51,tid_experiment1_62,tc69,Cars,Carts,Carts,Cars,2
2796,51,tid_experiment1_62,tc6,Lions,Dogs,Bats,Dogs,2
2797,51,tid_experiment1_62,tc7,Beavers,Lions,Lions,Beavers,2
2798,51,tid_experiment1_62,tc8,Bats:Squirrels,All mammals,Bats:Squirrels,All animals,1
2799,51,tid_experiment1_62,tc9,Herons:Falcons:Peacocks,All birds,Herons:Falcons,All birds,1
2800,12,tid_experiment1_111,tc0,Turkeys:Chickens,All birds,Turkeys:Penguins,All birds,3
2801,12,tid_experiment1_111,tc10,Llamas,Sheep,Sheep,Llamas,3
2802,12,tid_experiment1_111,tc11,Storks:Doves,All birds,Storks:Doves,All animals,0
2803,12,tid_experiment1_111,tc12,Cars:Mopeds,Zeppelins,Cars:Mopeds:Sleds,Zeppelins,4
2804,12,tid_experiment1_111,tc13,Cows,Rhinos,Rhinos,Cows,2
2805,12,tid_experiment1_111,tc14,Canaries:Magpies:Ladybugs,All birds,Canaries:Magpies,All birds,3
2806,12,tid_experiment1_111,tc15,Swans,Blackbirds,Blackbirds,Swans,2
2807,12,tid_experiment1_111,tc16,Hippos,Rhinos,Hippos,Chickens,1
2808,12,tid_experiment1_111,tc17,Trucks:Zeppelins:Submarines,All vehicles,Trucks:Zeppelins,All vehicles,1
2809,12,tid_experiment1_111,tc18,Canaries,Swans,Canaries,All birds,3
2810,12,tid_experiment1_111,tc19,Airplanes:Vans,Helicopters,Airplanes:Vans:Carriages,Helicopters,3
2811,12,tid_experiment1_111,tc1,Cats:Pigs,All mammals,Cats:Pigs:Donkeys,All mammals,4
2812,12,tid_experiment1_111,tc20,Carriages:Carts,All vehicles,Carriages:Rockets,All vehicles,4
2813,12,tid_experiment1_111,tc21,Cows,Dogs,Tigers,Dogs,3
2814,12,tid_experiment1_111,tc22,Trains,Sleds,Sleds,Trains,1
2815,12,tid_experiment1_111,tc23,Rabbits:Lions,All animals,Rabbits:Lions,All mammals,4
2816,12,tid_experiment1_111,tc24,Mice:Dinosaurs,Giraffes,Mice,Giraffes,2
2817,12,tid_experiment1_111,tc25,Sleds,All vehicles,Cars,All vehicles,4
2818,12,tid_experiment1_111,tc26,Tractors:Taxis:Spanners,All vehicles,Tractors:Taxis,All vehicles,1
2819,12,tid_experiment1_111,tc27,Hedgehogs,All mammals,Dogs,All mammals,3
2820,12,tid_experiment1_111,tc28,Rabbits:Rhinos,Donkeys,Rabbits:Rhinos:Bats,Donkeys,4
2821,12,tid_experiment1_111,tc29,Crows:Swallows:Ostriches,All birds,Crows:Swallows,All birds,1
2822,12,tid_experiment1_111,tc2,Submarines,Hovercraft,Skateboards,Hovercraft,0
2823,12,tid_experiment1_111,tc30,Squirrels,All mammals,Dogs,All mammals,3
2824,12,tid_experiment1_111,tc31,Falcons,Owls,Swans,Owls,1
2825,12,tid_experiment1_111,tc32,Lions,Tigers,Lions,Penguins,0
2826,12,tid_experiment1_111,tc33,Camels:Rhinos,All mammals,Camels:Rhinos:Frogs,All mammals,2
2827,12,tid_experiment1_111,tc34,Hamsters:Giraffes:Turtles,All mammals,Hamsters:Giraffes,All mammals,4
2828,12,tid_experiment1_111,tc35,Caravans:Skateboards,Airplanes,Caravans:Carts,Airplanes,2
2829,12,tid_experiment1_111,tc36,Ducks,Eagles,Falcons,Eagles,4
2830,12,tid_experiment1_111,tc37,Turkeys:Parrots,Eagles,Turkeys:Parrots:Roosters,Eagles,4
2831,12,tid_experiment1_111,tc38,Trucks,Carriages,Trucks,All vehicles,1
2832,12,tid_experiment1_111,tc39,Penguins,All birds,Crows,All birds,2
2833,12,tid_experiment1_111,tc3,Roosters:Swans:Mosquitoes,All birds,Roosters:Swans,All birds,3
2834,12,tid_experiment1_111,tc40,Hamsters:Dogs,All animals,Hamsters:Dogs,All mammals,4
2835,12,tid_experiment1_111,tc41,Donkeys,All mammals,Donkeys,Beavers,2
2836,12,tid_experiment1_111,tc42,Submarines,Tractors,Submarines:Levels,Tractors,4
2837,12,tid_experiment1_111,tc43,Trams:Zeppelins,All vehicles,Trams:Zeppelins,All things,0
2838,12,tid_experiment1_111,tc44,Motorbikes,Caravans,Motorbikes,All vehicles,3
2839,12,tid_experiment1_111,tc45,Submarines,All vehicles,Trains,All vehicles,3
2840,12,tid_experiment1_111,tc46,Caravans:Bicycles:Rockets,All vehicles,Caravans:Bicycles,All vehicles,1
2841,12,tid_experiment1_111,tc47,Seagulls,All birds,Seagulls,Penguins,2
2842,12,tid_experiment1_111,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
2843,12,tid_experiment1_111,tc49,Eagles:Crows:Penguins,Storks,Eagles:Crows,Storks,1
2844,12,tid_experiment1_111,tc4,Cows:Hedgehogs,All mammals,Cows:Deer,All mammals,4
2845,12,tid_experiment1_111,tc50,Tractors,Trucks,Trucks,Tractors,3
2846,12,tid_experiment1_111,tc51,Horses:Rhinos,Dogs,Horses:Hedgehogs,Dogs,2
2847,12,tid_experiment1_111,tc52,Rabbits,Mice,Rabbits,All mammals,3
2848,12,tid_experiment1_111,tc53,Swallows:Falcons,All birds,Swallows:Penguins,All birds,4
2849,12,tid_experiment1_111,tc54,Trains:Mopeds,All vehicles,Trains:Mopeds,All things,0
2850,12,tid_experiment1_111,tc55,Vultures:Chickens,Falcons,Vultures:Ostriches,Falcons,3
2851,12,tid_experiment1_111,tc56,Horses:Cows,Dogs,Horses:Hedgehogs,Dogs,1
2852,12,tid_experiment1_111,tc57,Hedgehogs,Hamsters,Camels,Hamsters,0
2853,12,tid_experiment1_111,tc58,Skateboards:Submarines,All vehicles,Skateboards:Sleds,All vehicles,1
2854,12,tid_experiment1_111,tc59,Hovercraft:Ropes,Mopeds,Hovercraft,Mopeds,4
2855,12,tid_experiment1_111,tc5,Deer:Squirrels:Hedgehogs,All mammals,Deer:Squirrels,All mammals,1
2856,12,tid_experiment1_111,tc60,Penguins:Moths,Ostriches,Penguins,Ostriches,4
2857,12,tid_experiment1_111,tc61,Bats:Toads,Mice,Bats,Mice,4
2858,12,tid_experiment1_111,tc62,Motorbikes:Mopeds,Trains,Motorbikes:Submarines,Trains,3
2859,12,tid_experiment1_111,tc63,Cats:Giraffes,All mammals,Cats:Lions,All mammals,1
2860,12,tid_experiment1_111,tc64,Robins,Sparrows,Robins,Gorillas,0
2861,12,tid_experiment1_111,tc65,Storks:Doves,All birds,Storks:Doves:Ostriches,All birds,4
2862,12,tid_experiment1_111,tc66,Swallows,Turkeys,Turkeys,Swallows,2
2863,12,tid_experiment1_111,tc67,Buses:Boats:Levels,All vehicles,Buses:Boats,All vehicles,1
2864,12,tid_experiment1_111,tc68,Storks:Swans,Eagles,Storks:Roosters,Eagles,2
2865,12,tid_experiment1_111,tc69,Roosters:Centipedes,Storks,Roosters,Storks,4
2866,12,tid_experiment1_111,tc6,Doves,All birds,Penguins,All birds,3
2867,12,tid_experiment1_111,tc7,Tractors,Jeeps,Rockets,Jeeps,1
2868,12,tid_experiment1_111,tc8,Donkeys:Cats,Lions,Donkeys:Cats:Hamsters,Lions,4
2869,12,tid_experiment1_111,tc9,Vultures:Robins,All birds,Vultures:Robins,All animals,0
2870,0,tid_experiment1_37,tc0,Cats:Tigers,All mammals,Cats:Elephants,All mammals,4
2871,0,tid_experiment1_37,tc10,Kangaroos:Zebras,All mammals,Kangaroos:Zebras,All animals,1
2872,0,tid_experiment1_37,tc11,Llamas:Camels:Beavers,All mammals,Llamas:Camels,All mammals,1
2873,0,tid_experiment1_37,tc12,Airplanes:Caravans,All vehicles,Airplanes:Rockets,All vehicles,1
2874,0,tid_experiment1_37,tc13,Caravans:Airplanes:Rockets,Jeeps,Caravans:Airplanes,Jeeps,1
