,pid,tid,argument,domain,conclusion_type,is_single_premise,is_control,premises,conclusion,rating,light_cut,medium_cut,hard_cut
7858,284,36,"(('Squirrels', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Squirrels', 'Hedgehogs')",All mammals,28,False,False,False
7859,284,37,"(('Tigers', 'Donkeys'), 'All mammals')",Mammals,General,False,False,"('Tigers', 'Donkeys')",All mammals,63,False,False,False
7860,284,4,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,10,False,False,False
7861,284,5,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,15,False,False,False
7862,284,6,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,17,False,False,False
7863,284,7,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,11,False,False,False
7864,284,8,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,100,False,False,False
7865,284,9,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,14,False,False,False
7866,285,0,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,False,"('Hamsters',)",Hedgehogs,80,False,False,False
7867,285,1,"(('Llamas',), 'Dogs')",Mammals,Specific,True,False,"('Llamas',)",Dogs,60,False,False,False
7868,285,10,"(('Beavers',), 'Dogs')",Mammals,Specific,True,False,"('Beavers',)",Dogs,70,False,False,False
7869,285,11,"(('Deer',), 'Hedgehogs')",Mammals,Specific,True,False,"('Deer',)",Hedgehogs,61,False,False,False
7870,285,12,"(('Squirrels',), 'Horses')",Mammals,Specific,True,False,"('Squirrels',)",Horses,60,False,False,False
7871,285,13,"(('Wolves',), 'Dogs')",Mammals,Specific,True,False,"('Wolves',)",Dogs,93,False,False,False
7872,285,14,"(('Zebras',), 'Lions')",Mammals,Specific,True,False,"('Zebras',)",Lions,59,False,False,False
7873,285,15,"(('Tigers',), 'Cats')",Mammals,Specific,True,False,"('Tigers',)",Cats,85,False,False,False
7874,285,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,96,False,False,False
7875,285,17,"(('Donkeys',), 'Zebras')",Mammals,Specific,True,False,"('Donkeys',)",Zebras,94,False,False,False
7876,285,18,"(('Zebras',), 'Giraffes')",Mammals,Specific,True,False,"('Zebras',)",Giraffes,60,False,False,False
7877,285,19,"(('Hippos',), 'Tigers')",Mammals,Specific,True,False,"('Hippos',)",Tigers,54,False,False,False
7878,285,2,"(('Llamas',), 'Giraffes')",Mammals,Specific,True,False,"('Llamas',)",Giraffes,70,False,False,False
7879,285,20,"(('Donkeys',), 'Horses')",Mammals,Specific,True,False,"('Donkeys',)",Horses,91,False,False,False
7880,285,21,"(('Wolves',), 'Beavers')",Mammals,Specific,True,False,"('Wolves',)",Beavers,65,False,False,False
7881,285,22,"(('Camels',), 'Hedgehogs')",Mammals,Specific,True,False,"('Camels',)",Hedgehogs,56,False,False,False
7882,285,23,"(('Mice',), 'Giraffes')",Mammals,Specific,True,False,"('Mice',)",Giraffes,52,False,False,False
7883,285,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,96,False,False,False
7884,285,25,"(('Zebras',), 'Cats')",Mammals,Specific,True,False,"('Zebras',)",Cats,52,False,False,False
7885,285,26,"(('Wolves',), 'Hedgehogs')",Mammals,Specific,True,False,"('Wolves',)",Hedgehogs,52,False,False,False
7886,285,27,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,False,"('Beavers', 'Mice')",Giraffes,82,False,False,False
7887,285,28,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,False,"('Hamsters', 'Camels')",Hedgehogs,81,False,False,False
7888,285,29,"(('Zebras', 'Mice'), 'Cats')",Mammals,Specific,False,False,"('Zebras', 'Mice')",Cats,57,False,False,False
7889,285,3,"(('Llamas',), 'Cats')",Mammals,Specific,True,False,"('Llamas',)",Cats,68,False,False,False
7890,285,30,"(('Deer', 'Wolves'), 'Hedgehogs')",Mammals,Specific,False,False,"('Deer', 'Wolves')",Hedgehogs,79,False,False,False
7891,285,31,"(('Llamas', 'Zebras'), 'Giraffes')",Mammals,Specific,False,False,"('Llamas', 'Zebras')",Giraffes,89,False,False,False
7892,285,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,100,False,False,False
7893,285,33,"(('Wolves', 'Beavers'), 'Dogs')",Mammals,Specific,False,False,"('Wolves', 'Beavers')",Dogs,58,False,False,False
7894,285,34,"(('Deer', 'Zebras'), 'Lions')",Mammals,Specific,False,False,"('Deer', 'Zebras')",Lions,74,False,False,False
7895,285,35,"(('Squirrels', 'Rabbits'), 'Horses')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Horses,59,False,False,False
7896,285,36,"(('Tigers', 'Llamas'), 'Cats')",Mammals,Specific,False,False,"('Tigers', 'Llamas')",Cats,61,False,False,False
7897,285,37,"(('Elephants', 'Donkeys'), 'Horses')",Mammals,Specific,False,False,"('Elephants', 'Donkeys')",Horses,54,False,False,False
7898,285,4,"(('Mice',), 'Cats')",Mammals,Specific,True,False,"('Mice',)",Cats,54,False,False,False
7899,285,5,"(('Deer',), 'Lions')",Mammals,Specific,True,False,"('Deer',)",Lions,79,False,False,False
7900,285,6,"(('Rabbits',), 'Horses')",Mammals,Specific,True,False,"('Rabbits',)",Horses,84,False,False,False
7901,285,7,"(('Elephants',), 'Horses')",Mammals,Specific,True,False,"('Elephants',)",Horses,81,False,False,False
7902,285,8,"(('Dogs',), 'Canines')",Mammals,Specific,True,True,"('Dogs',)",Canines,96,False,False,False
7903,285,9,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,False,"('Beavers',)",Giraffes,60,False,False,False
7904,286,0,"(('Camels',), 'Hedgehogs')",Mammals,Specific,True,False,"('Camels',)",Hedgehogs,0,False,True,True
7905,286,1,"(('Deer',), 'Hedgehogs')",Mammals,Specific,True,False,"('Deer',)",Hedgehogs,1,False,True,True
7906,286,10,"(('Squirrels',), 'Horses')",Mammals,Specific,True,False,"('Squirrels',)",Horses,0,False,True,True
7907,286,11,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,False,"('Hamsters',)",Hedgehogs,80,False,True,True
7908,286,12,"(('Donkeys',), 'Zebras')",Mammals,Specific,True,False,"('Donkeys',)",Zebras,80,False,True,True
7909,286,13,"(('Elephants',), 'Horses')",Mammals,Specific,True,False,"('Elephants',)",Horses,0,False,True,True
7910,286,14,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,False,"('Beavers',)",Giraffes,1,False,True,True
7911,286,15,"(('Mice',), 'Cats')",Mammals,Specific,True,False,"('Mice',)",Cats,0,False,True,True
7912,286,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,100,False,True,True
7913,286,17,"(('Hippos',), 'Tigers')",Mammals,Specific,True,False,"('Hippos',)",Tigers,0,False,True,True
7914,286,18,"(('Wolves',), 'Dogs')",Mammals,Specific,True,False,"('Wolves',)",Dogs,79,False,True,True
7915,286,19,"(('Zebras',), 'Cats')",Mammals,Specific,True,False,"('Zebras',)",Cats,0,False,True,True
7916,286,2,"(('Donkeys',), 'Horses')",Mammals,Specific,True,False,"('Donkeys',)",Horses,80,False,True,True
7917,286,20,"(('Beavers',), 'Dogs')",Mammals,Specific,True,False,"('Beavers',)",Dogs,0,False,True,True
7918,286,21,"(('Wolves',), 'Beavers')",Mammals,Specific,True,False,"('Wolves',)",Beavers,0,False,True,True
7919,286,22,"(('Llamas',), 'Dogs')",Mammals,Specific,True,False,"('Llamas',)",Dogs,0,False,True,True
7920,286,23,"(('Rabbits',), 'Horses')",Mammals,Specific,True,False,"('Rabbits',)",Horses,0,False,True,True
7921,286,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,81,False,True,True
7922,286,25,"(('Llamas',), 'Cats')",Mammals,Specific,True,False,"('Llamas',)",Cats,0,False,True,True
7923,286,26,"(('Deer',), 'Lions')",Mammals,Specific,True,False,"('Deer',)",Lions,1,False,True,True
7924,286,27,"(('Zebras', 'Mice'), 'Cats')",Mammals,Specific,False,False,"('Zebras', 'Mice')",Cats,1,False,True,True
7925,286,28,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,False,"('Beavers', 'Mice')",Giraffes,0,False,True,True
7926,286,29,"(('Tigers', 'Llamas'), 'Cats')",Mammals,Specific,False,False,"('Tigers', 'Llamas')",Cats,40,False,True,True
7927,286,3,"(('Tigers',), 'Cats')",Mammals,Specific,True,False,"('Tigers',)",Cats,80,False,True,True
7928,286,30,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,False,"('Hamsters', 'Camels')",Hedgehogs,39,False,True,True
7929,286,31,"(('Squirrels', 'Rabbits'), 'Horses')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Horses,39,False,True,True
7930,286,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,100,False,True,True
7931,286,33,"(('Elephants', 'Donkeys'), 'Horses')",Mammals,Specific,False,False,"('Elephants', 'Donkeys')",Horses,40,False,True,True
7932,286,34,"(('Llamas', 'Zebras'), 'Giraffes')",Mammals,Specific,False,False,"('Llamas', 'Zebras')",Giraffes,21,False,True,True
7933,286,35,"(('Deer', 'Zebras'), 'Lions')",Mammals,Specific,False,False,"('Deer', 'Zebras')",Lions,0,False,True,True
7934,286,36,"(('Wolves', 'Beavers'), 'Dogs')",Mammals,Specific,False,False,"('Wolves', 'Beavers')",Dogs,39,False,True,True
7935,286,37,"(('Deer', 'Wolves'), 'Hedgehogs')",Mammals,Specific,False,False,"('Deer', 'Wolves')",Hedgehogs,0,False,True,True
7936,286,4,"(('Wolves',), 'Hedgehogs')",Mammals,Specific,True,False,"('Wolves',)",Hedgehogs,1,False,True,True
7937,286,5,"(('Zebras',), 'Lions')",Mammals,Specific,True,False,"('Zebras',)",Lions,0,False,True,True
7938,286,6,"(('Llamas',), 'Giraffes')",Mammals,Specific,True,False,"('Llamas',)",Giraffes,21,False,True,True
7939,286,7,"(('Mice',), 'Giraffes')",Mammals,Specific,True,False,"('Mice',)",Giraffes,0,False,True,True
7940,286,8,"(('Dogs',), 'Canines')",Mammals,Specific,True,True,"('Dogs',)",Canines,100,False,True,True
7941,286,9,"(('Zebras',), 'Giraffes')",Mammals,Specific,True,False,"('Zebras',)",Giraffes,0,False,True,True
7942,287,0,"(('Zebras',), 'Lions')",Mammals,Specific,True,False,"('Zebras',)",Lions,35,False,False,False
7943,287,1,"(('Mice',), 'Giraffes')",Mammals,Specific,True,False,"('Mice',)",Giraffes,20,False,False,False
7944,287,10,"(('Elephants',), 'Horses')",Mammals,Specific,True,False,"('Elephants',)",Horses,57,False,False,False
7945,287,11,"(('Llamas',), 'Dogs')",Mammals,Specific,True,False,"('Llamas',)",Dogs,31,False,False,False
7946,287,12,"(('Zebras',), 'Giraffes')",Mammals,Specific,True,False,"('Zebras',)",Giraffes,34,False,False,False
7947,287,13,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,False,"('Hamsters',)",Hedgehogs,63,False,False,False
7948,287,14,"(('Donkeys',), 'Zebras')",Mammals,Specific,True,False,"('Donkeys',)",Zebras,63,False,False,False
7949,287,15,"(('Rabbits',), 'Horses')",Mammals,Specific,True,False,"('Rabbits',)",Horses,31,False,False,False
7950,287,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,100,False,False,False
7951,287,17,"(('Beavers',), 'Dogs')",Mammals,Specific,True,False,"('Beavers',)",Dogs,30,False,False,False
7952,287,18,"(('Hippos',), 'Tigers')",Mammals,Specific,True,False,"('Hippos',)",Tigers,25,False,False,False
7953,287,19,"(('Llamas',), 'Cats')",Mammals,Specific,True,False,"('Llamas',)",Cats,16,False,False,False
7954,287,2,"(('Squirrels',), 'Horses')",Mammals,Specific,True,False,"('Squirrels',)",Horses,27,False,False,False
7955,287,20,"(('Donkeys',), 'Horses')",Mammals,Specific,True,False,"('Donkeys',)",Horses,46,False,False,False
7956,287,21,"(('Mice',), 'Cats')",Mammals,Specific,True,False,"('Mice',)",Cats,28,False,False,False
7957,287,22,"(('Zebras',), 'Cats')",Mammals,Specific,True,False,"('Zebras',)",Cats,11,False,False,False
7958,287,23,"(('Wolves',), 'Beavers')",Mammals,Specific,True,False,"('Wolves',)",Beavers,11,False,False,False
7959,287,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,92,False,False,False
7960,287,25,"(('Deer',), 'Hedgehogs')",Mammals,Specific,True,False,"('Deer',)",Hedgehogs,29,False,False,False
7961,287,26,"(('Wolves',), 'Hedgehogs')",Mammals,Specific,True,False,"('Wolves',)",Hedgehogs,12,False,False,False
7962,287,27,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,False,"('Beavers', 'Mice')",Giraffes,63,False,False,False
7963,287,28,"(('Wolves', 'Beavers'), 'Dogs')",Mammals,Specific,False,False,"('Wolves', 'Beavers')",Dogs,93,False,False,False
7964,287,29,"(('Zebras', 'Mice'), 'Cats')",Mammals,Specific,False,False,"('Zebras', 'Mice')",Cats,75,False,False,False
7965,287,3,"(('Camels',), 'Hedgehogs')",Mammals,Specific,True,False,"('Camels',)",Hedgehogs,9,False,False,False
7966,287,30,"(('Deer', 'Zebras'), 'Lions')",Mammals,Specific,False,False,"('Deer', 'Zebras')",Lions,86,False,False,False
7967,287,31,"(('Squirrels', 'Rabbits'), 'Horses')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Horses,64,False,False,False
7968,287,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,100,False,False,False
7969,287,33,"(('Deer', 'Wolves'), 'Hedgehogs')",Mammals,Specific,False,False,"('Deer', 'Wolves')",Hedgehogs,73,False,False,False
7970,287,34,"(('Llamas', 'Zebras'), 'Giraffes')",Mammals,Specific,False,False,"('Llamas', 'Zebras')",Giraffes,88,False,False,False
7971,287,35,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,False,"('Hamsters', 'Camels')",Hedgehogs,77,False,False,False
7972,287,36,"(('Tigers', 'Llamas'), 'Cats')",Mammals,Specific,False,False,"('Tigers', 'Llamas')",Cats,94,False,False,False
7973,287,37,"(('Elephants', 'Donkeys'), 'Horses')",Mammals,Specific,False,False,"('Elephants', 'Donkeys')",Horses,83,False,False,False
7974,287,4,"(('Deer',), 'Lions')",Mammals,Specific,True,False,"('Deer',)",Lions,59,False,False,False
7975,287,5,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,False,"('Beavers',)",Giraffes,14,False,False,False
7976,287,6,"(('Wolves',), 'Dogs')",Mammals,Specific,True,False,"('Wolves',)",Dogs,93,False,False,False
7977,287,7,"(('Llamas',), 'Giraffes')",Mammals,Specific,True,False,"('Llamas',)",Giraffes,43,False,False,False
7978,287,8,"(('Dogs',), 'Canines')",Mammals,Specific,True,True,"('Dogs',)",Canines,100,False,False,False
7979,287,9,"(('Tigers',), 'Cats')",Mammals,Specific,True,False,"('Tigers',)",Cats,77,False,False,False
7980,288,0,"(('Deer',), 'Hedgehogs')",Mammals,Specific,True,False,"('Deer',)",Hedgehogs,63,False,False,False
7981,288,1,"(('Llamas',), 'Cats')",Mammals,Specific,True,False,"('Llamas',)",Cats,56,False,False,False
7982,288,10,"(('Wolves',), 'Beavers')",Mammals,Specific,True,False,"('Wolves',)",Beavers,28,False,False,False
7983,288,11,"(('Mice',), 'Cats')",Mammals,Specific,True,False,"('Mice',)",Cats,55,False,False,False
7984,288,12,"(('Wolves',), 'Dogs')",Mammals,Specific,True,False,"('Wolves',)",Dogs,88,False,False,False
7985,288,13,"(('Zebras',), 'Cats')",Mammals,Specific,True,False,"('Zebras',)",Cats,21,False,False,False
7986,288,14,"(('Wolves',), 'Hedgehogs')",Mammals,Specific,True,False,"('Wolves',)",Hedgehogs,32,False,False,False
7987,288,15,"(('Llamas',), 'Giraffes')",Mammals,Specific,True,False,"('Llamas',)",Giraffes,69,False,False,False
7988,288,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,100,False,False,False
7989,288,17,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,False,"('Hamsters',)",Hedgehogs,88,False,False,False
7990,288,18,"(('Beavers',), 'Dogs')",Mammals,Specific,True,False,"('Beavers',)",Dogs,80,False,False,False
7991,288,19,"(('Deer',), 'Lions')",Mammals,Specific,True,False,"('Deer',)",Lions,70,False,False,False
7992,288,2,"(('Zebras',), 'Lions')",Mammals,Specific,True,False,"('Zebras',)",Lions,67,False,False,False
7993,288,20,"(('Tigers',), 'Cats')",Mammals,Specific,True,False,"('Tigers',)",Cats,90,False,False,False
7994,288,21,"(('Elephants',), 'Horses')",Mammals,Specific,True,False,"('Elephants',)",Horses,27,False,False,False
7995,288,22,"(('Donkeys',), 'Zebras')",Mammals,Specific,True,False,"('Donkeys',)",Zebras,63,False,False,False
7996,288,23,"(('Mice',), 'Giraffes')",Mammals,Specific,True,False,"('Mice',)",Giraffes,48,False,False,False
7997,288,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,100,False,False,False
7998,288,25,"(('Rabbits',), 'Horses')",Mammals,Specific,True,False,"('Rabbits',)",Horses,41,False,False,False
7999,288,26,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,False,"('Beavers',)",Giraffes,27,False,False,False
8000,288,27,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,False,"('Beavers', 'Mice')",Giraffes,34,False,False,False
8001,288,28,"(('Squirrels', 'Rabbits'), 'Horses')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Horses,52,False,False,False
8002,288,29,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,False,"('Hamsters', 'Camels')",Hedgehogs,59,False,False,False
8003,288,3,"(('Zebras',), 'Giraffes')",Mammals,Specific,True,False,"('Zebras',)",Giraffes,56,False,False,False
8004,288,30,"(('Tigers', 'Llamas'), 'Cats')",Mammals,Specific,False,False,"('Tigers', 'Llamas')",Cats,82,False,False,False
8005,288,31,"(('Deer', 'Zebras'), 'Lions')",Mammals,Specific,False,False,"('Deer', 'Zebras')",Lions,81,False,False,False
8006,288,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,100,False,False,False
8007,288,33,"(('Llamas', 'Zebras'), 'Giraffes')",Mammals,Specific,False,False,"('Llamas', 'Zebras')",Giraffes,82,False,False,False
8008,288,34,"(('Wolves', 'Beavers'), 'Dogs')",Mammals,Specific,False,False,"('Wolves', 'Beavers')",Dogs,86,False,False,False
8009,288,35,"(('Elephants', 'Donkeys'), 'Horses')",Mammals,Specific,False,False,"('Elephants', 'Donkeys')",Horses,54,False,False,False
