,argument,domain,conclusion_type,is_single_premise,premises,conclusion,gpt3_rating,gpt3_text1_rating,gpt3.5_text2_rating,gpt3.5_text3_rating,gpt3.5_chat_rating,gpt4_rating,gpt3_maxsim,gpt4_maxsim,human_maxsim,gpt3_meansim,gpt4_meansim,human_meansim,gpt3_scm,gpt4_scm,human_scm
366,"(('Foxes',), 'Cows')",Mammals,Specific,True,['Foxes'],Cows,0.0,9.633781791515643,41.58847516181873,89.03658373497991,10.0,50.0,8.465863289419666,5.0,7.157894736842105,8.465863289419666,5.0,7.157894736842105,9.200288669022338,5.989583333333334,7.9298245614035086
367,"(('Foxes',), 'Hippos')",Mammals,Specific,True,['Foxes'],Hippos,0.0,4.105097971159975,5.364199865044863,63.38674797543586,10.0,50.0,7.04363256620748,3.5,6.684210526315789,7.04363256620748,3.5,6.684210526315789,8.489173307416246,5.239583333333334,7.692982456140351
368,"(('Foxes',), 'Tigers')",Mammals,Specific,True,['Foxes'],Tigers,0.0,15.447098956540124,46.36705813839493,85.91202035045094,50.0,65.0,9.950504784314312,8.0,9.68421052631579,9.950504784314312,8.0,9.68421052631579,9.942609416469661,7.489583333333334,9.192982456140351
369,"(('Foxes',), 'Wolves')",Mammals,Specific,True,['Foxes'],Wolves,0.0,69.52735215722826,38.12445210777141,90.605366219736,80.0,90.0,16.30238917137551,15.0,13.894736842105264,16.30238917137551,15.0,13.894736842105264,13.11855161000026,10.989583333333334,11.298245614035089
370,"(('Giraffes', 'Dogs'), 'Foxes')",Mammals,Specific,False,"['Giraffes', 'Dogs']",Foxes,0.0,18.744052624751312,61.60865143921294,85.94815613004197,80.0,85.0,16.297564931728534,15.0,12.578947368421053,11.06654258848686,9.25,9.605263157894736,14.336487564081523,11.739583333333332,11.354166666666668
371,"(('Giraffes', 'Elephants'), 'Hamsters')",Mammals,Specific,False,"['Giraffes', 'Elephants']",Hamsters,0.0,1.8409166023441712,16.888582625414564,74.45266668043058,0.0,40.0,4.360470801842707,3.0,5.052631578947368,4.310352859581483,3.0,4.894736842105263,7.384287894199874,4.520833333333334,7.0339912280701755
372,"(('Giraffes', 'Hippos'), 'All mammals')",Mammals,General,False,"['Giraffes', 'Hippos']",All mammals,0.0,85.66411245692191,62.309488416241685,79.54487699091153,90.0,40.0,,,,,,,9.525819082519106,5.854166666666667,9.228070175438596
373,"(('Giraffes', 'Tigers'), 'Mice')",Mammals,Specific,False,"['Giraffes', 'Tigers']",Mice,0.0,0.6610555886646322,11.155256442768394,89.73257334031828,10.0,70.0,7.409866250074799,5.0,5.2631578947368425,5.6856075370385435,4.25,5.052631578947368,9.141019771601318,5.96875,7.594298245614035
374,"(('Giraffes',), 'All mammals')",Mammals,General,True,['Giraffes'],All mammals,0.0,64.53113039334306,69.22006265488979,31.766554018498745,60.0,30.0,,,,,,,8.258541633978256,5.020833333333333,8.175438596491228
375,"(('Giraffes',), 'Cats')",Mammals,Specific,True,['Giraffes'],Cats,0.0,5.920151114381031,17.903628805559908,74.32347027995377,10.0,50.0,7.624527399053742,4.5,5.684210526315789,7.624527399053742,4.5,5.684210526315789,7.941534516515999,4.760416666666666,6.9298245614035086
376,"(('Giraffes',), 'Elephants')",Mammals,Specific,True,['Giraffes'],Elephants,0.0,66.71519181141606,60.270559724715525,89.95891089105913,10.0,55.0,12.852850926121206,7.5,9.842105263157896,12.852850926121206,7.5,9.842105263157896,10.55569628004973,6.260416666666666,9.008771929824562
377,"(('Giraffes',), 'Foxes')",Mammals,Specific,True,['Giraffes'],Foxes,0.0,9.442662615672436,8.938498844967596,69.17307606791394,10.0,50.0,5.835520245245185,3.5,6.631578947368421,5.835520245245185,3.5,6.631578947368421,7.04703093961172,4.260416666666666,7.4035087719298245
378,"(('Giraffes',), 'Hamsters')",Mammals,Specific,True,['Giraffes'],Hamsters,0.0,8.597560948396511,0.1114741724351601,65.90720733194529,10.0,50.0,4.26023491732026,3.0,4.7368421052631575,4.26023491732026,3.0,4.7368421052631575,6.259388275649258,4.010416666666666,6.456140350877193
379,"(('Giraffes',), 'Llamas')",Mammals,Specific,True,['Giraffes'],Llamas,0.0,47.53214193396758,37.348053908988646,82.15810983266374,50.0,55.0,9.046524237197389,6.5,10.947368421052632,9.046524237197389,6.5,10.947368421052632,8.652532935587821,5.760416666666666,9.56140350877193
380,"(('Giraffes',), 'Mice')",Mammals,Specific,True,['Giraffes'],Mice,0.0,4.666222932305222,3.85990055818304,87.2996514171648,10.0,50.0,3.9613488240022883,3.5,4.842105263157895,3.9613488240022883,3.5,4.842105263157895,6.109945228990272,4.260416666666666,6.508771929824562
381,"(('Hamsters', 'Beavers'), 'All mammals')",Mammals,General,False,"['Hamsters', 'Beavers']",All mammals,0.0,87.0904444718565,83.48299676951486,79.2070892263421,50.0,40.0,,,,,,,10.111976108114659,6.770833333333333,8.820175438596491
382,"(('Hamsters', 'Camels'), 'Hedgehogs')",Mammals,Specific,False,"['Hamsters', 'Camels']",Hedgehogs,0.0,14.693185958375851,45.02582877029063,83.93315075019375,80.0,70.0,10.736948669806996,8.0,9.578947368421053,9.758351808382125,5.5,7.868421052631579,10.929072657148197,8.0625,9.986842105263158
383,"(('Hamsters', 'Cats'), 'Rabbits')",Mammals,Specific,False,"['Hamsters', 'Cats']",Rabbits,0.0,22.633259202776085,34.21122326165443,89.8152135737667,80.0,85.0,13.463100406994425,11.0,12.894736842105264,13.111198507978076,10.5,11.078947368421053,12.482259353617199,9.791666666666668,11.332236842105264
384,"(('Hamsters', 'Deer'), 'All mammals')",Mammals,General,False,"['Hamsters', 'Deer']",All mammals,0.0,81.54797310316123,47.64386042623105,88.61433925016472,90.0,55.0,,,,,,,11.662275730256686,8.6875,10.506578947368421
385,"(('Hamsters', 'Deer'), 'Squirrels')",Mammals,Specific,False,"['Hamsters', 'Deer']",Squirrels,0.0,49.50561741727485,43.3843890639729,89.76397949822851,80.0,85.0,12.57984412379481,12.0,12.263157894736842,12.21933985028305,9.75,9.68421052631579,12.121059927025748,10.34375,11.384868421052632
386,"(('Hamsters', 'Donkeys'), 'Llamas')",Mammals,Specific,False,"['Hamsters', 'Donkeys']",Llamas,0.0,29.236557117836703,34.76963432769341,83.78262962848494,75.0,70.0,11.349384037806864,9.0,11.368421052631579,9.691040595805326,6.5,8.789473684210526,10.89323561408131,8.614583333333332,11.115131578947368
387,"(('Hamsters', 'Elephants'), 'Mice')",Mammals,Specific,False,"['Hamsters', 'Elephants']",Mice,0.0,3.04963967160825,79.23259290941563,90.59517649592728,80.0,85.0,15.169643008228723,15.0,13.473684210526315,10.663339089086358,9.75,9.131578947368421,13.081543028986195,11.145833333333334,11.850877192982455
388,"(('Hamsters', 'Giraffes'), 'Foxes')",Mammals,Specific,False,"['Hamsters', 'Giraffes']",Foxes,0.0,8.577463094280576,41.974558846011874,81.4984905247704,50.0,70.0,9.627482245260316,7.0,7.157894736842105,7.73150124525275,5.25,6.894736842105264,9.931625572168294,7.052083333333334,8.744517543859649
389,"(('Hamsters', 'Hedgehogs'), 'All mammals')",Mammals,General,False,"['Hamsters', 'Hedgehogs']",All mammals,0.0,79.21978854839749,40.86982301060324,69.70266563714836,90.0,40.0,,,,,,,10.382964453443433,5.916666666666667,8.482456140350877
390,"(('Hamsters', 'Llamas'), 'All mammals')",Mammals,General,False,"['Hamsters', 'Llamas']",All mammals,0.0,83.25069678652116,77.58032476632296,84.98475340184778,90.0,40.0,,,,,,,10.849232936353848,7.9375,10.984649122807019
391,"(('Hamsters', 'Squirrels'), 'All mammals')",Mammals,General,False,"['Hamsters', 'Squirrels']",All mammals,0.0,81.9789369073759,74.41279578885677,65.83737993781665,90.0,40.0,,,,,,,9.448588296319237,6.5,8.491228070175438
392,"(('Hamsters', 'Tigers'), 'Cats')",Mammals,Specific,False,"['Hamsters', 'Tigers']",Cats,0.0,26.9601044704016,77.11524824741345,92.32378342255475,100.0,85.0,16.865997041085254,15.0,14.31578947368421,13.589058153568475,11.25,11.710526315789473,13.957023590971028,11.229166666666666,12.553728070175438
393,"(('Hamsters',), 'All mammals')",Mammals,General,True,['Hamsters'],All mammals,0.0,62.08470967431294,59.27028730032489,66.6880593240536,60.0,35.0,,,,,,,8.161873171554435,5.479166666666667,7.807017543859648
394,"(('Hamsters',), 'Cats')",Mammals,Specific,True,['Hamsters'],Cats,0.0,2.114591937174556,43.31333341030364,90.3933348536367,20.0,65.0,10.312119266051695,7.5,9.105263157894736,10.312119266051695,7.5,9.105263157894736,9.236996218803064,6.489583333333334,8.456140350877192
395,"(('Hamsters',), 'Donkeys')",Mammals,Specific,True,['Hamsters'],Donkeys,0.0,1.6654143823044714,0.97679820132309,72.41517267371238,0.0,50.0,7.4116120531775005,4.0,5.105263157894737,7.4116120531775005,4.0,5.105263157894737,7.786742612365968,4.739583333333334,6.456140350877193
396,"(('Hamsters',), 'Foxes')",Mammals,Specific,True,['Hamsters'],Foxes,0.0,11.267509264524431,32.54881911169942,81.55763019100505,20.0,65.0,9.627482245260316,7.0,7.157894736842105,9.627482245260316,7.0,7.157894736842105,8.894677708407375,6.239583333333334,7.482456140350877
397,"(('Hamsters',), 'Giraffes')",Mammals,Specific,True,['Hamsters'],Giraffes,0.0,1.7278990515939676,0.2113579618465019,79.2812900949723,10.0,50.0,4.26023491732026,3.0,4.7368421052631575,4.26023491732026,3.0,4.7368421052631575,6.211054044437347,4.239583333333334,6.271929824561402
398,"(('Hamsters',), 'Hedgehogs')",Mammals,Specific,True,['Hamsters'],Hedgehogs,0.0,34.99449908007589,43.578882168039776,84.61729319075515,50.0,55.0,10.736948669806996,8.0,9.578947368421053,10.736948669806996,8.0,9.578947368421053,9.449410920680716,6.739583333333334,8.692982456140351
399,"(('Hamsters',), 'Lions')",Mammals,Specific,True,['Hamsters'],Lions,0.0,88.1845910677322,6.700386112978014,23.225152341471915,10.0,50.0,6.30950177136504,3.5,5.7368421052631575,6.30950177136504,3.5,5.7368421052631575,7.2356874714597375,4.489583333333334,6.771929824561402
400,"(('Hamsters',), 'Llamas')",Mammals,Specific,True,['Hamsters'],Llamas,0.0,9.48960605530766,18.712446975215418,76.9618074218403,10.0,50.0,8.032697153803786,4.0,6.2105263157894735,8.032697153803786,4.0,6.2105263157894735,8.09728516267911,4.739583333333334,7.008771929824561
401,"(('Hamsters',), 'Mice')",Mammals,Specific,True,['Hamsters'],Mice,0.0,63.92802326778551,77.74962996672996,90.16056322448088,80.0,80.0,15.169643008228723,15.0,13.473684210526315,15.169643008228723,15.0,13.473684210526315,11.665758089891579,10.239583333333334,10.640350877192981
402,"(('Hamsters',), 'Rabbits')",Mammals,Specific,True,['Hamsters'],Rabbits,0.0,12.188738797354649,38.98081731829872,89.81707272369681,50.0,65.0,13.463100406994425,11.0,12.894736842105264,13.463100406994425,11.0,12.894736842105264,10.81248678927443,8.239583333333334,10.350877192982455
403,"(('Hamsters',), 'Squirrels')",Mammals,Specific,True,['Hamsters'],Squirrels,0.0,18.97350975761686,46.00381962440664,88.63630768431686,70.0,75.0,12.57984412379481,12.0,12.263157894736842,12.57984412379481,12.0,12.263157894736842,10.370858647674623,8.739583333333334,10.035087719298245
404,"(('Hamsters',), 'Zebras')",Mammals,Specific,True,['Hamsters'],Zebras,0.0,9.101737630641912,4.7531117136160095,72.91117906292995,10.0,50.0,6.461117694053172,4.0,6.2631578947368425,6.461117694053172,4.0,6.2631578947368425,7.311495432803803,4.739583333333334,7.035087719298245
405,"(('Hedgehogs', 'Beavers'), 'All mammals')",Mammals,General,False,"['Hedgehogs', 'Beavers']",All mammals,0.0,86.19580403502565,70.67340716865574,75.10595255827891,90.0,55.0,,,,,,,10.435047979216021,6.291666666666667,8.410087719298247
406,"(('Hedgehogs', 'Cats'), 'All mammals')",Mammals,General,False,"['Hedgehogs', 'Cats']",All mammals,0.0,81.0032651883451,73.8453833085042,78.22568294537453,90.0,55.0,,,,,,,11.572962013694218,7.979166666666667,9.324561403508772
407,"(('Hedgehogs', 'Hamsters'), 'Donkeys')",Mammals,Specific,False,"['Hedgehogs', 'Hamsters']",Donkeys,0.0,1.8999462422432565,30.81270250471961,79.56357514988667,50.0,60.0,8.648984124675602,4.0,6.421052631578948,8.030298088926552,4.0,5.7631578947368425,9.515974289059518,4.958333333333334,7.451754385964913
408,"(('Hedgehogs', 'Mice'), 'Elephants')",Mammals,Specific,False,"['Hedgehogs', 'Mice']",Elephants,0.0,0.6727848065522151,25.026289309323342,89.06362372278457,10.0,65.0,8.694174671050334,4.5,5.947368421052632,7.425604920497163,3.75,5.368421052631579,9.760359288573245,5.84375,6.927631578947368
409,"(('Hedgehogs', 'Sheep'), 'All mammals')",Mammals,General,False,"['Hedgehogs', 'Sheep']",All mammals,0.0,81.58328642627855,77.71581043792543,85.40381367902785,90.0,40.0,,,,,,,11.321089089656525,7.166666666666667,9.219298245614034
410,"(('Hedgehogs', 'Sheep'), 'Elephants')",Mammals,Specific,False,"['Hedgehogs', 'Sheep']",Elephants,0.0,2.138300619110495,35.424634436287555,90.62589757875092,10.0,70.0,8.694174671050334,4.5,6.578947368421052,8.584197945815706,3.75,6.2631578947368425,10.00763188035343,5.833333333333334,7.899122807017543
411,"(('Hedgehogs', 'Wolves'), 'Elephants')",Mammals,Specific,False,"['Hedgehogs', 'Wolves']",Elephants,0.0,4.687583838869549,44.833141630523386,89.69220179121362,10.0,70.0,9.062454148704436,4.0,7.0,8.878314409877385,3.5,6.473684210526316,10.312612861728846,5.625,8.44078947368421
412,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,['Hedgehogs'],All mammals,0.0,51.71471388932858,41.88199252751867,65.54923732788853,60.0,35.0,,,,,,,9.766417255880825,4.6875,7.2214912280701755
413,"(('Hedgehogs',), 'Donkeys')",Mammals,Specific,True,['Hedgehogs'],Donkeys,0.0,1.622372860817786,11.608010439593803,75.66936685086111,10.0,50.0,8.648984124675602,4.0,6.421052631578948,8.648984124675602,4.0,6.421052631578948,9.207700690278212,4.34375,6.821271929824562
414,"(('Hedgehogs',), 'Elephants')",Mammals,Specific,True,['Hedgehogs'],Elephants,0.0,1.9049001479107992,28.253603099813304,82.33145156127281,10.0,50.0,8.694174671050334,3.0,5.947368421052632,8.694174671050334,3.0,5.947368421052632,9.23029596346558,3.84375,6.584429824561404
415,"(('Hedgehogs',), 'Rhinos')",Mammals,Specific,True,['Hedgehogs'],Rhinos,0.0,1.5647004590402065,45.17076115173406,83.31136565231262,20.0,50.0,9.843328778865478,4.0,6.157894736842105,9.843328778865478,4.0,6.157894736842105,9.80487301737315,4.34375,6.68969298245614
416,"(('Hedgehogs',), 'Wolves')",Mammals,Specific,True,['Hedgehogs'],Wolves,0.0,5.4428234772474005,35.43398653368275,80.2344070822174,10.0,50.0,9.878321804342285,3.5,5.473684210526316,9.878321804342285,3.5,5.473684210526316,9.822369530111555,4.09375,6.347587719298246
417,"(('Hedgehogs',), 'Zebras')",Mammals,Specific,True,['Hedgehogs'],Zebras,0.0,8.074954916924431,45.11091687923012,78.38373811915697,0.0,50.0,8.761280637379429,4.0,5.684210526315789,8.761280637379429,4.0,5.684210526315789,9.263848946630127,4.34375,6.452850877192983
418,"(('Helicopters', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Boats']",All vehicles,0.0,63.6146422130306,51.33284555839284,53.73712001038439,20.0,55.0,,,,,,,8.667046943200045,7.875,8.805555555555555
419,"(('Helicopters', 'Buses'), 'Boats')",Vehicles,Specific,False,"['Helicopters', 'Buses']",Boats,0.0,9.42790312987421,52.79861722713884,82.08416382562913,50.0,80.0,8.723789866680345,8.0,8.266666666666667,8.6129998186921,7.25,6.666666666666667,9.143812727013142,8.958333333333332,9.3625
420,"(('Helicopters', 'Carriages'), 'Airplanes')",Vehicles,Specific,False,"['Helicopters', 'Carriages']",Airplanes,0.0,43.08468973855681,88.37508460645984,95.534585405743,80.0,80.0,15.244298149491335,15.0,14.533333333333333,10.161790097869776,10.0,10.3,12.182500608226349,12.666666666666668,12.343055555555555
421,"(('Helicopters', 'Cars'), 'Sleds')",Vehicles,Specific,False,"['Helicopters', 'Cars']",Sleds,0.0,0.4330093028844428,50.83016761155765,78.41054185903214,0.0,60.0,6.614282383028904,8.0,7.533333333333333,5.598420940357445,5.75,6.166666666666666,8.24245584657524,9.9375,9.268055555555556
422,"(('Helicopters', 'Hovercraft'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Hovercraft']",All vehicles,0.0,68.6531337038243,25.404502587760444,36.55050767159785,20.0,40.0,,,,,,,9.272638125324312,8.541666666666666,8.302777777777777
423,"(('Helicopters', 'Hovercraft'), 'Bicycles')",Vehicles,Specific,False,"['Helicopters', 'Hovercraft']",Bicycles,0.0,2.4905785658912576,28.06670962505244,34.03950252936485,0.0,40.0,8.098603369575272,5.0,4.933333333333334,7.007482983742148,4.25,4.433333333333334,8.685620747449793,6.770833333333333,6.618055555555555
424,"(('Helicopters', 'Hovercraft'), 'Rockets')",Vehicles,Specific,False,"['Helicopters', 'Hovercraft']",Rockets,0.0,23.06865428046995,81.35150668744369,89.07744116420885,50.0,80.0,9.268565100949626,8.0,8.333333333333334,9.045404334846989,7.25,7.466666666666667,9.270601613136968,8.270833333333332,8.318055555555556
425,"(('Helicopters', 'Rockets'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Rockets']",All vehicles,0.0,46.15620461666181,26.104592790735985,38.53510440700359,20.0,55.0,,,,,,,7.723898038207789,5.9375,7.547222222222222
426,"(('Helicopters', 'Rockets'), 'Trams')",Vehicles,Specific,False,"['Helicopters', 'Rockets']",Trams,0.0,2.675007503079672,30.457341875774304,61.53383775598871,0.0,40.0,6.760487430896857,3.5,5.8,5.750918046938478,3.5,5.533333333333333,7.242192734552323,4.71875,6.673611111111111
427,"(('Helicopters', 'Skateboards'), 'Zeppelins')",Vehicles,Specific,False,"['Helicopters', 'Skateboards']",Zeppelins,0.0,1.1678546351872543,40.45695739906883,84.36715137512022,50.0,60.0,9.375111121255244,8.0,11.2,6.057185940252794,5.0,7.666666666666666,8.6990052895488,7.385416666666666,9.745833333333334
428,"(('Helicopters', 'Submarines'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Submarines']",All vehicles,0.0,58.39519344433625,26.038349826969764,49.25914533800068,20.0,55.0,,,,,,,7.719693110339523,6.145833333333333,8.116666666666667
429,"(('Helicopters', 'Trains'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Trains']",All vehicles,0.0,82.45794849437685,66.67947152914365,63.05172321383001,0.0,55.0,,,,,,,8.857400814706187,8.333333333333334,9.53611111111111
430,"(('Helicopters', 'Trucks'), 'Jeeps')",Vehicles,Specific,False,"['Helicopters', 'Trucks']",Jeeps,0.0,8.032609631933816,71.28233804614922,84.13007031529784,80.0,85.0,13.871018671483498,15.0,11.6,11.317155667169443,10.25,8.733333333333333,11.819703254956645,12.71875,10.998611111111112
431,"(('Helicopters', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,"['Helicopters', 'Zeppelins']",All vehicles,0.0,49.82190020465555,29.11031358124076,34.46354936371588,50.0,50.0,,,,,,,7.885923895145553,6.0,7.766666666666667
432,"(('Helicopters',), 'Airplanes')",Vehicles,Specific,True,['Helicopters'],Airplanes,0.0,64.14092820917924,95.9868765638192,93.01864557701008,80.0,80.0,15.244298149491335,15.0,14.533333333333333,15.244298149491335,15.0,14.533333333333333,11.280704119899593,10.15625,10.727777777777778
433,"(('Helicopters',), 'All vehicles')",Vehicles,General,True,['Helicopters'],All vehicles,0.0,12.988714760092904,17.59604844187268,47.67296660081153,50.0,35.0,,,,,,,7.31711009030785,5.3125,6.922222222222222
434,"(('Helicopters',), 'Bicycles')",Vehicles,Specific,True,['Helicopters'],Bicycles,0.0,10.369711745572538,3.501226045961229,23.72220722610733,0.0,35.0,5.916362597909023,3.5,4.933333333333334,5.916362597909023,3.5,4.933333333333334,6.616736344108436,4.40625,5.927777777777777
435,"(('Helicopters',), 'Boats')",Vehicles,Specific,True,['Helicopters'],Boats,0.0,10.501005889883096,6.150654839028354,78.45077342285607,0.0,40.0,8.723789866680345,6.5,5.066666666666666,8.723789866680345,6.5,5.066666666666666,8.020449978494097,5.90625,5.994444444444444
