,uid,tid,trialId,premises0,conclusion0,conclusionType,rating
4920,119,tid_experiment2_dedeyne_participant116,tc26,Motorbikes,Cars,specific,85
4921,119,tid_experiment2_dedeyne_participant116,tc27,Vans:Cars,Taxis,specific,90
4922,119,tid_experiment2_dedeyne_participant116,tc28,Trams:Taxis,Trains,specific,76
4923,119,tid_experiment2_dedeyne_participant116,tc29,Rockets:Trains,Submarines,specific,35
4924,119,tid_experiment2_dedeyne_participant116,tc2,Carriages,Submarines,specific,20
4925,119,tid_experiment2_dedeyne_participant116,tc30,Rockets:Carriages,Submarines,specific,25
4926,119,tid_experiment2_dedeyne_participant116,tc31,Skateboards:Sleds,Helicopters,specific,20
4927,119,tid_experiment2_dedeyne_participant116,tc32,Locomotives:Trams,Trains,specific,90
4928,119,tid_experiment2_dedeyne_participant116,tc33,Vans:Trucks,Trains,specific,70
4929,119,tid_experiment2_dedeyne_participant116,tc34,Motorbikes:Buses,Trains,specific,35
4930,119,tid_experiment2_dedeyne_participant116,tc35,Submarines:Boats,Tractors,specific,20
4931,119,tid_experiment2_dedeyne_participant116,tc36,Carts:Motorbikes,Carriages,specific,50
4932,119,tid_experiment2_dedeyne_participant116,tc37,Cars:Bicycles,Carriages,specific,75
4933,119,tid_experiment2_dedeyne_participant116,tc3,Trucks,Trains,specific,70
4934,119,tid_experiment2_dedeyne_participant116,tc4,Motorbikes,Trains,specific,64
4935,119,tid_experiment2_dedeyne_participant116,tc5,Bicycles,Carriages,specific,75
4936,119,tid_experiment2_dedeyne_participant116,tc6,Motorbikes,Carriages,specific,60
4937,119,tid_experiment2_dedeyne_participant116,tc7,Sleds,Helicopters,specific,15
4938,119,tid_experiment2_dedeyne_participant116,tc8,Trucks,Lorries,specific,95
4939,119,tid_experiment2_dedeyne_participant116,tc9,Helicopters,Jeeps,specific,35
4940,205,tid_experiment2_dedeyne_participant408,tc0,Cats:Donkeys,All mammals,general,99
4941,205,tid_experiment2_dedeyne_participant408,tc10,Hamsters:Hedgehogs,All mammals,general,100
4942,205,tid_experiment2_dedeyne_participant408,tc11,Lions,All mammals,general,80
4943,205,tid_experiment2_dedeyne_participant408,tc12,Horses,All mammals,general,79
4944,205,tid_experiment2_dedeyne_participant408,tc13,Foxes,All mammals,general,80
4945,205,tid_experiment2_dedeyne_participant408,tc14,Cows,All mammals,general,79
4946,205,tid_experiment2_dedeyne_participant408,tc15,Beavers,All mammals,general,81
4947,205,tid_experiment2_dedeyne_participant408,tc16,All animals,All mammals,general,100
4948,205,tid_experiment2_dedeyne_participant408,tc17,Wolves,All mammals,general,93
4949,205,tid_experiment2_dedeyne_participant408,tc18,Donkeys,All mammals,general,90
4950,205,tid_experiment2_dedeyne_participant408,tc19,Mice,All mammals,general,93
4951,205,tid_experiment2_dedeyne_participant408,tc1,Sheep:Beavers,All mammals,general,100
4952,205,tid_experiment2_dedeyne_participant408,tc20,Deer,All mammals,general,92
4953,205,tid_experiment2_dedeyne_participant408,tc21,Hedgehogs,All mammals,general,92
4954,205,tid_experiment2_dedeyne_participant408,tc22,Dogs,All mammals,general,90
4955,205,tid_experiment2_dedeyne_participant408,tc23,Hippos,All mammals,general,89
4956,205,tid_experiment2_dedeyne_participant408,tc24,All living things,All mammals,general,92
4957,205,tid_experiment2_dedeyne_participant408,tc25,Tigers,All mammals,general,92
4958,205,tid_experiment2_dedeyne_participant408,tc26,Zebras,All mammals,general,91
4959,205,tid_experiment2_dedeyne_participant408,tc27,Hamsters,All mammals,general,92
4960,205,tid_experiment2_dedeyne_participant408,tc28,Camels,All mammals,general,95
4961,205,tid_experiment2_dedeyne_participant408,tc29,Squirrels,All mammals,general,92
4962,205,tid_experiment2_dedeyne_participant408,tc2,Zebras:Llamas,All mammals,general,100
4963,205,tid_experiment2_dedeyne_participant408,tc30,Rhinos,All mammals,general,93
4964,205,tid_experiment2_dedeyne_participant408,tc31,Giraffes,All mammals,general,88
4965,205,tid_experiment2_dedeyne_participant408,tc32,All plants and animals,All mammals,general,39
4966,205,tid_experiment2_dedeyne_participant408,tc33,Sheep,All mammals,general,100
4967,205,tid_experiment2_dedeyne_participant408,tc34,Elephants,All mammals,general,100
4968,205,tid_experiment2_dedeyne_participant408,tc35,Cats,All mammals,general,100
4969,205,tid_experiment2_dedeyne_participant408,tc36,Llamas,All mammals,general,100
4970,205,tid_experiment2_dedeyne_participant408,tc37,Rabbits,All mammals,general,100
4971,205,tid_experiment2_dedeyne_participant408,tc3,Squirrels:Zebras,All mammals,general,98
4972,205,tid_experiment2_dedeyne_participant408,tc4,Camels:Giraffes,All mammals,general,100
4973,205,tid_experiment2_dedeyne_participant408,tc5,Foxes:Donkeys,All mammals,general,100
4974,205,tid_experiment2_dedeyne_participant408,tc6,Tigers:Hedgehogs,All mammals,general,95
4975,205,tid_experiment2_dedeyne_participant408,tc7,Donkeys:Horses,All mammals,general,100
4976,205,tid_experiment2_dedeyne_participant408,tc8,All animals:All organisms,All mammals,general,80
4977,205,tid_experiment2_dedeyne_participant408,tc9,Dogs:Foxes,All mammals,general,100
4978,332,tid_experiment2_dedeyne_participant326,tc0,Helicopters:Rockets,All vehicles,general,75
4979,332,tid_experiment2_dedeyne_participant326,tc10,Cars:Buses,All vehicles,general,90
4980,332,tid_experiment2_dedeyne_participant326,tc11,Trains,All vehicles,general,40
4981,332,tid_experiment2_dedeyne_participant326,tc12,Tractors,All vehicles,general,60
4982,332,tid_experiment2_dedeyne_participant326,tc13,Buses,All vehicles,general,80
4983,332,tid_experiment2_dedeyne_participant326,tc14,Submarines,All vehicles,general,70
4984,332,tid_experiment2_dedeyne_participant326,tc15,Sleds,All vehicles,general,50
4985,332,tid_experiment2_dedeyne_participant326,tc16,All man-made things,All vehicles,general,20
4986,332,tid_experiment2_dedeyne_participant326,tc17,Mopeds,All vehicles,general,70
4987,332,tid_experiment2_dedeyne_participant326,tc18,Motorbikes,All vehicles,general,75
4988,332,tid_experiment2_dedeyne_participant326,tc19,Rockets,All vehicles,general,60
4989,332,tid_experiment2_dedeyne_participant326,tc1,Vans:Cars,All vehicles,general,80
4990,332,tid_experiment2_dedeyne_participant326,tc20,Vans,All vehicles,general,80
4991,332,tid_experiment2_dedeyne_participant326,tc21,Carriages,All vehicles,general,75
4992,332,tid_experiment2_dedeyne_participant326,tc22,Zeppelins,All vehicles,general,20
4993,332,tid_experiment2_dedeyne_participant326,tc23,Hovercraft,All vehicles,general,50
4994,332,tid_experiment2_dedeyne_participant326,tc24,All things,All vehicles,general,10
4995,332,tid_experiment2_dedeyne_participant326,tc25,Jeeps,All vehicles,general,80
4996,332,tid_experiment2_dedeyne_participant326,tc26,Caravans,All vehicles,general,80
4997,332,tid_experiment2_dedeyne_participant326,tc27,Carts,All vehicles,general,80
4998,332,tid_experiment2_dedeyne_participant326,tc28,Bicycles,All vehicles,general,60
4999,332,tid_experiment2_dedeyne_participant326,tc29,Trams,All vehicles,general,40
5000,332,tid_experiment2_dedeyne_participant326,tc2,Skateboards:Zeppelins,All vehicles,general,60
5001,332,tid_experiment2_dedeyne_participant326,tc30,Taxis,All vehicles,general,80
5002,332,tid_experiment2_dedeyne_participant326,tc31,Airplanes,All vehicles,general,60
5003,332,tid_experiment2_dedeyne_participant326,tc32,All things that can move,All vehicles,general,50
5004,332,tid_experiment2_dedeyne_participant326,tc33,Trucks,All vehicles,general,70
5005,332,tid_experiment2_dedeyne_participant326,tc34,Boats,All vehicles,general,70
5006,332,tid_experiment2_dedeyne_participant326,tc35,Skateboards,All vehicles,general,60
5007,332,tid_experiment2_dedeyne_participant326,tc36,Cars,All vehicles,general,75
5008,332,tid_experiment2_dedeyne_participant326,tc37,Helicopters,All vehicles,general,60
5009,332,tid_experiment2_dedeyne_participant326,tc3,Trucks:Carriages,All vehicles,general,80
5010,332,tid_experiment2_dedeyne_participant326,tc4,Rockets:Motorbikes,All vehicles,general,70
5011,332,tid_experiment2_dedeyne_participant326,tc5,Mopeds:Airplanes,All vehicles,general,85
5012,332,tid_experiment2_dedeyne_participant326,tc6,Rockets:Bicycles,All vehicles,general,90
5013,332,tid_experiment2_dedeyne_participant326,tc7,Skateboards:Helicopters,All vehicles,general,75
5014,332,tid_experiment2_dedeyne_participant326,tc8,All transport:All moving things,All vehicles,general,100
5015,332,tid_experiment2_dedeyne_participant326,tc9,Boats:Trams,All vehicles,general,80
5016,77,tid_experiment2_dedeyne_participant581,tc0,Sparrows:Seagulls,Robins,specific,82
5017,77,tid_experiment2_dedeyne_participant581,tc10,Chickens:Parrots,Turkeys,specific,79
5018,77,tid_experiment2_dedeyne_participant581,tc11,Swans,Doves,specific,80
5019,77,tid_experiment2_dedeyne_participant581,tc12,Swans,Sparrows,specific,53
5020,77,tid_experiment2_dedeyne_participant581,tc13,Eagles,Blackbirds,specific,60
5021,77,tid_experiment2_dedeyne_participant581,tc14,Sparrows,Robins,specific,58
5022,77,tid_experiment2_dedeyne_participant581,tc15,Crows,Woodpeckers,specific,77
5023,77,tid_experiment2_dedeyne_participant581,tc16,Crows,Ravens,specific,97
5024,77,tid_experiment2_dedeyne_participant581,tc17,Eagles,Turkeys,specific,60
5025,77,tid_experiment2_dedeyne_participant581,tc18,Swallows,Sparrows,specific,65
5026,77,tid_experiment2_dedeyne_participant581,tc19,Falcons,Canaries,specific,38
5027,77,tid_experiment2_dedeyne_participant581,tc1,Pelicans:Falcons,Canaries,specific,81
5028,77,tid_experiment2_dedeyne_participant581,tc20,Ostriches,Ducks,specific,36
5029,77,tid_experiment2_dedeyne_participant581,tc21,Chickens,Woodpeckers,specific,56
5030,77,tid_experiment2_dedeyne_participant581,tc22,Chickens,Turkeys,specific,61
5031,77,tid_experiment2_dedeyne_participant581,tc23,Woodpeckers,Sparrows,specific,58
5032,77,tid_experiment2_dedeyne_participant581,tc24,Hawks,Falcons,specific,42
5033,77,tid_experiment2_dedeyne_participant581,tc25,Storks,Turkeys,specific,24
5034,77,tid_experiment2_dedeyne_participant581,tc26,Doves,Ducks,specific,21
5035,77,tid_experiment2_dedeyne_participant581,tc27,Turkeys,Woodpeckers,specific,39
5036,77,tid_experiment2_dedeyne_participant581,tc28,Ostriches,Blackbirds,specific,42
5037,77,tid_experiment2_dedeyne_participant581,tc29,Parrots,Turkeys,specific,40
5038,77,tid_experiment2_dedeyne_participant581,tc2,Eagles:Ostriches,Blackbirds,specific,81
5039,77,tid_experiment2_dedeyne_participant581,tc30,Eagles,Vultures,specific,41
5040,77,tid_experiment2_dedeyne_participant581,tc31,Swallows,Blackbirds,specific,42
5041,77,tid_experiment2_dedeyne_participant581,tc32,Pigeons,Doves,specific,60
5042,77,tid_experiment2_dedeyne_participant581,tc33,Parrots,Vultures,specific,60
5043,77,tid_experiment2_dedeyne_participant581,tc34,Herons,Doves,specific,42
5044,77,tid_experiment2_dedeyne_participant581,tc35,Seagulls,Robins,specific,60
5045,77,tid_experiment2_dedeyne_participant581,tc36,Pelicans,Canaries,specific,62
5046,77,tid_experiment2_dedeyne_participant581,tc37,Robins,Falcons,specific,78
5047,77,tid_experiment2_dedeyne_participant581,tc3,Herons:Swans,Doves,specific,79
5048,77,tid_experiment2_dedeyne_participant581,tc4,Crows:Chickens,Woodpeckers,specific,79
5049,77,tid_experiment2_dedeyne_participant581,tc5,Parrots:Eagles,Vultures,specific,83
5050,77,tid_experiment2_dedeyne_participant581,tc6,Storks:Eagles,Turkeys,specific,79
5051,77,tid_experiment2_dedeyne_participant581,tc7,Swans:Woodpeckers,Sparrows,specific,82
5052,77,tid_experiment2_dedeyne_participant581,tc8,Hawks:Eagles,Falcons,specific,92
5053,77,tid_experiment2_dedeyne_participant581,tc9,Ostriches:Doves,Ducks,specific,60
5054,233,tid_experiment2_dedeyne_participant363,tc0,Submarines:Jeeps,Cars,specific,70
5055,233,tid_experiment2_dedeyne_participant363,tc10,Carts:Airplanes,Helicopters,specific,10
5056,233,tid_experiment2_dedeyne_participant363,tc11,Trams,Jeeps,specific,20
5057,233,tid_experiment2_dedeyne_participant363,tc12,Zeppelins,Mopeds,specific,10
5058,233,tid_experiment2_dedeyne_participant363,tc13,Taxis,Mopeds,specific,10
5059,233,tid_experiment2_dedeyne_participant363,tc14,Trams,Boats,specific,10
5060,233,tid_experiment2_dedeyne_participant363,tc15,Helicopters,Sleds,specific,20
5061,233,tid_experiment2_dedeyne_participant363,tc16,Trucks,Lorries,specific,20
5062,233,tid_experiment2_dedeyne_participant363,tc17,Carts,Helicopters,specific,20
5063,233,tid_experiment2_dedeyne_participant363,tc18,Mopeds,Skateboards,specific,50
5064,233,tid_experiment2_dedeyne_participant363,tc19,Helicopters,Trams,specific,20
5065,233,tid_experiment2_dedeyne_participant363,tc1,Vans:Taxis,Mopeds,specific,50
5066,233,tid_experiment2_dedeyne_participant363,tc20,Jeeps,Cars,specific,80
5067,233,tid_experiment2_dedeyne_participant363,tc21,Submarines,Cars,specific,40
5068,233,tid_experiment2_dedeyne_participant363,tc22,Carriages,Jeeps,specific,60
5069,233,tid_experiment2_dedeyne_participant363,tc23,Airplanes,Tractors,specific,40
5070,233,tid_experiment2_dedeyne_participant363,tc24,Taxis,Cabs,specific,90
5071,233,tid_experiment2_dedeyne_participant363,tc25,Vans,Buses,specific,90
5072,233,tid_experiment2_dedeyne_participant363,tc26,Airplanes,Helicopters,specific,80
5073,233,tid_experiment2_dedeyne_participant363,tc27,Rockets,Mopeds,specific,10
5074,233,tid_experiment2_dedeyne_participant363,tc28,Boats,Skateboards,specific,20
5075,233,tid_experiment2_dedeyne_participant363,tc29,Zeppelins,Buses,specific,50
5076,233,tid_experiment2_dedeyne_participant363,tc2,Trams:Bicycles,Boats,specific,40
5077,233,tid_experiment2_dedeyne_participant363,tc30,Rockets,Bicycles,specific,10
5078,233,tid_experiment2_dedeyne_participant363,tc31,Bicycles,Boats,specific,20
5079,233,tid_experiment2_dedeyne_participant363,tc32,Mopeds,Scooters,specific,40
5080,233,tid_experiment2_dedeyne_participant363,tc33,Jeeps,Tractors,specific,30
5081,233,tid_experiment2_dedeyne_participant363,tc34,Vans,Mopeds,specific,20
5082,233,tid_experiment2_dedeyne_participant363,tc35,Trains,Cars,specific,20
5083,233,tid_experiment2_dedeyne_participant363,tc36,Helicopters,Skateboards,specific,10
5084,233,tid_experiment2_dedeyne_participant363,tc37,Taxis,Cars,specific,90
5085,233,tid_experiment2_dedeyne_participant363,tc3,Mopeds:Helicopters,Skateboards,specific,20
5086,233,tid_experiment2_dedeyne_participant363,tc4,Jeeps:Airplanes,Tractors,specific,20
5087,233,tid_experiment2_dedeyne_participant363,tc5,Vans:Zeppelins,Buses,specific,60
5088,233,tid_experiment2_dedeyne_participant363,tc6,Taxis:Trains,Cars,specific,70
5089,233,tid_experiment2_dedeyne_participant363,tc7,Rockets:Zeppelins,Mopeds,specific,20
5090,233,tid_experiment2_dedeyne_participant363,tc8,Locomotives:Trams,Trains,specific,80
5091,233,tid_experiment2_dedeyne_participant363,tc9,Trams:Carriages,Jeeps,specific,20
5092,39,tid_experiment2_dedeyne_participant358,tc0,Bicycles:Mopeds,All vehicles,general,32
5093,39,tid_experiment2_dedeyne_participant358,tc10,Airplanes:Helicopters,All vehicles,general,78
5094,39,tid_experiment2_dedeyne_participant358,tc11,Rockets,All vehicles,general,75
5095,39,tid_experiment2_dedeyne_participant358,tc12,Tractors,All vehicles,general,76
5096,39,tid_experiment2_dedeyne_participant358,tc13,Sleds,All vehicles,general,77
5097,39,tid_experiment2_dedeyne_participant358,tc14,Zeppelins,All vehicles,general,72
5098,39,tid_experiment2_dedeyne_participant358,tc15,Jeeps,All vehicles,general,80
5099,39,tid_experiment2_dedeyne_participant358,tc16,All man-made things,All vehicles,general,73
5100,39,tid_experiment2_dedeyne_participant358,tc17,Boats,All vehicles,general,72
5101,39,tid_experiment2_dedeyne_participant358,tc18,Trucks,All vehicles,general,78
5102,39,tid_experiment2_dedeyne_participant358,tc19,Buses,All vehicles,general,81
5103,39,tid_experiment2_dedeyne_participant358,tc1,Trucks:Cars,All vehicles,general,93
5104,39,tid_experiment2_dedeyne_participant358,tc20,Carts,All vehicles,general,35
5105,39,tid_experiment2_dedeyne_participant358,tc21,Bicycles,All vehicles,general,78
5106,39,tid_experiment2_dedeyne_participant358,tc22,Helicopters,All vehicles,general,78
5107,39,tid_experiment2_dedeyne_participant358,tc23,Carriages,All vehicles,general,71
5108,39,tid_experiment2_dedeyne_participant358,tc24,All things,All vehicles,general,32
5109,39,tid_experiment2_dedeyne_participant358,tc25,Caravans,All vehicles,general,79
5110,39,tid_experiment2_dedeyne_participant358,tc26,Airplanes,All vehicles,general,72
5111,39,tid_experiment2_dedeyne_participant358,tc27,Taxis,All vehicles,general,82
5112,39,tid_experiment2_dedeyne_participant358,tc28,Mopeds,All vehicles,general,55
5113,39,tid_experiment2_dedeyne_participant358,tc29,Skateboards,All vehicles,general,64
5114,39,tid_experiment2_dedeyne_participant358,tc2,Rockets:Trams,All vehicles,general,86
5115,39,tid_experiment2_dedeyne_participant358,tc30,Cars,All vehicles,general,85
5116,39,tid_experiment2_dedeyne_participant358,tc31,Vans,All vehicles,general,79
5117,39,tid_experiment2_dedeyne_participant358,tc32,All things that can move,All vehicles,general,44
5118,39,tid_experiment2_dedeyne_participant358,tc33,Motorbikes,All vehicles,general,76
5119,39,tid_experiment2_dedeyne_participant358,tc34,Trains,All vehicles,general,80
5120,39,tid_experiment2_dedeyne_participant358,tc35,Trams,All vehicles,general,55
5121,39,tid_experiment2_dedeyne_participant358,tc36,Submarines,All vehicles,general,53
5122,39,tid_experiment2_dedeyne_participant358,tc37,Hovercraft,All vehicles,general,55
5123,39,tid_experiment2_dedeyne_participant358,tc3,Carriages:Hovercraft,All vehicles,general,79
5124,39,tid_experiment2_dedeyne_participant358,tc4,Hovercraft:Cars,All vehicles,general,70
5125,39,tid_experiment2_dedeyne_participant358,tc5,Rockets:Submarines,All vehicles,general,70
5126,39,tid_experiment2_dedeyne_participant358,tc6,Jeeps:Bicycles,All vehicles,general,61
5127,39,tid_experiment2_dedeyne_participant358,tc7,Tractors:Rockets,All vehicles,general,65
5128,39,tid_experiment2_dedeyne_participant358,tc8,All transport:All moving things,All vehicles,general,51
5129,39,tid_experiment2_dedeyne_participant358,tc9,Trains:Skateboards,All vehicles,general,65
