,domain,conclusion_type,argument,premises,conclusion,avg_ranking,avg_rating,is_osherson,is_single_premise,is_control,is_tutorial,num_ratings,premise_typicality,premise_conclusion_similarity,scm_score,best_scm_score,best_scm_alpha
378,Birds,General,"(('Falcons', 'Vultures'), 'All birds')","('Falcons', 'Vultures')",All birds,4.6,53.05,False,False,False,False,20,"(15.5, 15.14285714)","(None, None)",10.15686274509804,10.156862745098039,0.3
379,Birds,Specific,"(('Falcons', 'Woodpeckers'), 'Swans')","('Falcons', 'Woodpeckers')",Swans,6.1,47.7,False,False,False,False,10,"(15.5, 16.42857143)","(6.9411764705882355, 7.294117647058823)",9.068627450980392,7.294117647058823,1.0
380,Birds,General,"(('Falcons',), 'All birds')","('Falcons',)",All birds,7.390909090909091,53.2,False,True,False,False,110,"(15.5,)","(None,)",9.588235294117649,9.588235294117647,0.45
381,Birds,Specific,"(('Falcons',), 'Canaries')","('Falcons',)",Canaries,12.9,48.6,False,True,False,False,10,"(15.5,)","(6.764705882352941,)",8.176470588235293,6.764705882352941,1.0
382,Birds,Specific,"(('Falcons',), 'Herons')","('Falcons',)",Herons,7.9,67.5,False,True,False,False,10,"(15.5,)","(11.058823529411764,)",10.323529411764708,11.058823529411764,1.0
383,Birds,Specific,"(('Falcons',), 'Robins')","('Falcons',)",Robins,12.3,51.8,False,True,False,False,10,"(15.5,)","(7.0,)",8.294117647058822,7.0,1.0
384,Birds,Specific,"(('Falcons',), 'Sparrows')","('Falcons',)",Sparrows,9.5,52.0,False,True,False,False,10,"(15.5,)","(8.941176470588236,)",9.264705882352942,8.941176470588236,1.0
385,Birds,Specific,"(('Falcons',), 'Swans')","('Falcons',)",Swans,11.0,41.0,False,True,False,False,10,"(15.5,)","(6.9411764705882355,)",8.264705882352942,6.9411764705882355,1.0
386,Mammals,General,"(('Foxes', 'Beavers'), 'All mammals')","('Foxes', 'Beavers')",All mammals,4.7,54.4,False,False,False,False,10,"(16.25, 14.0)","(None, None)",9.526315789473683,9.526315789473685,0.95
387,Mammals,Specific,"(('Foxes', 'Deer'), 'Hippos')","('Foxes', 'Deer')",Hippos,6.3,56.5,False,False,False,False,10,"(16.25, 16.53571429)","(6.684210526315789, 7.684210526315789)",8.930921052631579,9.055592105263159,0.45
388,Mammals,General,"(('Foxes', 'Donkeys'), 'All mammals')","('Foxes', 'Donkeys')",All mammals,2.7,77.1,False,False,False,False,10,"(16.25, 16.82142857)","(None, None)",10.646929824561402,10.646929824561402,0.95
389,Mammals,General,"(('Foxes', 'Elephants'), 'All mammals')","('Foxes', 'Elephants')",All mammals,3.555555555555556,51.11111111111112,False,False,False,False,9,"(16.25, 16.25)","(None, None)",10.116228070175438,10.116228070175438,0.95
390,Mammals,General,"(('Foxes', 'Hamsters'), 'All mammals')","('Foxes', 'Hamsters')",All mammals,4.4,63.3,False,False,False,False,10,"(16.25, 14.57142857)","(None, None)",10.083333333333334,10.083333333333334,0.95
391,Mammals,General,"(('Foxes', 'Lions'), 'All mammals')","('Foxes', 'Lions')",All mammals,5.3,47.2,False,False,False,False,10,"(16.25, 17.67857143)","(None, None)",10.032894736842104,10.032894736842104,0.95
392,Mammals,Specific,"(('Foxes', 'Llamas'), 'Tigers')","('Foxes', 'Llamas')",Tigers,6.4,45.9,False,False,False,False,10,"(16.25, 14.64285714)","(9.68421052631579, 9.894736842105264)",10.24780701754386,10.28311403508772,0.45
393,Mammals,Specific,"(('Foxes', 'Squirrels'), 'Wolves')","('Foxes', 'Squirrels')",Wolves,4.9,55.6,False,False,False,False,10,"(16.25, 14.57142857)","(13.894736842105264, 7.368421052631579)",11.847587719298248,11.642872807017545,0.45
394,Mammals,General,"(('Foxes', 'Wolves'), 'All mammals')","('Foxes', 'Wolves')",All mammals,4.2,54.6,False,False,False,False,10,"(16.25, 17.03571429)","(None, None)",9.322368421052632,9.322368421052632,0.95
395,Mammals,General,"(('Foxes',), 'All mammals')","('Foxes',)",All mammals,6.222222222222222,51.63636363636363,False,True,False,False,99,"(16.25,)","(None,)",8.701754385964913,8.701754385964913,0.15
396,Mammals,Specific,"(('Foxes',), 'Cows')","('Foxes',)",Cows,12.233333333333333,37.96666666666667,False,True,False,False,30,"(16.25,)","(7.157894736842105,)",7.929824561403507,7.157894736842105,1.0
397,Mammals,Specific,"(('Foxes',), 'Hippos')","('Foxes',)",Hippos,14.1,44.1,False,True,False,False,10,"(16.25,)","(6.684210526315789,)",7.692982456140351,6.684210526315789,1.0
398,Mammals,Specific,"(('Foxes',), 'Tigers')","('Foxes',)",Tigers,10.842105263157896,46.31578947368421,False,True,False,False,19,"(16.25,)","(9.68421052631579,)",9.192982456140353,9.68421052631579,1.0
399,Mammals,Specific,"(('Foxes',), 'Wolves')","('Foxes',)",Wolves,4.9,73.5,False,True,False,False,10,"(16.25,)","(13.894736842105264,)",11.298245614035087,13.894736842105264,1.0
400,Mammals,Specific,"(('Giraffes', 'Dogs'), 'Foxes')","('Giraffes', 'Dogs')",Foxes,5.8,65.4,False,False,False,False,10,"(15.96428571, 18.53571429)","(6.631578947368421, 12.578947368421053)",11.354166666666668,11.231688596491228,0.45
401,Mammals,Specific,"(('Giraffes', 'Elephants'), 'Hamsters')","('Giraffes', 'Elephants')",Hamsters,7.9,28.4,False,False,False,False,10,"(15.96428571, 16.25)","(4.7368421052631575, 5.052631578947368)",7.033991228070176,7.232127192982457,0.45
402,Mammals,General,"(('Giraffes', 'Hippos'), 'All mammals')","('Giraffes', 'Hippos')",All mammals,4.6,49.6,False,False,False,False,10,"(15.96428571, 14.60714286)","(None, None)",9.228070175438596,9.228070175438596,0.95
403,Mammals,Specific,"(('Giraffes', 'Tigers'), 'Mice')","('Giraffes', 'Tigers')",Mice,7.5,34.7,False,False,False,False,10,"(15.96428571, 17.07142857)","(4.842105263157895, 5.2631578947368425)",7.594298245614035,7.827412280701754,0.45
404,Mammals,General,"(('Giraffes',), 'All mammals')","('Giraffes',)",All mammals,7.838383838383838,47.28282828282829,False,True,False,False,99,"(15.96428571,)","(None,)",8.175438596491228,8.175438596491228,0.15
405,Mammals,Specific,"(('Giraffes',), 'Cats')","('Giraffes',)",Cats,15.6,22.4,False,True,False,False,10,"(15.96428571,)","(5.684210526315789,)",6.9298245614035086,5.684210526315789,1.0
406,Mammals,Specific,"(('Giraffes',), 'Elephants')","('Giraffes',)",Elephants,10.5,42.5,False,True,False,False,10,"(15.96428571,)","(9.842105263157896,)",9.008771929824562,9.842105263157896,1.0
407,Mammals,Specific,"(('Giraffes',), 'Foxes')","('Giraffes',)",Foxes,13.6,38.15,False,True,False,False,20,"(15.96428571,)","(6.631578947368421,)",7.403508771929824,6.631578947368421,1.0
408,Mammals,Specific,"(('Giraffes',), 'Hamsters')","('Giraffes',)",Hamsters,11.0,32.6,False,True,False,False,10,"(15.96428571,)","(4.7368421052631575,)",6.456140350877193,4.7368421052631575,1.0
409,Mammals,Specific,"(('Giraffes',), 'Llamas')","('Giraffes',)",Llamas,7.333333333333333,64.44444444444444,False,True,False,False,9,"(15.96428571,)","(10.947368421052632,)",9.56140350877193,10.947368421052632,1.0
410,Mammals,Specific,"(('Giraffes',), 'Mice')","('Giraffes',)",Mice,13.4,32.1,False,True,False,False,20,"(15.96428571,)","(4.842105263157895,)",6.508771929824562,4.842105263157895,1.0
411,Mammals,Specific,"(('Gorillas', 'Mice'), 'Horses')","('Gorillas', 'Mice')",Horses,8.9,47.9,True,False,False,False,10,"(None, 15.67857143)","(None, 5.578947368421052)",6.328947368421052,6.403947368421052,0.45
412,Mammals,Specific,"(('Gorillas', 'Squirrels'), 'Horses')","('Gorillas', 'Squirrels')",Horses,11.8,36.1,True,False,False,False,10,"(None, 14.57142857)","(None, 6.315789473684211)",7.052631578947368,7.126315789473685,0.45
413,Mammals,Specific,"(('Gorillas',), 'Horses')","('Gorillas',)",Horses,9.65,51.95,True,True,False,False,20,"(None,)","(None,)",0.0,0.0,1.0
414,Mammals,General,"(('Hamsters', 'Beavers'), 'All mammals')","('Hamsters', 'Beavers')",All mammals,5.111111111111111,48.11111111111112,False,False,False,False,9,"(14.57142857, 14.0)","(None, None)",8.820175438596491,8.820175438596491,0.95
415,Mammals,Specific,"(('Hamsters', 'Camels'), 'Hedgehogs')","('Hamsters', 'Camels')",Hedgehogs,5.3,51.7,False,False,False,False,10,"(14.57142857, 14.42857143)","(9.578947368421053, 6.157894736842105)",9.986842105263158,10.027631578947368,0.45
416,Mammals,Specific,"(('Hamsters', 'Cats'), 'Rabbits')","('Hamsters', 'Cats')",Rabbits,4.2,67.4,False,False,False,False,10,"(14.57142857, 18.53571429)","(12.894736842105264, 9.263157894736842)",11.332236842105264,11.175986842105264,0.45
417,Mammals,General,"(('Hamsters', 'Deer'), 'All mammals')","('Hamsters', 'Deer')",All mammals,4.0,71.7,False,False,False,False,10,"(14.57142857, 16.53571429)","(None, None)",10.50657894736842,10.506578947368421,0.95
418,Mammals,Specific,"(('Hamsters', 'Deer'), 'Squirrels')","('Hamsters', 'Deer')",Squirrels,4.666666666666667,62.22222222222222,False,False,False,False,9,"(14.57142857, 16.53571429)","(12.263157894736842, 7.105263157894737)",11.384868421052632,11.297039473684212,0.45
419,Mammals,Specific,"(('Hamsters', 'Donkeys'), 'Llamas')","('Hamsters', 'Donkeys')",Llamas,4.888888888888889,58.888888888888886,False,False,False,False,9,"(14.57142857, 16.82142857)","(6.2105263157894735, 11.368421052631579)",11.115131578947368,11.089802631578948,0.45
420,Mammals,Specific,"(('Hamsters', 'Elephants'), 'Mice')","('Hamsters', 'Elephants')",Mice,3.8,65.0,False,False,False,False,10,"(14.57142857, 16.25)","(13.473684210526315, 4.7894736842105265)",11.850877192982455,11.688596491228072,0.45
421,Mammals,Specific,"(('Hamsters', 'Giraffes'), 'Foxes')","('Hamsters', 'Giraffes')",Foxes,5.8,51.4,False,False,False,False,10,"(14.57142857, 15.96428571)","(7.157894736842105, 6.631578947368421)",8.744517543859649,8.903179824561406,0.45
422,Mammals,General,"(('Hamsters', 'Hedgehogs'), 'All mammals')","('Hamsters', 'Hedgehogs')",All mammals,5.5,67.2,False,False,False,False,10,"(14.57142857, 13.17857143)","(None, None)",8.482456140350877,8.482456140350877,0.95
423,Mammals,General,"(('Hamsters', 'Llamas'), 'All mammals')","('Hamsters', 'Llamas')",All mammals,4.1,56.9,False,False,False,False,10,"(14.57142857, 14.64285714)","(None, None)",10.98464912280702,10.984649122807019,0.95
424,Mammals,General,"(('Hamsters', 'Squirrels'), 'All mammals')","('Hamsters', 'Squirrels')",All mammals,5.0,59.7,False,False,False,False,10,"(14.57142857, 14.57142857)","(None, None)",8.491228070175438,8.491228070175438,0.95
425,Mammals,Specific,"(('Hamsters', 'Tigers'), 'Cats')","('Hamsters', 'Tigers')",Cats,3.7777777777777777,70.11111111111111,False,False,False,False,9,"(14.57142857, 17.07142857)","(9.105263157894736, 14.31578947368421)",12.553728070175438,12.377521929824562,0.45
426,Mammals,General,"(('Hamsters',), 'All mammals')","('Hamsters',)",All mammals,7.98989898989899,45.57575757575758,False,True,False,False,99,"(14.57142857,)","(None,)",7.807017543859648,7.807017543859647,0.15
427,Mammals,Specific,"(('Hamsters',), 'Cats')","('Hamsters',)",Cats,12.666666666666666,42.55555555555556,False,True,False,False,9,"(14.57142857,)","(9.105263157894736,)",8.456140350877192,9.105263157894736,1.0
428,Mammals,Specific,"(('Hamsters',), 'Donkeys')","('Hamsters',)",Donkeys,13.6,45.6,False,True,False,False,10,"(14.57142857,)","(5.105263157894737,)",6.456140350877193,5.105263157894737,1.0
429,Mammals,Specific,"(('Hamsters',), 'Foxes')","('Hamsters',)",Foxes,12.5,34.6,False,True,False,False,10,"(14.57142857,)","(7.157894736842105,)",7.482456140350877,7.157894736842105,1.0
430,Mammals,Specific,"(('Hamsters',), 'Giraffes')","('Hamsters',)",Giraffes,15.133333333333333,26.2,False,True,False,False,30,"(14.57142857,)","(4.7368421052631575,)",6.271929824561402,4.7368421052631575,1.0
431,Mammals,Specific,"(('Hamsters',), 'Hedgehogs')","('Hamsters',)",Hedgehogs,5.2,68.9,False,True,False,False,10,"(14.57142857,)","(9.578947368421053,)",8.692982456140351,9.578947368421053,1.0
432,Mammals,Specific,"(('Hamsters',), 'Lions')","('Hamsters',)",Lions,13.3,34.4,False,True,False,False,10,"(14.57142857,)","(5.7368421052631575,)",6.771929824561402,5.7368421052631575,1.0
433,Mammals,Specific,"(('Hamsters',), 'Llamas')","('Hamsters',)",Llamas,14.052631578947368,42.94736842105263,False,True,False,False,19,"(14.57142857,)","(6.2105263157894735,)",7.008771929824561,6.2105263157894735,1.0
434,Mammals,Specific,"(('Hamsters',), 'Mice')","('Hamsters',)",Mice,3.4,74.3,False,True,False,False,10,"(14.57142857,)","(13.473684210526315,)",10.64035087719298,13.473684210526315,1.0
435,Mammals,Specific,"(('Hamsters',), 'Rabbits')","('Hamsters',)",Rabbits,7.9,63.7,False,True,False,False,10,"(14.57142857,)","(12.894736842105264,)",10.350877192982455,12.894736842105264,1.0
436,Mammals,Specific,"(('Hamsters',), 'Squirrels')","('Hamsters',)",Squirrels,8.777777777777779,59.888888888888886,False,True,False,False,9,"(14.57142857,)","(12.263157894736842,)",10.035087719298245,12.263157894736842,1.0
437,Mammals,Specific,"(('Hamsters',), 'Zebras')","('Hamsters',)",Zebras,16.7,19.5,False,True,False,False,10,"(14.57142857,)","(6.2631578947368425,)",7.035087719298245,6.2631578947368425,1.0
438,Birds,Specific,"(('Hawks', 'Eagles'), 'Falcons')","('Hawks', 'Eagles')",Falcons,2.04,84.29,False,False,True,False,100,"(None, 16.92592593)","(None, None)",12.151960784313726,15.294117647058824,1.0
439,Birds,Specific,"(('Hawks',), 'Falcons')","('Hawks',)",Falcons,4.05,79.68,False,True,False,False,100,"(None,)","(None,)",0.0,0.0,1.0
440,Mammals,General,"(('Hedgehogs', 'Beavers'), 'All mammals')","('Hedgehogs', 'Beavers')",All mammals,5.1,66.6,False,False,False,False,10,"(13.17857143, 14.0)","(None, None)",8.410087719298247,8.410087719298247,0.95
441,Mammals,General,"(('Hedgehogs', 'Cats'), 'All mammals')","('Hedgehogs', 'Cats')",All mammals,4.333333333333333,53.11111111111112,False,False,False,False,9,"(13.17857143, 18.53571429)","(None, None)",9.324561403508772,9.324561403508772,0.95
442,Mammals,Specific,"(('Hedgehogs', 'Hamsters'), 'Donkeys')","('Hedgehogs', 'Hamsters')",Donkeys,8.5,40.8,False,False,False,False,10,"(13.17857143, 14.57142857)","(6.421052631578948, 5.105263157894737)",7.451754385964913,7.5548245614035086,0.45
443,Mammals,Specific,"(('Hedgehogs', 'Mice'), 'Elephants')","('Hedgehogs', 'Mice')",Elephants,7.8,41.8,False,False,False,False,10,"(13.17857143, 15.67857143)","(5.947368421052632, 4.7894736842105265)",6.927631578947368,7.025657894736843,0.45
444,Mammals,General,"(('Hedgehogs', 'Sheep'), 'All mammals')","('Hedgehogs', 'Sheep')",All mammals,3.9,67.0,False,False,False,False,10,"(13.17857143, 17.42857143)","(None, None)",9.219298245614034,9.219298245614034,0.95
445,Mammals,Specific,"(('Hedgehogs', 'Sheep'), 'Elephants')","('Hedgehogs', 'Sheep')",Elephants,7.666666666666667,41.55555555555556,False,False,False,False,9,"(13.17857143, 17.42857143)","(5.947368421052632, 6.578947368421052)",7.899122807017543,8.031140350877193,0.45
446,Mammals,Specific,"(('Hedgehogs', 'Wolves'), 'Elephants')","('Hedgehogs', 'Wolves')",Elephants,7.2,40.4,False,False,False,False,10,"(13.17857143, 17.03571429)","(5.947368421052632, 7.0)",8.44078947368421,8.584868421052631,0.45
447,Mammals,General,"(('Hedgehogs',), 'All mammals')","('Hedgehogs',)",All mammals,8.474747474747474,43.65656565656565,False,True,False,False,99,"(13.17857143,)","(None,)",7.221491228070175,7.221491228070175,0.15
448,Mammals,Specific,"(('Hedgehogs',), 'Donkeys')","('Hedgehogs',)",Donkeys,14.7,42.0,False,True,False,False,10,"(13.17857143,)","(6.421052631578948,)",6.821271929824562,6.421052631578948,1.0
449,Mammals,Specific,"(('Hedgehogs',), 'Elephants')","('Hedgehogs',)",Elephants,15.076923076923077,34.38461538461539,False,True,False,False,39,"(13.17857143,)","(5.947368421052632,)",6.584429824561404,5.947368421052632,1.0
450,Mammals,Specific,"(('Hedgehogs',), 'Rhinos')","('Hedgehogs',)",Rhinos,12.8,36.1,False,True,False,False,10,"(13.17857143,)","(6.157894736842105,)",6.68969298245614,6.157894736842105,1.0
451,Mammals,Specific,"(('Hedgehogs',), 'Wolves')","('Hedgehogs',)",Wolves,14.22222222222222,38.55555555555556,False,True,False,False,9,"(13.17857143,)","(5.473684210526316,)",6.347587719298246,5.473684210526316,1.0
452,Mammals,Specific,"(('Hedgehogs',), 'Zebras')","('Hedgehogs',)",Zebras,14.3,29.1,False,True,False,False,10,"(13.17857143,)","(5.684210526315789,)",6.452850877192983,5.684210526315789,1.0
453,Vehicles,General,"(('Helicopters', 'Boats'), 'All vehicles')","('Helicopters', 'Boats')",All vehicles,4.4,59.1,False,False,False,False,10,"(12.67857143, 12.75)","(None, None)",8.805555555555555,8.805555555555555,0.35
454,Vehicles,Specific,"(('Helicopters', 'Buses'), 'Boats')","('Helicopters', 'Buses')",Boats,5.5,60.1,False,False,False,False,10,"(12.67857143, 18.5)","(5.066666666666666, 8.266666666666667)",9.3625,8.924166666666668,0.7
455,Vehicles,Specific,"(('Helicopters', 'Carriages'), 'Airplanes')","('Helicopters', 'Carriages')",Airplanes,5.1,61.6,False,False,False,False,10,"(12.67857143, 11.85714286)","(14.533333333333333, 6.066666666666666)",12.343055555555557,13.219166666666666,0.7
456,Vehicles,Specific,"(('Helicopters', 'Cars'), 'Sleds')","('Helicopters', 'Cars')",Sleds,6.8,22.5,False,False,False,False,10,"(12.67857143, 19.67857143)","(4.8, 7.533333333333333)",9.268055555555556,8.574166666666667,0.7
457,Vehicles,General,"(('Helicopters', 'Hovercraft'), 'All vehicles')","('Helicopters', 'Hovercraft')",All vehicles,4.777777777777778,49.77777777777778,False,False,False,False,9,"(12.67857143, 9.52173913)","(None, None)",8.302777777777777,8.302777777777777,0.35
458,Vehicles,Specific,"(('Helicopters', 'Hovercraft'), 'Bicycles')","('Helicopters', 'Hovercraft')",Bicycles,8.3,36.2,False,False,False,False,10,"(12.67857143, 9.52173913)","(4.933333333333334, 3.933333333333333)",6.618055555555555,5.944166666666667,0.7
459,Vehicles,Specific,"(('Helicopters', 'Hovercraft'), 'Rockets')","('Helicopters', 'Hovercraft')",Rockets,4.6,69.0,False,False,False,False,10,"(12.67857143, 9.52173913)","(8.333333333333334, 6.6)",8.318055555555556,8.324166666666667,0.7
460,Vehicles,General,"(('Helicopters', 'Rockets'), 'All vehicles')","('Helicopters', 'Rockets')",All vehicles,6.2,35.8,False,False,False,False,10,"(12.67857143, 6.5)","(None, None)",7.547222222222222,7.547222222222222,0.35
461,Vehicles,Specific,"(('Helicopters', 'Rockets'), 'Trams')","('Helicopters', 'Rockets')",Trams,7.6,33.6,False,False,False,False,10,"(12.67857143, 6.5)","(5.8, 5.266666666666667)",6.673611111111111,6.324166666666667,0.7
462,Vehicles,Specific,"(('Helicopters', 'Skateboards'), 'Zeppelins')","('Helicopters', 'Skateboards')",Zeppelins,6.6,43.0,False,False,False,False,10,"(12.67857143, 8.535714286)","(11.2, 4.133333333333334)",9.745833333333334,10.327499999999999,0.7
463,Vehicles,General,"(('Helicopters', 'Submarines'), 'All vehicles')","('Helicopters', 'Submarines')",All vehicles,5.0,48.6,False,False,False,False,10,"(12.67857143, 7.321428571)","(None, None)",8.116666666666667,8.116666666666667,0.35
464,Vehicles,General,"(('Helicopters', 'Trains'), 'All vehicles')","('Helicopters', 'Trains')",All vehicles,4.6,50.1,False,False,False,False,10,"(12.67857143, 17.53571429)","(None, None)",9.53611111111111,9.53611111111111,0.35
465,Vehicles,Specific,"(('Helicopters', 'Trucks'), 'Jeeps')","('Helicopters', 'Trucks')",Jeeps,4.5,66.7,False,False,False,False,10,"(12.67857143, 17.07142857)","(5.866666666666666, 11.6)",10.998611111111112,11.239166666666666,0.7
466,Vehicles,General,"(('Helicopters', 'Zeppelins'), 'All vehicles')","('Helicopters', 'Zeppelins')",All vehicles,6.6,36.1,False,False,False,False,10,"(12.67857143, 8.37037037)","(None, None)",7.766666666666667,7.7666666666666675,0.35
