,model,prompt_name,domain,c1,c2,a_prob,b_prob,gpt3_rating
1369,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Carts,3.3503759317181037e-06,0.9996492127702324,-0.9996458623943008
1370,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Carriages,4.86998841364959e-06,0.9995695233716629,-0.9995646533832493
1371,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Rockets,5.903211695444737e-06,0.9996055836425899,-0.9995996804308944
1372,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Skateboards,9.325025041653833e-07,0.999685633463518,-0.9996847009610138
1373,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Sleds,1.6968735420966435e-05,0.9996291882676709,-0.9996122195322499
1374,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Taxis,0.0,0.9997018455568729,-0.9997018455568729
1375,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Tractors,0.0,0.9996674529760231,-0.9996674529760231
1376,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Trams,1.694213235065713e-05,0.9995623702178605,-0.9995454280855098
1377,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Trains,4.155042088937439e-06,0.9996294274989568,-0.9996252724568678
1378,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Airplanes,2.0323495914689564e-06,0.9996551748858503,-0.9996531425362588
1379,text-davinci-003,two_choice_similarity,Vehicles,Hovercraft,Zeppelins,0.013220666893885086,0.9861572079274796,-0.9729365410335945
1380,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Cars,0.004436732929857278,0.9949146722833389,-0.9904779393534816
1381,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Boats,0.0,0.9996147619432432,-0.9996147619432432
1382,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Mopeds,0.0,0.9995147453041617,-0.9995147453041617
1383,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Motorbikes,0.0,0.9995779873124149,-0.9995779873124149
1384,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Buses,0.0,0.9995874046408851,-0.9995874046408851
1385,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Trucks,0.021830052575878122,0.9774302061791268,-0.9556001536032487
1386,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Vans,0.00021963708222357375,0.999054299756604,-0.9988346626743804
1387,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Caravans,4.983265828568733e-05,0.99917529825357,-0.9991254655952843
1388,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Submarines,0.0,0.9996735934822022,-0.9996735934822022
1389,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Bicycles,0.0,0.9996783621365515,-0.9996783621365515
1390,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Helicopters,0.0,0.9996252530351913,-0.9996252530351913
1391,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Hovercraft,0.0,0.9996049878378555,-0.9996049878378555
1392,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Carts,0.0,0.9995709532668845,-0.9995709532668845
1393,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Carriages,0.0,0.9994345788108414,-0.9994345788108414
1394,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Rockets,0.0,0.9996425376049115,-0.9996425376049115
1395,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Skateboards,0.0,0.9995992662352325,-0.9995992662352325
1396,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Sleds,0.0,0.9995256528182139,-0.9995256528182139
1397,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Taxis,0.0,0.9995397203811796,-0.9995397203811796
1398,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Tractors,8.811022239746608e-05,0.999251832876697,-0.9991637226542995
1399,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Trams,0.0,0.9994526968750242,-0.9994526968750242
1400,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Trains,0.0,0.9996250156642069,-0.9996250156642069
1401,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Airplanes,0.0,0.9996566067729552,-0.9996566067729552
1402,text-davinci-003,two_choice_similarity,Vehicles,Jeeps,Zeppelins,0.0,0.9995922319999784,-0.9995922319999784
1403,text-davinci-003,two_choice_similarity,Vehicles,Carts,Cars,0.0,0.9996328833238242,-0.9996328833238242
1404,text-davinci-003,two_choice_similarity,Vehicles,Carts,Boats,0.0,0.9996908798374857,-0.9996908798374857
1405,text-davinci-003,two_choice_similarity,Vehicles,Carts,Mopeds,0.0,0.9995059272941366,-0.9995059272941366
1406,text-davinci-003,two_choice_similarity,Vehicles,Carts,Motorbikes,0.0,0.9995722668039373,-0.9995722668039373
1407,text-davinci-003,two_choice_similarity,Vehicles,Carts,Buses,3.1206570043315168e-06,0.9997011295906615,-0.9996980089336571
1408,text-davinci-003,two_choice_similarity,Vehicles,Carts,Trucks,0.0,0.9996346707789773,-0.9996346707789773
1409,text-davinci-003,two_choice_similarity,Vehicles,Carts,Vans,5.787743343781937e-05,0.9994649790347866,-0.9994071016013488
1410,text-davinci-003,two_choice_similarity,Vehicles,Carts,Caravans,0.002369660222847734,0.9969877971140176,-0.99461813689117
1411,text-davinci-003,two_choice_similarity,Vehicles,Carts,Submarines,0.0,0.9997002963201232,-0.9997002963201232
1412,text-davinci-003,two_choice_similarity,Vehicles,Carts,Bicycles,0.0001535712391347114,0.9994780306734113,-0.9993244594342766
1413,text-davinci-003,two_choice_similarity,Vehicles,Carts,Helicopters,0.0,0.9996861110734403,-0.9996861110734403
1414,text-davinci-003,two_choice_similarity,Vehicles,Carts,Hovercraft,0.0,0.9996712091635578,-0.9996712091635578
1415,text-davinci-003,two_choice_similarity,Vehicles,Carts,Jeeps,0.0,0.9995719074577719,-0.9995719074577719
1416,text-davinci-003,two_choice_similarity,Vehicles,Carts,Carriages,0.014942952424894245,0.9845847857416513,-0.969641833316757
1417,text-davinci-003,two_choice_similarity,Vehicles,Carts,Rockets,0.0,0.9996825331432704,-0.9996825331432704
1418,text-davinci-003,two_choice_similarity,Vehicles,Carts,Skateboards,6.819604404517075e-05,0.9995728588407705,-0.9995046627967253
1419,text-davinci-003,two_choice_similarity,Vehicles,Carts,Sleds,0.008767296385505496,0.9907803936163492,-0.9820130972308436
1420,text-davinci-003,two_choice_similarity,Vehicles,Carts,Taxis,5.925704352200421e-06,0.999585974692142,-0.9995800489877898
1421,text-davinci-003,two_choice_similarity,Vehicles,Carts,Tractors,0.0006597598848317595,0.9989729399875452,-0.9983131801027134
1422,text-davinci-003,two_choice_similarity,Vehicles,Carts,Trams,0.0029830759882677727,0.9965017170998145,-0.9935186411115468
1423,text-davinci-003,two_choice_similarity,Vehicles,Carts,Trains,2.3569079232607776e-06,0.9996929076325168,-0.9996905507245936
1424,text-davinci-003,two_choice_similarity,Vehicles,Carts,Airplanes,0.0,0.9997005356084148,-0.9997005356084148
1425,text-davinci-003,two_choice_similarity,Vehicles,Carts,Zeppelins,0.0,0.9996172671609066,-0.9996172671609066
1426,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Cars,0.0,0.9995406736226746,-0.9995406736226746
1427,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Boats,0.0,0.9996178629929524,-0.9996178629929524
1428,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Mopeds,0.0,0.9995213005131777,-0.9995213005131777
1429,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Motorbikes,0.0,0.9996004569186037,-0.9996004569186037
1430,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Buses,7.332140299109301e-05,0.9994670016940899,-0.9993936802910988
1431,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Trucks,0.0,0.9996173863652728,-0.9996173863652728
1432,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Vans,0.0,0.9995670219820476,-0.9995670219820476
1433,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Caravans,0.0073400839433309314,0.9920731514847005,-0.9847330675413696
1434,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Submarines,0.0,0.9996496904027403,-0.9996496904027403
1435,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Bicycles,0.0,0.9996644718821532,-0.9996644718821532
1436,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Helicopters,0.0,0.9996438484370305,-0.9996438484370305
1437,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Hovercraft,0.0,0.9995835896228767,-0.9995835896228767
1438,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Jeeps,0.0,0.9994868531748899,-0.9994868531748899
1439,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Carts,0.4477180040512594,0.5460377043693181,-0.0983197003180587
1440,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Rockets,0.0,0.9996090393450422,-0.9996090393450422
1441,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Skateboards,0.0,0.9995970012258293,-0.9995970012258293
1442,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Sleds,0.05139618145702849,0.9475842687363374,-0.8961880872793089
1443,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Taxis,3.569624702695891e-05,0.9994966261051709,-0.9994609298581439
1444,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Tractors,0.0,0.9996183406104815,-0.9996183406104815
1445,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Trams,0.02769084294625202,0.9716496770929934,-0.9439588341467414
1446,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Trains,0.003218439384859657,0.9963832216561594,-0.9931647822712998
1447,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Airplanes,0.0,0.9996492127702324,-0.9996492127702324
1448,text-davinci-003,two_choice_similarity,Vehicles,Carriages,Zeppelins,7.83077485573293e-05,0.999380636484817,-0.9993023287362597
1449,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Cars,0.0,0.9996113062409998,-0.9996113062409998
1450,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Boats,8.295706990712519e-07,0.9996820564547649,-0.9996812268840659
1451,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Mopeds,0.0,0.9995481840795676,-0.9995481840795676
1452,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Motorbikes,0.0,0.9995900852380224,-0.9995900852380224
1453,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Buses,0.0,0.9996768110667985,-0.9996768110667985
1454,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Trucks,0.0,0.9996488571650812,-0.9996488571650812
1455,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Vans,0.0,0.9996494520562931,-0.9996494520562931
1456,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Caravans,0.0,0.9994928124631048,-0.9994928124631048
1457,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Submarines,7.012740442519175e-06,0.9996484996507279,-0.9996414869102853
1458,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Bicycles,0.0,0.999705303471555,-0.999705303471555
1459,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Helicopters,1.1796343976437548e-06,0.9996681670687299,-0.9996669874343322
1460,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Hovercraft,1.670347281768634e-06,0.9996595841146403,-0.9996579137673585
1461,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Jeeps,0.0,0.9995872854500901,-0.9995872854500901
1462,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Carts,0.0,0.9996511203726558,-0.9996511203726558
1463,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Carriages,0.0,0.9995336416888585,-0.9995336416888585
1464,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Skateboards,0.0,0.9996726391942453,-0.9996726391942453
1465,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Sleds,0.0,0.9996675730660814,-0.9996675730660814
1466,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Taxis,0.0,0.9996764545121338,-0.9996764545121338
1467,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Tractors,0.0,0.9996662594237802,-0.9996662594237802
1468,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Trams,0.0,0.9995909193763048,-0.9995909193763048
1469,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Trains,7.171168779057255e-07,0.9996703740385785,-0.9996696569217006
1470,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Airplanes,0.0001844930988113134,0.9994273084104649,-0.9992428153116536
1471,text-davinci-003,two_choice_similarity,Vehicles,Rockets,Zeppelins,1.7769980733735812e-05,0.9994864938894155,-0.9994687239086817
1472,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Cars,0.0,0.99970005796161,-0.99970005796161
1473,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Boats,0.0,0.9996883753650462,-0.9996883753650462
1474,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Mopeds,0.0,0.999646710281515,-0.999646710281515
1475,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Motorbikes,0.0,0.9996637587217734,-0.9996637587217734
1476,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Buses,0.0,0.9997049440875599,-0.9997049440875599
1477,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Trucks,0.0,0.9996998186834297,-0.9996998186834297
1478,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Vans,0.0,0.9997212775303267,-0.9997212775303267
1479,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Caravans,0.0,0.9996229889365384,-0.9996229889365384
1480,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Submarines,0.0,0.9997147201000515,-0.9997147201000515
1481,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Bicycles,0.0005445778775581602,0.9992235175186664,-0.9986789396411083
1482,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Helicopters,0.0,0.9996766937747251,-0.9996766937747251
1483,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Hovercraft,0.0,0.99970005796161,-0.99970005796161
1484,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Jeeps,0.0,0.9996005770106098,-0.9996005770106098
1485,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Carts,7.394803752626208e-06,0.9996802688848907,-0.999672874081138
1486,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Carriages,0.0,0.9996828925192088,-0.9996828925192088
1487,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Rockets,0.0,0.9996744267504766,-0.9996744267504766
1488,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Sleds,0.0,0.9996562473964696,-0.9996562473964696
1489,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Taxis,0.0,0.9997202030804611,-0.9997202030804611
1490,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Tractors,0.0,0.9996419408184947,-0.9996419408184947
1491,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Trams,0.0,0.9996501670358263,-0.9996501670358263
1492,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Trains,0.0,0.9996974343122327,-0.9996974343122327
1493,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Airplanes,0.0,0.9997067335610115,-0.9997067335610115
1494,text-davinci-003,two_choice_similarity,Vehicles,Skateboards,Zeppelins,0.0,0.9996484996507279,-0.9996484996507279
1495,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Cars,0.0,0.9996380083547914,-0.9996380083547914
1496,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Boats,5.195836599540536e-07,0.9996676913267624,-0.9996671717431024
1497,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Mopeds,0.0,0.9995604627448138,-0.9995604627448138
1498,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Motorbikes,0.0,0.9996349081822434,-0.9996349081822434
1499,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Buses,0.0,0.9997042299685823,-0.9997042299685823
1500,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Trucks,0.0,0.9996405108317211,-0.9996405108317211
1501,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Vans,0.0,0.9996159554639892,-0.9996159554639892
1502,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Caravans,0.0,0.999538886345594,-0.999538886345594
1503,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Submarines,0.0,0.9996857535657572,-0.9996857535657572
1504,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Bicycles,0.0,0.9997128123662656,-0.9997128123662656
1505,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Helicopters,0.0,0.9996824158405289,-0.9996824158405289
1506,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Hovercraft,3.6865920402347437e-05,0.9996015303101425,-0.9995646643897402
1507,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Jeeps,0.0,0.9995443692812163,-0.9995443692812163
1508,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Carts,0.00014027581027664356,0.999490667753729,-0.9993503919434523
1509,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Carriages,0.0013945488793321178,0.9981052125804774,-0.9967106637011452
1510,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Rockets,0.0,0.9996833701378185,-0.9996833701378185
1511,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Skateboards,0.0,0.9996667370244464,-0.9996667370244464
1512,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Taxis,0.0,0.9996811030884328,-0.9996811030884328
1513,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Tractors,0.0,0.9996294274989568,-0.9996294274989568
1514,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Trams,5.962671136639218e-06,0.9994936464402555,-0.9994876837691189
1515,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Trains,9.453354489562526e-07,0.9996521938185982,-0.9996512484831492
1516,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Airplanes,0.0,0.9997088796337599,-0.9997088796337599
1517,text-davinci-003,two_choice_similarity,Vehicles,Sleds,Zeppelins,0.0,0.9995832331414448,-0.9995832331414448
1518,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Cars,0.2187306094910511,0.7789213663427501,-0.5601907568516991
1519,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Boats,0.0,0.9997006519635669,-0.9997006519635669
1520,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Mopeds,0.0,0.9995651145600978,-0.9995651145600978
1521,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Motorbikes,0.0,0.9995947343823042,-0.9995947343823042
1522,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Buses,0.041962937112042596,0.9573461688489401,-0.9153832317368975
1523,text-davinci-003,two_choice_similarity,Vehicles,Taxis,Trucks,0.0,0.9997091189141089,-0.9997091189141089
