,domain,c1,c2,prompt_name,prompt
1199,Vehicles,Buses,Motorbikes,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and motorbikes on a scale of 0 to 20? Answer with a single number.
Answer:"
1200,Vehicles,Buses,Trucks,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and trucks on a scale of 0 to 20? Answer with a single number.
Answer:"
1201,Vehicles,Buses,Vans,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and vans on a scale of 0 to 20? Answer with a single number.
Answer:"
1202,Vehicles,Buses,Caravans,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and caravans on a scale of 0 to 20? Answer with a single number.
Answer:"
1203,Vehicles,Buses,Submarines,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and submarines on a scale of 0 to 20? Answer with a single number.
Answer:"
1204,Vehicles,Buses,Bicycles,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and bicycles on a scale of 0 to 20? Answer with a single number.
Answer:"
1205,Vehicles,Buses,Helicopters,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and helicopters on a scale of 0 to 20? Answer with a single number.
Answer:"
1206,Vehicles,Buses,Hovercraft,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and hovercraft on a scale of 0 to 20? Answer with a single number.
Answer:"
1207,Vehicles,Buses,Jeeps,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and jeeps on a scale of 0 to 20? Answer with a single number.
Answer:"
1208,Vehicles,Buses,Carts,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and carts on a scale of 0 to 20? Answer with a single number.
Answer:"
1209,Vehicles,Buses,Carriages,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and carriages on a scale of 0 to 20? Answer with a single number.
Answer:"
1210,Vehicles,Buses,Rockets,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and rockets on a scale of 0 to 20? Answer with a single number.
Answer:"
1211,Vehicles,Buses,Skateboards,two_choice_similarity,"You are an expert on vehicles and the different properties that they have. With these properties in mind, we will ask you whether two vehicles are similar or not.

Question: With their respective properties in mind, how similar are buses and skateboards on a scale of 0 to 20? Answer with a single number.
Answer:"
